# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
6.7163386000e+00 1.0412760600e+01 1.0873243200e-01 4.5740410939e+08 1.3824560591e+07 2.2764903914e-08 7.2795297396e-10
6.7481695900e+00 1.0411888600e+01 6.2062409800e-02 4.6401148776e+08 1.4023084679e+07 2.2438859543e-08 6.9119857270e-10
6.7800005800e+00 1.0421682600e+01 1.2763802500e-02 4.7119007032e+08 1.4660222457e+07 2.2117789097e-08 6.8868774612e-10
6.8118315600e+00 1.0441889900e+01 3.8986466000e-02 4.7886444897e+08 1.5571960703e+07 2.1805523301e-08 7.1374178678e-10
6.8436625500e+00 1.0472333400e+01 9.2859822300e-02 4.8701482152e+08 1.6597280311e+07 2.1503110249e-08 7.5721699991e-10
6.8754935400e+00 1.0512760600e+01 1.4862879300e-01 4.9553945586e+08 1.7573436729e+07 2.1214780126e-08 8.0992770402e-10
6.9073245300e+00 1.0562830100e+01 2.0605326700e-01 5.0438172069e+08 1.8383172520e+07 2.0942135027e-08 8.6572823065e-10
6.9391555200e+00 1.0622276500e+01 2.6481730800e-01 5.1343101599e+08 1.8987431879e+07 2.0688809537e-08 9.2271912469e-10
6.9709865100e+00 1.0690720800e+01 3.2469344300e-01 5.2260583219e+08 1.9380466054e+07 2.0456566195e-08 9.8056620128e-10
7.0028175000e+00 1.0767796500e+01 3.8541628500e-01 5.3180820237e+08 1.9644458332e+07 2.0247518658e-08 1.0414505853e-09
7.0346484800e+00 1.0853099200e+01 4.4670781200e-01 5.4095206793e+08 1.9898181235e+07 2.0062959074e-08 1.1074930568e-09
7.0664794700e+00 1.0946224400e+01 5.0831527400e-01 5.4997005842e+08 2.0288637438e+07 1.9903309703e-08 1.1804098736e-09
7.0983104600e+00 1.1046704600e+01 5.6999856100e-01 5.5879552377e+08 2.0987022569e+07 1.9768777898e-08 1.2616488206e-09
7.1301414500e+00 1.1154084800e+01 6.3147964900e-01 5.6740753057e+08 2.2073753406e+07 1.9657978083e-08 1.3503468115e-09
7.1619724400e+00 1.1267872200e+01 6.9254370200e-01 5.7577152037e+08 2.3613738214e+07 1.9570040895e-08 1.4460081868e-09
7.1938034300e+00 1.1387586500e+01 7.5293797200e-01 5.8391358107e+08 2.5528278955e+07 1.9502177838e-08 1.5458625002e-09
7.2256344200e+00 1.1512646500e+01 8.1243498400e-01 5.9183731598e+08 2.7737561567e+07 1.9452383601e-08 1.6478907698e-09
7.2574654000e+00 1.1642571900e+01 8.7080726400e-01 5.9959984067e+08 3.0090232285e+07 1.9417236481e-08 1.7489234981e-09
7.2892963900e+00 1.1776819300e+01 9.2783997800e-01 6.0723783383e+08 3.2458849036e+07 1.9394080283e-08 1.8464521400e-09
7.3211273800e+00 1.1914794800e+01 9.8334356200e-01 6.1481815626e+08 3.4723273076e+07 1.9379380193e-08 1.9380448319e-09
7.3529583700e+00 1.2055942200e+01 1.0371158200e+00 6.2239458006e+08 3.6768753383e+07 1.9370255761e-08 2.0214191685e-09
7.3847893600e+00 1.2199743500e+01 1.0889924600e+00 6.3002245487e+08 3.8533743129e+07 1.9363982038e-08 2.0953253449e-09
7.4166203500e+00 1.2345541500e+01 1.1387965700e+00 6.3775706285e+08 3.9937967598e+07 1.9357749556e-08 2.1582332570e-09
7.4484513400e+00 1.2492843400e+01 1.1863638500e+00 6.4562706563e+08 4.0974095471e+07 1.9349937549e-08 2.2101106243e-09
7.4802823300e+00 1.2641017200e+01 1.2315679300e+00 6.5367925669e+08 4.1600306381e+07 1.9338256600e-08 2.2503923883e-09
7.5121133100e+00 1.2789507000e+01 1.2742824300e+00 6.6192122874e+08 4.1856628104e+07 1.9321796076e-08 2.2801196607e-09
7.5439443000e+00 1.2937756700e+01 1.3143557200e+00 6.7038654255e+08 4.1741046523e+07 1.9298950499e-08 2.2995324124e-09
7.5757752900e+00 1.3085184900e+01 1.3517372300e+00 6.7906768906e+08 4.1327391583e+07 1.9269338110e-08 2.3103369082e-09
7.6076062800e+00 1.3231260900e+01 1.3862753200e+00 6.8799912884e+08 4.0651285576e+07 1.9231508218e-08 2.3132642096e-09
7.6394372700e+00 1.3375441400e+01 1.4179320800e+00 6.9717520275e+08 3.9801117835e+07 1.9185193832e-08 2.3099891129e-09
7.6712682600e+00 1.3517195400e+01 1.4466316800e+00 7.0664251363e+08 3.8842200896e+07 1.9128760497e-08 2.3014227517e-09
7.7030992500e+00 1.3656017500e+01 1.4723488500e+00 7.1640393698e+08 3.7851296188e+07 1.9061896222e-08 2.2886999875e-09
7.7349302300e+00 1.3791402300e+01 1.4949824800e+00 7.2652571199e+08 3.6897374504e+07 1.8982676143e-08 2.2723537085e-09
7.7667612200e+00 1.3922869500e+01 1.5145831300e+00 7.3702227919e+08 3.6028628292e+07 1.8890703705e-08 2.2529547930e-09
7.7985922100e+00 1.4049976700e+01 1.5310876100e+00 7.4797165780e+08 3.5289153624e+07 1.8784103052e-08 2.2305954925e-09
7.8304232000e+00 1.4172294400e+01 1.5444959200e+00 7.5938454131e+08 3.4678641779e+07 1.8662869244e-08 2.2052281528e-09
7.8622541900e+00 1.4289380200e+01 1.5548459800e+00 7.7133908870e+08 3.4195131895e+07 1.8525419507e-08 2.1766570941e-09
7.8940851800e+00 1.4400854900e+01 1.5621377700e+00 7.8381689318e+08 3.3795116795e+07 1.8372728408e-08 2.1446490175e-09
7.9259161700e+00 1.4506390100e+01 1.5664218600e+00 7.9686569482e+08 3.3423615391e+07 1.8204309954e-08 2.1088176552e-09
7.9577471500e+00 1.4605619200e+01 1.5676856000e+00 8.1042436308e+08 3.3010015932e+07 1.8022186728e-08 2.0690030453e-09
7.9895781400e+00 1.4698251500e+01 1.5660680100e+00 8.2449031190e+08 3.2466101073e+07 1.7827076059e-08 2.0250035880e-09
8.0214091300e+00 1.4783996500e+01 1.5615564500e+00 8.3895074348e+08 3.1727436445e+07 1.7622007746e-08 1.9770287527e-09
8.0532401200e+00 1.4862601300e+01 1.5542772900e+00 8.5373631523e+08 3.0709783140e+07 1.7408889648e-08 1.9252483483e-09
8.0850711100e+00 1.4933876400e+01 1.5442684500e+00 8.6870533209e+08 2.9386478129e+07 1.7190957449e-08 1.8703690354e-09
8.1169021000e+00 1.4997594300e+01 1.5316057500e+00 8.8372856205e+08 2.7715538689e+07 1.6970815411e-08 1.8130020511e-09
8.1487330900e+00 1.5053628600e+01 1.5164155600e+00 8.9866519557e+08 2.5738106768e+07 1.6751097822e-08 1.7542850135e-09
8.1805640700e+00 1.5101865700e+01 1.4987610700e+00 9.1336277217e+08 2.3486564828e+07 1.6534356512e-08 1.6951134637e-09
8.2123950600e+00 1.5142166500e+01 1.4787813000e+00 9.2771659893e+08 2.1066458239e+07 1.6321974316e-08 1.6365241943e-09
8.2442260500e+00 1.5174505600e+01 1.4565520600e+00 9.4159001802e+08 1.8595838738e+07 1.6115830998e-08 1.5793105234e-09
8.2760570400e+00 1.5198845300e+01 1.4321871000e+00 9.5495322434e+08 1.6224645892e+07 1.5915800808e-08 1.5239287035e-09
8.3078880300e+00 1.5215172900e+01 1.4058001500e+00 9.6772479771e+08 1.4138074378e+07 1.5722623763e-08 1.4707341519e-09
8.3397190200e+00 1.5223538900e+01 1.3774923100e+00 9.7995504456e+08 1.2473496778e+07 1.5534936000e-08 1.4195089181e-09
8.3715500100e+00 1.5223981200e+01 1.3474025900e+00 9.9164055458e+08 1.1406466385e+07 1.5352318065e-08 1.3701884443e-09
8.4033810000e+00 1.5216613500e+01 1.3156194600e+00 1.0028953916e+09 1.0967300149e+07 1.5172682642e-08 1.3222727969e-09
8.4352119800e+00 1.5201537100e+01 1.2822945600e+00 1.0137857817e+09 1.1225258354e+07 1.4994821760e-08 1.2757080792e-09
8.4670429700e+00 1.5178890800e+01 1.2475163600e+00 1.0244447257e+09 1.2112422097e+07 1.4816700617e-08 1.2302851565e-09
8.4988739600e+00 1.5148864300e+01 1.2113985900e+00 1.0349690467e+09 1.3655913273e+07 1.4637021608e-08 1.1862946118e-09
8.5307049500e+00 1.5111647100e+01 1.1740802700e+00 1.0454604112e+09 1.5768618621e+07 1.4454537865e-08 1.1439934601e-09
8.5625359400e+00 1.5067454000e+01 1.1356498500e+00 1.0559853022e+09 1.8411572863e+07 1.4268620944e-08 1.1038408516e-09
8.5943669300e+00 1.5016550400e+01 1.0962463500e+00 1.0665719288e+09 2.1416236298e+07 1.4079266474e-08 1.0659927329e-09
8.6261979200e+00 1.4959189100e+01 1.0559455900e+00 1.0772014491e+09 2.4625037357e+07 1.3887085942e-08 1.0303912958e-09
8.6580289000e+00 1.4895635500e+01 1.0148613100e+00 1.0878003869e+09 2.7820732518e+07 1.3693353744e-08 9.9651370839e-10
8.6898598900e+00 1.4826192800e+01 9.7309460800e-01 1.0982349516e+09 3.0775809798e+07 1.3500019079e-08 9.6343618017e-10
8.7216908800e+00 1.4751215000e+01 9.3074658600e-01 1.1083487624e+09 3.3306943219e+07 1.3309181641e-08 9.3013936347e-10
8.7535218700e+00 1.4670992600e+01 8.8790570500e-01 1.1178860684e+09 3.5190049227e+07 1.3123871040e-08 8.9528913041e-10
8.7853528600e+00 1.4585904800e+01 8.4464778800e-01 1.1266562372e+09 3.6338283129e+07 1.2946189190e-08 8.5813446234e-10
8.8171838500e+00 1.4496318100e+01 8.0111184800e-01 1.1343236461e+09 3.6599937081e+07 1.2779701939e-08 8.1781099121e-10
8.8490148400e+00 1.4402561000e+01 7.5729788400e-01 1.1407287662e+09 3.6010778357e+07 1.2625754190e-08 7.7432948388e-10
8.8808458200e+00 1.4305025300e+01 7.1334490900e-01 1.1455217627e+09 3.4532184423e+07 1.2487781346e-08 7.2766752860e-10
8.9126768100e+00 1.4204090200e+01 6.6927819700e-01 1.1486373267e+09 3.2313868801e+07 1.2366035710e-08 6.7862395499e-10
8.9445078000e+00 1.4100172600e+01 6.2518621000e-01 1.1497909312e+09 2.9434388359e+07 1.2263249098e-08 6.2786002105e-10
8.9763387900e+00 1.3993613800e+01 5.8110686100e-01 1.1490502424e+09 2.6108634389e+07 1.2178417691e-08 5.7648343237e-10
9.0081697800e+00 1.3884843500e+01 5.3714124800e-01 1.1462522611e+09 2.2499778985e+07 1.2113252877e-08 5.2547795032e-10
9.0400007700e+00 1.3774202800e+01 4.9327673500e-01 1.1416144818e+09 1.8819234720e+07 1.2065546662e-08 4.7566731058e-10
9.0718317600e+00 1.3662134100e+01 4.4960178300e-01 1.1351204169e+09 1.5253705805e+07 1.2035845622e-08 4.2783244079e-10
9.1036627400e+00 1.3548953200e+01 4.0612903000e-01 1.1270997751e+09 1.1937894521e+07 1.2021077015e-08 3.8216454992e-10
9.1354937300e+00 1.3435077400e+01 3.6292166300e-01 1.1176839285e+09 9.0012225308e+06 1.2020462187e-08 3.3883208578e-10
9.1673247200e+00 1.3320847700e+01 3.1999231900e-01 1.1072499603e+09 6.4557746966e+06 1.2030569589e-08 2.9738799471e-10
9.1991557100e+00 1.3206618000e+01 2.7739154900e-01 1.0960366109e+09 4.3103918721e+06 1.2049431441e-08 2.5748408451e-10
9.2309867000e+00 1.3092767400e+01 2.3511935100e-01 1.0843987274e+09 2.4747335062e+06 1.2073757622e-08 2.1856379670e-10
9.2628176900e+00 1.2979586600e+01 1.9318836500e-01 1.0726205221e+09 1.0097462548e+06 1.2100818819e-08 1.8046865655e-10
9.2946486800e+00 1.2867416700e+01 1.5163650100e-01 1.0609769116e+09 1.1021730233e+06 1.2127895111e-08 1.4347581349e-10
9.3264796700e+00 1.2756536000e+01 1.1048903500e-01 1.0497337970e+09 2.4657068256e+06 1.2152162803e-08 1.0905612865e-10
9.3583106500e+00 1.2647285400e+01 6.9708053900e-02 1.0390501892e+09 3.8666982975e+06 1.2171967756e-08 8.0948160554e-11
9.3901416400e+00 1.2539879900e+01 2.9356745700e-02 1.0291277844e+09 5.1803091299e+06 1.2184959041e-08 6.7644233902e-11
9.4219726300e+00 1.2434584800e+01 1.0577527400e-02 1.0200029789e+09 6.3557254476e+06 1.2190733809e-08 7.6666084199e-11
9.4538036200e+00 1.2331640300e+01 5.0132677600e-02 1.0117900977e+09 7.3449297080e+06 1.2187943258e-08 1.0140578880e-10
9.4856346100e+00 1.2231273900e+01 8.9232880500e-02 1.0044193759e+09 8.1735779676e+06 1.2177457140e-08 1.3308832185e-10
9.5174656000e+00 1.2133637100e+01 1.2795396000e-01 9.9792174573e+08 8.9031188604e+06 1.2158906399e-08 1.6795200721e-10
9.5492965900e+00 1.2038944900e+01 1.6623273000e-01 9.9215850622e+08 9.6672691632e+06 1.2134094325e-08 2.0506178088e-10
9.5811275700e+00 1.1947323500e+01 2.0409446500e-01 9.8709237149e+08 1.0643305362e+07 1.2103551648e-08 2.4450553773e-10
9.6129585600e+00 1.1858899400e+01 2.4153916500e-01 9.8256238836e+08 1.1949519283e+07 1.2069360216e-08 2.8631353917e-10
9.6447895500e+00 1.1773786300e+01 2.7857946700e-01 9.7848528489e+08 1.3672413541e+07 1.2032665674e-08 3.3064407622e-10
9.6766205400e+00 1.1692085400e+01 3.1519009700e-01 9.7471239383e+08 1.5740199872e+07 1.1995420879e-08 3.7694758209e-10
9.7084515300e+00 1.1613834400e+01 3.5138369100e-01 9.7115199348e+08 1.8059545162e+07 1.1958822592e-08 4.2470045717e-10
9.7402825200e+00 1.1539046100e+01 3.8717288700e-01 9.6768453398e+08 2.0467566639e+07 1.1924388264e-08 4.7296260107e-10
9.7721135100e+00 1.1467821600e+01 4.2253241200e-01 9.6423003850e+08 2.2805761158e+07 1.1893242424e-08 5.2072362918e-10
9.8039444900e+00 1.1400097600e+01 4.5747490100e-01 9.6071692458e+08 2.4938231886e+07 1.1866240001e-08 5.6712111355e-10
9.8357754800e+00 1.1335861500e+01 4.9201299200e-01 9.5709223435e+08 2.6716899815e+07 1.1844063815e-08 6.1121202249e-10
9.8676064700e+00 1.1275075500e+01 5.2610877300e-01 9.5333588074e+08 2.8068034453e+07 1.1826970670e-08 6.5253329700e-10
9.8994374600e+00 1.1217676300e+01 5.5980015700e-01 9.4942845525e+08 2.8879617855e+07 1.1815188641e-08 6.9051641685e-10
9.9312684500e+00 1.1163575500e+01 5.9302395500e-01 9.4539636043e+08 2.9148126914e+07 1.1808354641e-08 7.2527390432e-10
9.9630994400e+00 1.1112684600e+01 6.2581808100e-01 9.4126829605e+08 2.8807119860e+07 1.1806075533e-08 7.5670340348e-10
9.9949304300e+00 1.1064839300e+01 6.5814462300e-01 9.3710415209e+08 2.7911764311e+07 1.1807480818e-08 7.8545132808e-10
1.0026761400e+01 1.1019963800e+01 6.8997830400e-01 9.3297707817e+08 2.6447624419e+07 1.1811612587e-08 8.1181145843e-10
1.0058592400e+01 1.0977868500e+01 7.2135703900e-01 9.2896796632e+08 2.4513421670e+07 1.1817273467e-08 8.3678777575e-10
1.0090423400e+01 1.0938401800e+01 7.5220500100e-01 9.2519203790e+08 2.2145843662e+07 1.1822844720e-08 8.6087074769e-10
1.0122254400e+01 1.0901361500e+01 7.8254746600e-01 9.2173403787e+08 1.9473997064e+07 1.1827014141e-08 8.8500300059e-10
1.0154085400e+01 1.0866583300e+01 8.1232124700e-01 9.1873521364e+08 1.6599256499e+07 1.1827764016e-08 9.0963154785e-10
1.0185916400e+01 1.0833839700e+01 8.4152634300e-01 9.1626601438e+08 1.3683436133e+07 1.1823902153e-08 9.3525046816e-10
1.0217747300e+01 1.0802915900e+01 8.7012484300e-01 9.1447256250e+08 1.0941291449e+07 1.1813275043e-08 9.6194504717e-10
1.0249578300e+01 1.0773597100e+01 8.9810410900e-01 9.1338762125e+08 8.6458528262e+06 1.1795208134e-08 9.8958583730e-10
1.0281409300e+01 1.0745630500e+01 9.2543886600e-01 9.1313678911e+08 7.2631800795e+06 1.1767821238e-08 1.0177856197e-09
1.0313240300e+01 1.0718826500e+01 9.5209120200e-01 9.1369700841e+08 7.0148494390e+06 1.1731270215e-08 1.0459058506e-09
1.0345071300e+01 1.0692881800e+01 9.7803584300e-01 9.1514745500e+08 7.7501977419e+06 1.1684326653e-08 1.0732905946e-09
1.0376902300e+01 1.0667594300e+01 1.0031969600e+00 9.1740434163e+08 8.8506276245e+06 1.1628018111e-08 1.0992557988e-09
1.0408733300e+01 1.0642673300e+01 1.0275872000e+00 9.2047929101e+08 9.9002299367e+06 1.1562099663e-08 1.1232659651e-09
1.0440564300e+01 1.0617916600e+01 1.0511560000e+00 9.2423068788e+08 1.0687823114e+07 1.1488383516e-08 1.1450637145e-09
1.0472395300e+01 1.0593020900e+01 1.0738781000e+00 9.2859732698e+08 1.1109694821e+07 1.1407550498e-08 1.1644773574e-09
1.0504226200e+01 1.0567771300e+01 1.0956903000e+00 9.3340004124e+08 1.1206753172e+07 1.1321802907e-08 1.1817143349e-09
1.0536057200e+01 1.0541915100e+01 1.1165673300e+00 9.3851182529e+08 1.1045905009e+07 1.1232586331e-08 1.1970438389e-09
1.0567888200e+01 1.0515174300e+01 1.1364586400e+00 9.4374931244e+08 1.0797511041e+07 1.1141914660e-08 1.2109239134e-09
1.0599719200e+01 1.0487359300e+01 1.1553516000e+00 9.4894208856e+08 1.0670953043e+07 1.1051632577e-08 1.2238416755e-09
1.0631550200e+01 1.0458204800e+01 1.1731830100e+00 9.5393539291e+08 1.0844615940e+07 1.0963221281e-08 1.2361339802e-09
1.0663381200e+01 1.0427483200e+01 1.1899023300e+00 9.5855342986e+08 1.1453336627e+07 1.0878353647e-08 1.2481386391e-09
1.0695212200e+01 1.0395017700e+01 1.2055095500e+00 9.6269778725e+08 1.2435523088e+07 1.0797799515e-08 1.2599641647e-09
1.0727043200e+01 1.0360542800e+01 1.2199414900e+00 9.6622095038e+08 1.3671823550e+07 1.0722747003e-08 1.2716742446e-09
1.0758874200e+01 1.0323894200e+01 1.2331602400e+00 9.6909902713e+08 1.4975524348e+07 1.0653084887e-08 1.2830856722e-09
1.0790705100e+01 1.0284857200e+01 1.2451278900e+00 9.7123888972e+08 1.6195630452e+07 1.0589420696e-08 1.2941035064e-09
1.0822536100e+01 1.0243292700e+01 1.2558065100e+00 9.7269379089e+08 1.7237395690e+07 1.0530850300e-08 1.3044785559e-09
1.0854367100e+01 1.0198985900e+01 1.2651834900e+00 9.7343428788e+08 1.8035841375e+07 1.0477323459e-08 1.3141284569e-09
1.0886198100e+01 1.0151860900e+01 1.2732082500e+00 9.7356893868e+08 1.8620694910e+07 1.0427469999e-08 1.3228940515e-09
1.0918029100e+01 1.0101728200e+01 1.2798429000e+00 9.7312828500e+08 1.9043452175e+07 1.0380674733e-08 1.3307803367e-09
1.0949860100e+01 1.0048474100e+01 1.2850748000e+00 9.7224497215e+08 1.9420099217e+07 1.0335331514e-08 1.3377851039e-09
1.0981691100e+01 9.9919848000e+00 1.2888407500e+00 9.7098218998e+08 1.9885560378e+07 1.0290595341e-08 1.3439844103e-09
1.1013522100e+01 9.9321844900e+00 1.2911407600e+00 9.6945958186e+08 2.0550116562e+07 1.0245073313e-08 1.3494049869e-09
1.1045353100e+01 9.8689973500e+00 1.2919748300e+00 9.6773762909e+08 2.1513237720e+07 1.0198009309e-08 1.3541584686e-09
1.1077184000e+01 9.8023349100e+00 1.2912797800e+00 9.6589435465e+08 2.2763455973e+07 1.0148454500e-08 1.3581004641e-09
1.1109015000e+01 9.7321845500e+00 1.2890682300e+00 9.6395328331e+08 2.4266377194e+07 1.0096116397e-08 1.3612104620e-09
1.1140846000e+01 9.6585083400e+00 1.2853022700e+00 9.6192663276e+08 2.5901258665e+07 1.0040795224e-08 1.3632533041e-09
1.1172677000e+01 9.5812810200e+00 1.2799819100e+00 9.5978323236e+08 2.7544220548e+07 9.9827551649e-09 1.3640405019e-09
1.1204508000e+01 9.5005404900e+00 1.2730692400e+00 9.5747389754e+08 2.9070824742e+07 9.9225059966e-09 1.3633162632e-09
1.1236339000e+01 9.4162614800e+00 1.2645895300e+00 9.5490179089e+08 3.0350573063e+07 9.8609737356e-09 1.3608965685e-09
1.1268170000e+01 9.3284945400e+00 1.2545175000e+00 9.5198653101e+08 3.1313706733e+07 9.7989774395e-09 1.3566344450e-09
1.1300001000e+01 9.2373028600e+00 1.2428405100e+00 9.4857980537e+08 3.1867384632e+07 9.7380344887e-09 1.3504372347e-09
1.1331831900e+01 9.1427622600e+00 1.2296091300e+00 9.4461005219e+08 3.2009849806e+07 9.6788746200e-09 1.3423956942e-09
1.1363662900e+01 9.0448980200e+00 1.2147727800e+00 9.3991534121e+08 3.1709440753e+07 9.6230986169e-09 1.3325791200e-09
1.1395493900e+01 8.9438365000e+00 1.1983820400e+00 9.3446999534e+08 3.1028222946e+07 9.5710258699e-09 1.3212090805e-09
1.1427324900e+01 8.8397293700e+00 1.1804116200e+00 9.2815268154e+08 3.0003128275e+07 9.5240034811e-09 1.3085195256e-09
1.1459155900e+01 8.7326524400e+00 1.1608867900e+00 9.2100972052e+08 2.8751052752e+07 9.4816072463e-09 1.2947363778e-09
1.1490986900e+01 8.6227194500e+00 1.1398202000e+00 9.1300332739e+08 2.7374142900e+07 9.4443461391e-09 1.2801400613e-09
1.1522817900e+01 8.5101123900e+00 1.1172573300e+00 9.0426785322e+08 2.6009149141e+07 9.4110526651e-09 1.2648421441e-09
1.1554648900e+01 8.3949702500e+00 1.0931855600e+00 8.9487039444e+08 2.4794215505e+07 9.3812135279e-09 1.2489597235e-09
1.1586479900e+01 8.2774586000e+00 1.0676415300e+00 8.8501732375e+08 2.3824361869e+07 9.3528774838e-09 1.2323449203e-09
1.1618310800e+01 8.1577594000e+00 1.0406707300e+00 8.7488449414e+08 2.3191067904e+07 9.3243844812e-09 1.2149032048e-09
1.1650141800e+01 8.0360635000e+00 1.0122971700e+00 8.6470675706e+08 2.2884083235e+07 9.2933973679e-09 1.1962387145e-09
1.1681972800e+01 7.9125667600e+00 9.8253982200e-01 8.5473165707e+08 2.2890885897e+07 9.2573694850e-09 1.1759619162e-09
1.1713803800e+01 7.7874435800e+00 9.5147196900e-01 8.4517603892e+08 2.3115702104e+07 9.2139900108e-09 1.1536287167e-09
1.1745634800e+01 7.6609340800e+00 9.1909866900e-01 8.3631008500e+08 2.3483334389e+07 9.1603990163e-09 1.1286929140e-09
1.1777465800e+01 7.5332088600e+00 8.8550206600e-01 8.2827093040e+08 2.3898641652e+07 9.0951023191e-09 1.1008344748e-09
1.1809296800e+01 7.4045181300e+00 8.5068468700e-01 8.2129153264e+08 2.4292186856e+07 9.0157000721e-09 1.0695652569e-09
1.1841127800e+01 7.2750716900e+00 8.1474005000e-01 8.1539210541e+08 2.4614613083e+07 8.9221757750e-09 1.0348642984e-09
1.1872958800e+01 7.1450616200e+00 7.7770606700e-01 8.1071405097e+08 2.4824665754e+07 8.8132944179e-09 9.9652289715e-10
1.1904789700e+01 7.0147406700e+00 7.3963076000e-01 8.0715465249e+08 2.4917488680e+07 8.6907021453e-09 9.5481091048e-10
1.1936620700e+01 6.8843287300e+00 7.0057731500e-01 8.0473206530e+08 2.4883775028e+07 8.5548085218e-09 9.0987475661e-10
1.1968451700e+01 6.7540305300e+00 6.6061650400e-01 8.0323944496e+08 2.4748206443e+07 8.4084896134e-09 8.6227907748e-10
1.2000282700e+01 6.6240937600e+00 6.1980392900e-01 8.0257486577e+08 2.4532540479e+07 8.2535524629e-09 8.1243429502e-10
1.2032113700e+01 6.4947117700e+00 5.7822426300e-01 8.0247544366e+08 2.4267666126e+07 8.0933464336e-09 7.6098382143e-10
1.2063944700e+01 6.3661031900e+00 5.3592679100e-01 8.0274853192e+08 2.3969666893e+07 7.9303828495e-09 7.0836603335e-10
1.2095775700e+01 6.2384866500e+00 4.9298860100e-01 8.0313443825e+08 2.3636172537e+07 7.7676741936e-09 6.5501680438e-10
1.2127606700e+01 6.1120580200e+00 4.4948678200e-01 8.0340278481e+08 2.3228128653e+07 7.6077132611e-09 6.0116298359e-10
1.2159437700e+01 5.9870296300e+00 4.0549210300e-01 8.0335271166e+08 2.2684478484e+07 7.4525542058e-09 5.4686123184e-10
1.2191268600e+01 5.8635796500e+00 3.6108923600e-01 8.0276901317e+08 2.1895272682e+07 7.3041928049e-09 4.9194782158e-10
1.2223099600e+01 5.7419203900e+00 3.1637169600e-01 8.0154700954e+08 2.0780015549e+07 7.1635478913e-09 4.3620971706e-10
1.2254930600e+01 5.6222123500e+00 2.7138371500e-01 7.9952836481e+08 1.9212809611e+07 7.0319110584e-09 3.7916506772e-10
1.2286761600e+01 5.5046236100e+00 2.2625040400e-01 7.9671834745e+08 1.7158111050e+07 6.9091211815e-09 3.2059836459e-10
1.2318592600e+01 5.3893348800e+00 1.8103874100e-01 7.9303796876e+08 1.4542166944e+07 6.7958093966e-09 2.6008346504e-10
1.2350423600e+01 5.2764700100e+00 1.3583466100e-01 7.8857815237e+08 1.1420225337e+07 6.6911186851e-09 1.9763802789e-10
1.2382254600e+01 5.1662008600e+00 9.0724097000e-02 7.8333359930e+08 7.8147825013e+06 6.5951477948e-09 1.3320216465e-10
1.2414085600e+01 5.0586475000e+00 4.5789193600e-02 7.7744579299e+08 3.8700418447e+06 6.5067526838e-09 6.7215761784e-11
1.2445916500e+01 4.9539363000e+00 1.1537971900e-03 7.7096024803e+08 9.8590012312e+05 6.4256702115e-09 8.3522874783e-12
1.2477747500e+01 4.8521645700e+00 4.3115113800e-02 7.6401841324e+08 4.6188521419e+06 6.3508476836e-09 6.8254407205e-11
1.2509578500e+01 4.7534510900e+00 8.6924022300e-02 7.5667879222e+08 8.7241361712e+06 6.2819932829e-09 1.3580239784e-10
1.2541409500e+01 4.6578729500e+00 1.3017056500e-01 7.4904836099e+08 1.2543490224e+07 6.2183874801e-09 2.0259196343e-10
1.2573240500e+01 4.5655135700e+00 1.7278650100e-01 7.4115791911e+08 1.5876164318e+07 6.1599740788e-09 2.6788237992e-10
1.2605071500e+01 4.4764184400e+00 2.1464545400e-01 7.3305922366e+08 1.8625456559e+07 6.1064894834e-09 3.3137407864e-10
1.2636902500e+01 4.3906722300e+00 2.5567286500e-01 7.2473968533e+08 2.0635596847e+07 6.0582748797e-09 3.9269389475e-10
1.2668733500e+01 4.3083002100e+00 2.9577774300e-01 7.1619021582e+08 2.1907062744e+07 6.0155809376e-09 4.5212526154e-10
1.2700564500e+01 4.2293023800e+00 3.3486151700e-01 7.0734301643e+08 2.2364526480e+07 5.9791392320e-09 5.0975800348e-10
1.2732395400e+01 4.1537558300e+00 3.7282435200e-01 6.9815848152e+08 2.2104518551e+07 5.9495887251e-09 5.6626092800e-10
1.2764226400e+01 4.0816289700e+00 4.0959168500e-01 6.8852768964e+08 2.1150157064e+07 5.9280534849e-09 6.2212726801e-10
1.2796057400e+01 4.0129142200e+00 4.4506241900e-01 6.7840701416e+08 1.9670506612e+07 5.9152015475e-09 6.7808954135e-10
1.2827888400e+01 3.9476216900e+00 4.7916578200e-01 6.6767670534e+08 1.7785321046e+07 5.9124747927e-09 7.3473961149e-10
1.2859719400e+01 3.8856970200e+00 5.1178677600e-01 6.5632065731e+08 1.5705375462e+07 5.9204246837e-09 7.9254678630e-10
1.2891550400e+01 3.8271174900e+00 5.4285210200e-01 6.4424083362e+08 1.3642737561e+07 5.9405074784e-09 8.5196171991e-10
1.2923381400e+01 3.7718426400e+00 5.7227582600e-01 6.3147953600e+08 1.1828750282e+07 5.9730243420e-09 9.1312663165e-10
1.2955212400e+01 3.7198130900e+00 5.9998844200e-01 6.1799153738e+08 1.0539391637e+07 6.0191974566e-09 9.7628020842e-10
1.2987043400e+01 3.6709593200e+00 6.2590275200e-01 6.0388104795e+08 9.8982171350e+06 6.0789444088e-09 1.0412453521e-09
1.3018874300e+01 3.6252130900e+00 6.4994798700e-01 5.8917925963e+08 9.9509619988e+06 6.1529882981e-09 1.1080254368e-09
