# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
8.912676813146138688e-01 1.221929999999999961e-01 -7.789119999999999377e-02 4.430180000000000229e-02 3.438075086002964804e-03 2.502363077182330367e-06 2.657771326535107295e-06 3.001088576916161858e-06
9.040000767619654765e-01 1.140029999999999932e-01 -7.142529999999999712e-02 4.257769999999999611e-02 3.304274986328058997e-03 2.404978226422991581e-06 2.720959480918770127e-06 3.035330640738839472e-06
9.167324722093170841e-01 9.939679999999999349e-02 -6.058619999999999978e-02 3.881059999999999371e-02 3.011926308475651980e-03 2.192195631854519325e-06 2.785683565106678991e-06 3.070387019163542044e-06
9.294648676566688028e-01 8.190070000000000683e-02 -4.708269999999999816e-02 3.481800000000000866e-02 2.702077530584564343e-03 1.966675792435846746e-06 2.850369899781848710e-06 3.106267249902231022e-06
9.421972631040204105e-01 6.524589999999999557e-02 -3.294969999999999843e-02 3.229619999999999713e-02 2.506371312058853877e-03 1.824233291046773792e-06 2.913493963881661720e-06 3.142961146910663017e-06
9.549296585513720181e-01 5.247210000000000069e-02 -2.009980000000000100e-02 3.237229999999999969e-02 2.512277110785877260e-03 1.828531758155866292e-06 2.973405348709166590e-06 3.180438311913987332e-06
9.676620539987237368e-01 4.527130000000000043e-02 -9.933759999999999812e-03 3.533754000000000062e-02 2.742396829804504433e-03 1.996021726757235030e-06 3.028429653654869950e-06 3.218647180243915446e-06
9.803944494460753445e-01 4.374859999999999860e-02 -3.112479999999999934e-03 4.063611999999999780e-02 3.153597184850881301e-03 2.295309136151362214e-06 3.077174117436915235e-06 3.257516661073106487e-06
9.931268448934269522e-01 4.663729999999999959e-02 4.562079999999999933e-04 4.709350799999999920e-02 3.654727721385616149e-03 2.660051185148022830e-06 3.118862665998590749e-06 3.296961856339625126e-06
1.005859240340778671e+00 5.186299999999999938e-02 1.432200000000000010e-03 5.329520000000000091e-02 4.136014774197553645e-03 3.010350384658134035e-06 3.153524436371211007e-06 3.336893112832745385e-06
1.018591635788130167e+00 5.724629999999999996e-02 7.361930000000000036e-04 5.798249300000000300e-02 4.499775733889848327e-03 3.275109580337207854e-06 3.181956474563008891e-06 3.377226036986325862e-06
1.031324031235481886e+00 6.111339999999999828e-02 -7.688060000000000250e-04 6.034459400000000140e-02 4.683088389328740435e-03 3.408531570571814175e-06 3.205494565257946661e-06 3.417889813256125106e-06
1.044056426682833383e+00 6.263699999999999823e-02 -2.503749999999999899e-03 6.013324999999999920e-02 4.666686876501355621e-03 3.396593919682142610e-06 3.225714054344090445e-06 3.458832158930719593e-06
1.056788822130185101e+00 6.184769999999999851e-02 -4.246510000000000215e-03 5.760118999999999656e-02 4.470184422825327145e-03 3.253571887773500164e-06 3.244193778560743310e-06 3.500020871448951132e-06
1.069521217577536598e+00 5.937479999999999841e-02 -6.051980000000000207e-03 5.332281999999999994e-02 4.138158245430673468e-03 3.011910485335573425e-06 3.262426826768833594e-06 3.541443304735422010e-06
1.082253613024888317e+00 5.606570000000000303e-02 -8.076989999999999170e-03 4.798871000000000386e-02 3.724200557548933230e-03 2.710616183216268138e-06 3.281878244694966961e-06 3.583105644784415384e-06
1.094986008472240036e+00 5.265360000000000179e-02 -1.039799999999999926e-02 4.225560000000000427e-02 3.279278169377020276e-03 2.386784583113681394e-06 3.304116823793293775e-06 3.625033391597565778e-06
1.107718403919591532e+00 4.959469999999999851e-02 -1.290299999999999954e-02 3.669170000000000070e-02 2.847487452724155148e-03 2.072510717827512942e-06 3.330920526966181552e-06 3.667273351276474116e-06
1.120450799366943251e+00 4.710620000000000085e-02 -1.530019999999999991e-02 3.180600000000000094e-02 2.468328965988070452e-03 1.796544610667313850e-06 3.364273010016521221e-06 3.709896277131182734e-06
1.133183194814294747e+00 4.534309999999999730e-02 -1.722900000000000126e-02 2.811409999999999604e-02 2.181816241674061456e-03 1.588009647197444472e-06 3.406224395852227984e-06 3.752998602304577074e-06
1.145915590261646466e+00 4.459040000000000226e-02 -1.841570000000000012e-02 2.617470000000000213e-02 2.031307620764885667e-03 1.478463693040110208e-06 3.458646422757833451e-06 3.796701727283341436e-06
1.158647985708998185e+00 4.534959999999999686e-02 -1.879180000000000086e-02 2.655779999999999599e-02 2.061038389389359144e-03 1.500102888171425850e-06 3.522952885484439809e-06 3.841147968907090014e-06
