# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run05_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run06_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run07_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run08_eV_ps^-1_THz^-1_A^-2_K^-1
1.6870423968e+01 3.6449726520e-06 3.8326206846e-06 2.8182641494e-06 2.7683306898e-06 3.4083206862e-06 3.3860614345e-06 2.7355772757e-06 3.0585491594e-06
1.6883156363e+01 3.6326022108e-06 3.8254600693e-06 2.8207711041e-06 2.7708193366e-06 3.4269473847e-06 3.3781329670e-06 2.7407113180e-06 3.0529964518e-06
1.6895888759e+01 3.6185151483e-06 3.8149949863e-06 2.8210426154e-06 2.7715972651e-06 3.4416687691e-06 3.3672942835e-06 2.7449059973e-06 3.0446041744e-06
1.6908621154e+01 3.6027653087e-06 3.8011581117e-06 2.8189157766e-06 2.7706137606e-06 3.4524792790e-06 3.3536536916e-06 2.7481153371e-06 3.0333283101e-06
1.6921353550e+01 3.5854174874e-06 3.7839326149e-06 2.8142367312e-06 2.7678217307e-06 3.4593918888e-06 3.3373142155e-06 2.7502951640e-06 3.0191360802e-06
1.6934085945e+01 3.5665218779e-06 3.7632988597e-06 2.8068452876e-06 2.7631641213e-06 3.4624390346e-06 3.3184149821e-06 2.7514490839e-06 3.0020340405e-06
1.6946818340e+01 3.5461396252e-06 3.7392811574e-06 2.7966292210e-06 2.7566065188e-06 3.4617087576e-06 3.2970977598e-06 2.7515356279e-06 2.9820680811e-06
1.6959550736e+01 3.5243263986e-06 3.7119010141e-06 2.7834482506e-06 2.7480891523e-06 3.4572937324e-06 3.2735192865e-06 2.7505791365e-06 2.9592653615e-06
1.6972283131e+01 3.5011570321e-06 3.6812341691e-06 2.7672317835e-06 2.7375984373e-06 3.4493088757e-06 3.2478512692e-06 2.7485886246e-06 2.9337251542e-06
1.6985015527e+01 3.4766826319e-06 3.6473526210e-06 2.7479001763e-06 2.7250800367e-06 3.4379302696e-06 3.2202671764e-06 2.7455848267e-06 2.9055448588e-06
1.6997747922e+01 3.4509889835e-06 3.6103657709e-06 2.7253837411e-06 2.7105194604e-06 3.4233210216e-06 3.1909369538e-06 2.7416191284e-06 2.8748462246e-06
1.7010480318e+01 3.4241472706e-06 3.5704110711e-06 2.6996797628e-06 2.6938967849e-06 3.4056896500e-06 3.1600710530e-06 2.7367447182e-06 2.8417772239e-06
1.7023212713e+01 3.3962368903e-06 3.5276418698e-06 2.6707891464e-06 2.6752056708e-06 3.3852613543e-06 3.1278535088e-06 2.7310201934e-06 2.8065204807e-06
1.7035945109e+01 3.3673381523e-06 3.4822311514e-06 2.6387308978e-06 2.6544461180e-06 3.3622761622e-06 3.0944762809e-06 2.7245519313e-06 2.7692483173e-06
1.7048677504e+01 3.3375468808e-06 3.4343911723e-06 2.6035810401e-06 2.6316416728e-06 3.3369889292e-06 3.0601480596e-06 2.7174327861e-06 2.7301723902e-06
1.7061409899e+01 3.3069598126e-06 3.3843341889e-06 2.5654355073e-06 2.6068068251e-06 3.3096693390e-06 3.0250660879e-06 2.7097772485e-06 2.6895268329e-06
1.7074142295e+01 3.2756910240e-06 3.3323182751e-06 2.5244019989e-06 2.5799904783e-06 3.2806204378e-06 2.9894302506e-06 2.7017034149e-06 2.6475261114e-06
1.7086874690e+01 3.2438427275e-06 3.2785977646e-06 2.4806524721e-06 2.5512415361e-06 3.2501239570e-06 2.9534448351e-06 2.6933690478e-06 2.6044352649e-06
1.7099607086e+01 3.2115317372e-06 3.2234643931e-06 2.4343787949e-06 2.5206396931e-06 3.2184746023e-06 2.9173070846e-06 2.6849093722e-06 2.5605080938e-06
1.7112339481e+01 3.1789031583e-06 3.1672127014e-06 2.3857927461e-06 2.4882646440e-06 3.1859819073e-06 2.8811948700e-06 2.6764884611e-06 2.5160012085e-06
1.7125071877e+01 3.1460847563e-06 3.1101484510e-06 2.3351441162e-06 2.4542286857e-06 3.1529526256e-06 2.8453151205e-06 2.6682830085e-06 2.4711721557e-06
1.7137804272e+01 3.1132325877e-06 3.0525998445e-06 2.2827170871e-06 2.4186567940e-06 3.1196879499e-06 2.8098439459e-06 2.6604561859e-06 2.4262953396e-06
1.7150536668e+01 3.0805045343e-06 2.9949081753e-06 2.2288184665e-06 2.3816893403e-06 3.0864862931e-06 2.7749548146e-06 2.6531973082e-06 2.3816283070e-06
1.7163269063e+01 3.0480484388e-06 2.9373960358e-06 2.1737794983e-06 2.3434820912e-06 3.0536321666e-06 2.7408159114e-06 2.6466731531e-06 2.3374379700e-06
1.7176001458e+01 3.0160395228e-06 2.8804309007e-06 2.1179413817e-06 2.3042342834e-06 3.0214063749e-06 2.7075963018e-06 2.6410685278e-06 2.2939612717e-06
1.7188733854e+01 2.9846694344e-06 2.8243419078e-06 2.0616923780e-06 2.2641333806e-06 2.9900693342e-06 2.6754395155e-06 2.6365682401e-06 2.2514548221e-06
1.7201466249e+01 2.9541133949e-06 2.7694815709e-06 2.0054261785e-06 2.2233976373e-06 2.9598962882e-06 2.6444917236e-06 2.6333417717e-06 2.2101349605e-06
1.7214198645e+01 2.9245511888e-06 2.7161846382e-06 1.9495274244e-06 2.1822688545e-06 2.9310939019e-06 2.6148867696e-06 2.6315568018e-06 2.1702189628e-06
1.7226931040e+01 2.8961845030e-06 2.6647708968e-06 1.8944169582e-06 2.1409997004e-06 2.9038864481e-06 2.5867558555e-06 2.6313701913e-06 2.1319138029e-06
1.7239663436e+01 2.8692058984e-06 2.6155620041e-06 1.8405020470e-06 2.0998700120e-06 2.8784768845e-06 2.5601958417e-06 2.6329207712e-06 2.0953955490e-06
1.7252395831e+01 2.8438051982e-06 2.5688712018e-06 1.7882270642e-06 2.0591433250e-06 2.8550209046e-06 2.5353291244e-06 2.6363536831e-06 2.0608224754e-06
1.7265128227e+01 2.8201722253e-06 2.5249668494e-06 1.7379775560e-06 2.0191293617e-06 2.8336732754e-06 2.5122419977e-06 2.6417653873e-06 2.0283480798e-06
1.7277860622e+01 2.7985013659e-06 2.4841257219e-06 1.6901807001e-06 1.9801269773e-06 2.8145600345e-06 2.4910137109e-06 2.6492676699e-06 1.9980904593e-06
1.7290593018e+01 2.7789696666e-06 2.4465890622e-06 1.6452347134e-06 1.9424640065e-06 2.7977692228e-06 2.4717032609e-06 2.6589335525e-06 1.9701459830e-06
1.7303325413e+01 2.7617477856e-06 2.4125494907e-06 1.6035061360e-06 1.9064393043e-06 2.7833722000e-06 2.4543907777e-06 2.6708126174e-06 1.9446005312e-06
1.7316057808e+01 2.7470200703e-06 2.3822099132e-06 1.5653759888e-06 1.8723979123e-06 2.7714208639e-06 2.4391132443e-06 2.6849499397e-06 1.9215013050e-06
1.7328790204e+01 2.7349243249e-06 2.3557143276e-06 1.5311845661e-06 1.8406432136e-06 2.7619142878e-06 2.4259146882e-06 2.7013410119e-06 1.9008849231e-06
1.7341522599e+01 2.7256056546e-06 2.3331870955e-06 1.5012377707e-06 1.8115139106e-06 2.7548598857e-06 2.4148074371e-06 2.7199759175e-06 1.8827585029e-06
1.7354254995e+01 2.7191899997e-06 2.3147011508e-06 1.4758143541e-06 1.7853088581e-06 2.7502048329e-06 2.4058143853e-06 2.7408104830e-06 1.8671284131e-06
1.7366987390e+01 2.7157823105e-06 2.3003210121e-06 1.4551831126e-06 1.7623459291e-06 2.7479055723e-06 2.3989399355e-06 2.7637879138e-06 1.8539625303e-06
1.7379719786e+01 2.7154802362e-06 2.2900391988e-06 1.4395368193e-06 1.7429122057e-06 2.7478583081e-06 2.3941832072e-06 2.7888009316e-06 1.8432091581e-06
1.7392452181e+01 2.7183412715e-06 2.2838370101e-06 1.4290637220e-06 1.7272757516e-06 2.7499592448e-06 2.3915257089e-06 2.8157431593e-06 1.8347973072e-06
1.7405184577e+01 2.7244183478e-06 2.2816536676e-06 1.4238905259e-06 1.7157136868e-06 2.7540721503e-06 2.3909322186e-06 2.8444694554e-06 1.8286739696e-06
1.7417916972e+01 2.7337315424e-06 2.2833863159e-06 1.4241204055e-06 1.7084478886e-06 2.7600552323e-06 2.3923701558e-06 2.8748184514e-06 1.8247297585e-06
1.7430649367e+01 2.7462717293e-06 2.2888909570e-06 1.4297904673e-06 1.7057056679e-06 2.7677305553e-06 2.3957998961e-06 2.9065882114e-06 1.8228549119e-06
1.7443381763e+01 2.7620352581e-06 2.2979908667e-06 1.4409097616e-06 1.7076645264e-06 2.7769275977e-06 2.4011624424e-06 2.9395984352e-06 1.8229495018e-06
1.7456114158e+01 2.7809427315e-06 2.3104756584e-06 1.4574312265e-06 1.7144775140e-06 2.7874276472e-06 2.4083935147e-06 2.9736030136e-06 1.8248834436e-06
1.7468846554e+01 2.8029412182e-06 2.3261143749e-06 1.4792842690e-06 1.7262732290e-06 2.7990203320e-06 2.4174288329e-06 3.0083675564e-06 1.8285377977e-06
1.7481578949e+01 2.8279212048e-06 2.3446302412e-06 1.5063286082e-06 1.7431531009e-06 2.8114962071e-06 2.4281777003e-06 3.0436486587e-06 1.8337758300e-06
1.7494311345e+01 2.8557567510e-06 2.3657259113e-06 1.5384049576e-06 1.7651533546e-06 2.8246208056e-06 2.4405784786e-06 3.0791803779e-06 1.8404589336e-06
1.7507043740e+01 2.8863018391e-06 2.3890722474e-06 1.5753015383e-06 1.7923038755e-06 2.8381744881e-06 2.4545140546e-06 3.1146940672e-06 1.8484672322e-06
1.7519776136e+01 2.9193848983e-06 2.4143429172e-06 1.6167703698e-06 1.8245910794e-06 2.8519014725e-06 2.4699060594e-06 3.1499039510e-06 1.8576555632e-06
1.7532508531e+01 2.9548097171e-06 2.4411732508e-06 1.6625408460e-06 1.8619461390e-06 2.8655876799e-06 2.4866488272e-06 3.1845594123e-06 1.8679124790e-06
1.7545240926e+01 2.9923819094e-06 2.4691770726e-06 1.7122771978e-06 1.9042793979e-06 2.8790014236e-06 2.5046446168e-06 3.2183719711e-06 1.8791115475e-06
1.7557973322e+01 3.0318660217e-06 2.4980009335e-06 1.7656635670e-06 1.9514676916e-06 2.8919249178e-06 2.5237719126e-06 3.2510747835e-06 1.8911431944e-06
1.7570705717e+01 3.0730284255e-06 2.5272352815e-06 1.8223252680e-06 2.0033298958e-06 2.9041320362e-06 2.5439417789e-06 3.2824289520e-06 1.9038884799e-06
1.7583438113e+01 3.1156163275e-06 2.5565154470e-06 1.8818821848e-06 2.0596731133e-06 2.9154374293e-06 2.5650238944e-06 3.3121802535e-06 1.9172743544e-06
1.7596170508e+01 3.1593696338e-06 2.5854487088e-06 1.9439170952e-06 2.1202437702e-06 2.9256362858e-06 2.5869222794e-06 3.3401051162e-06 1.9312109106e-06
1.7608902904e+01 3.2040291626e-06 2.6136675921e-06 2.0080363075e-06 2.1847946318e-06 2.9345756924e-06 2.6095242233e-06 3.3659925889e-06 1.9456232258e-06
1.7621635299e+01 3.2493120048e-06 2.6408186480e-06 2.0738180743e-06 2.2530014858e-06 2.9420823473e-06 2.6327178965e-06 3.3896551597e-06 1.9604485524e-06
1.7634367695e+01 3.2949717553e-06 2.6665643233e-06 2.1408388378e-06 2.3245473649e-06 2.9480422607e-06 2.6564161246e-06 3.4109278542e-06 1.9756578577e-06
1.7647100090e+01 3.3407401065e-06 2.6905829607e-06 2.2086868059e-06 2.3990854162e-06 2.9523229075e-06 2.6804991528e-06 3.4296889698e-06 1.9912033786e-06
1.7659832485e+01 3.3863606147e-06 2.7125790842e-06 2.2769465661e-06 2.4762425237e-06 2.9548473677e-06 2.7048930149e-06 3.4458131980e-06 2.0070635748e-06
1.7672564881e+01 3.4315804867e-06 2.7322918149e-06 2.3452208070e-06 2.5556247423e-06 2.9555424284e-06 2.7294885229e-06 3.4592365323e-06 2.0232543673e-06
1.7685297276e+01 3.4761788707e-06 2.7494901952e-06 2.4131339378e-06 2.6368426549e-06 2.9543589718e-06 2.7542293215e-06 3.4698922618e-06 2.0397514063e-06
1.7698029672e+01 3.5199303517e-06 2.7639853452e-06 2.4803212282e-06 2.7194805813e-06 2.9512997782e-06 2.7790185504e-06 3.4777939089e-06 2.0566024550e-06
1.7710762067e+01 3.5626396310e-06 2.7756126958e-06 2.5464505295e-06 2.8031092573e-06 2.9463722616e-06 2.8038033765e-06 3.4829351632e-06 2.0738168788e-06
1.7723494463e+01 3.6041287495e-06 2.7842497555e-06 2.6112023633e-06 2.8873338320e-06 2.9395958837e-06 2.8285265642e-06 3.4853728190e-06 2.0914405677e-06
1.7736226858e+01 3.6442544272e-06 2.7898357461e-06 2.6743178888e-06 2.9717377196e-06 2.9310549785e-06 2.8531484886e-06 3.4852042386e-06 2.1095240946e-06
1.7748959254e+01 3.6828651708e-06 2.7923145645e-06 2.7355409802e-06 3.0559052402e-06 2.9208153451e-06 2.8776224808e-06 3.4825276852e-06 2.1281264611e-06
1.7761691649e+01 3.7198824957e-06 2.7917133271e-06 2.7946689091e-06 3.1394415428e-06 2.9090169224e-06 2.9019423768e-06 3.4774928079e-06 2.1473038592e-06
1.7774424045e+01 3.7552151408e-06 2.7880731763e-06 2.8515378638e-06 3.2219798510e-06 2.8957699933e-06 2.9260755963e-06 3.4702663843e-06 2.1671377673e-06
1.7787156440e+01 3.7888284269e-06 2.7814876169e-06 2.9060039430e-06 3.3031416150e-06 2.8812432258e-06 2.9500467947e-06 3.4610737892e-06 2.1876984256e-06
1.7799888835e+01 3.8206922378e-06 2.7720959716e-06 2.9579757382e-06 3.3826080564e-06 2.8656210428e-06 2.9738480470e-06 3.4501115498e-06 2.2090626296e-06
1.7812621231e+01 3.8508284763e-06 2.7600684194e-06 3.0074206678e-06 3.4600513401e-06 2.8491073287e-06 2.9975004865e-06 3.4376546234e-06 2.2313137309e-06
1.7825353626e+01 3.8792572196e-06 2.7456293725e-06 3.0543124858e-06 3.5351825732e-06 2.8318976271e-06 3.0210543044e-06 3.4239545286e-06 2.2545247792e-06
1.7838086022e+01 3.9060651659e-06 2.7290097883e-06 3.0986720081e-06 3.6077681054e-06 2.8142486473e-06 3.0445367979e-06 3.4092952378e-06 2.2787753797e-06
1.7850818417e+01 3.9313271493e-06 2.7105079478e-06 3.1405815931e-06 3.6775552683e-06 2.7963837353e-06 3.0680148886e-06 3.3939814580e-06 2.3041516935e-06
1.7863550813e+01 3.9551745858e-06 2.6904211970e-06 3.1801326495e-06 3.7443629377e-06 2.7785688676e-06 3.0915466928e-06 3.3783133888e-06 2.3307211512e-06
1.7876283208e+01 3.9777242894e-06 2.6690926993e-06 3.2174500728e-06 3.8080552705e-06 2.7610626069e-06 3.1152044156e-06 3.3626101611e-06 2.3585493100e-06
1.7889015604e+01 3.9991551321e-06 2.6468740338e-06 3.2527175854e-06 3.8684873673e-06 2.7441207354e-06 3.1390620231e-06 3.3471836938e-06 2.3876989177e-06
1.7901747999e+01 4.0196240829e-06 2.6241457659e-06 3.2861080497e-06 3.9255867784e-06 2.7280175704e-06 3.1632031675e-06 3.3323395955e-06 2.4182158644e-06
1.7914480394e+01 4.0393200521e-06 2.6012978115e-06 3.3178413897e-06 3.9792991666e-06 2.7130190884e-06 3.1877255899e-06 3.3183969972e-06 2.4501619613e-06
1.7927212790e+01 4.0584584161e-06 2.5787144764e-06 3.3481574406e-06 4.0296245318e-06 2.6993699509e-06 3.2127164646e-06 3.3056524923e-06 2.4835727968e-06
1.7939945185e+01 4.0772262601e-06 2.5568090528e-06 3.3773087078e-06 4.0765719303e-06 2.6873305738e-06 3.2382752937e-06 3.2943891519e-06 2.5184736572e-06
1.7952677581e+01 4.0958508241e-06 2.5359742617e-06 3.4055648927e-06 4.1201866430e-06 2.6771363510e-06 3.2644936544e-06 3.2848783274e-06 2.5548823366e-06
1.7965409976e+01 4.1145301448e-06 2.5166046945e-06 3.4331821209e-06 4.1605773446e-06 2.6690180427e-06 3.2914543182e-06 3.2773643252e-06 2.5928072639e-06
1.7978142372e+01 4.1334722975e-06 2.4990799816e-06 3.4604445742e-06 4.1978255410e-06 2.6631878740e-06 3.3192585485e-06 3.2720932550e-06 2.6322587410e-06
1.7990874767e+01 4.1528908330e-06 2.4837816234e-06 3.4876300994e-06 4.2320942438e-06 2.6598163665e-06 3.3479794308e-06 3.2692661511e-06 2.6732114814e-06
1.8003607163e+01 4.1729682737e-06 2.4710387578e-06 3.5150111127e-06 4.2635283526e-06 2.6590842360e-06 3.3777006172e-06 3.2690579046e-06 2.7156514371e-06
1.8016339558e+01 4.1938670642e-06 2.4612076388e-06 3.5428437399e-06 4.2923180478e-06 2.6611397620e-06 3.4084934324e-06 3.2716226720e-06 2.7595411468e-06
1.8029071953e+01 4.2157788528e-06 2.4545613012e-06 3.5713669109e-06 4.3186535097e-06 2.6660839601e-06 3.4404115899e-06 3.2770821557e-06 2.8048450222e-06
1.8041804349e+01 4.2388222790e-06 2.4513914806e-06 3.6008195557e-06 4.3427520875e-06 2.6740317468e-06 3.4734964753e-06 3.2855228998e-06 2.8515003155e-06
1.8054536744e+01 4.2631159822e-06 2.4519253943e-06 3.6314107381e-06 4.3648220740e-06 2.6850109247e-06 3.5077965191e-06 3.2970016988e-06 2.8994517713e-06
1.8067269140e+01 4.2887603496e-06 2.4563678184e-06 3.6633196555e-06 4.3850989307e-06 2.6990863662e-06 3.5433126017e-06 3.3115392871e-06 2.9486272766e-06
1.8080001535e+01 4.3158192639e-06 2.4648879968e-06 3.6967046895e-06 4.4038090629e-06 2.7162330489e-06 3.5800517675e-06 3.3291338617e-06 2.9989406701e-06
1.8092733931e+01 4.3443292296e-06 2.4776140316e-06 3.7317025009e-06 4.4211788758e-06 2.7364315111e-06 3.6180166582e-06 3.3497502642e-06 3.0503189023e-06
1.8105466326e+01 4.3743084989e-06 2.4946356874e-06 3.7683873027e-06 4.4374257186e-06 2.7596215145e-06 3.6571544407e-06 3.3733010490e-06 3.1026664467e-06
1.8118198722e+01 4.4057205675e-06 2.5160034572e-06 3.8068314980e-06 4.4527850527e-06 2.7857020433e-06 3.6974307738e-06 3.3997014752e-06 3.1558718559e-06
1.8130931117e+01 4.4385106785e-06 2.5417210809e-06 3.8470631429e-06 4.4674380022e-06 2.8145683752e-06 3.7387760939e-06 3.4288082043e-06 3.2098302381e-06
1.8143663512e+01 4.4726149493e-06 2.5717492866e-06 3.8890686619e-06 4.4816019164e-06 2.8460453549e-06 3.7811129127e-06 3.4604697843e-06 3.2644488765e-06
1.8156395908e+01 4.5079056143e-06 2.6060226208e-06 3.9327946577e-06 4.4954307508e-06 2.8799726550e-06 3.8243338032e-06 3.4945032106e-06 3.3196022756e-06
1.8169128303e+01 4.5442275296e-06 2.6444354226e-06 3.9781687273e-06 4.5091056296e-06 2.9161408306e-06 3.8683172496e-06 3.5307020398e-06 3.3751705590e-06
1.8181860699e+01 4.5814346776e-06 2.6868249935e-06 4.0250723108e-06 4.5227352274e-06 2.9543330229e-06 3.9129188417e-06 3.5688454045e-06 3.4310469620e-06
1.8194593094e+01 4.6193171576e-06 2.7330286345e-06 4.0733434064e-06 4.5364644434e-06 2.9942860354e-06 3.9580073776e-06 3.6086898995e-06 3.4870994333e-06
1.8207325490e+01 4.6576559432e-06 2.7828275440e-06 4.1228082469e-06 4.5503747837e-06 3.0357468661e-06 4.0034041059e-06 3.6499876125e-06 3.5432287003e-06
1.8220057885e+01 4.6962137553e-06 2.8359814140e-06 4.1732432879e-06 4.5645477541e-06 3.0784356374e-06 4.0489311554e-06 3.6924608814e-06 3.5992914735e-06
1.8232790281e+01 4.7347076847e-06 2.8922265604e-06 4.2244168397e-06 4.5790195795e-06 3.1220474491e-06 4.0944053721e-06 3.7358527788e-06 3.6551950359e-06
1.8245522676e+01 4.7729004525e-06 2.9512703123e-06 4.2760411003e-06 4.5938083722e-06 3.1662950097e-06 4.1396039767e-06 3.7798784306e-06 3.7108026537e-06
1.8258255072e+01 4.8104908971e-06 3.0128041032e-06 4.3278183123e-06 4.6089231886e-06 3.2108687854e-06 4.1843446956e-06 3.8242592735e-06 3.7660253563e-06
1.8270987467e+01 4.8471778568e-06 3.0765109511e-06 4.3794597686e-06 4.6243278037e-06 3.2554555355e-06 4.2283985859e-06 3.8687230543e-06 3.8207292192e-06
1.8283719862e+01 4.8826692962e-06 3.1420589130e-06 4.4306306053e-06 4.6399950489e-06 3.2997540672e-06 4.2715543157e-06 3.9130038306e-06 3.8748215257e-06
1.8296452258e+01 4.9166640537e-06 3.2090926698e-06 4.4809688072e-06 4.6558343622e-06 3.3434668944e-06 4.3135829422e-06 3.9568347585e-06 3.9282067494e-06
1.8309184653e+01 4.9488792198e-06 3.2772952396e-06 4.5301395104e-06 4.6717642376e-06 3.3862983848e-06 4.3542819390e-06 3.9999670239e-06 3.9807828080e-06
1.8321917049e+01 4.9790136330e-06 3.3462926021e-06 4.5777988005e-06 4.6876941129e-06 3.4279695872e-06 4.3934399743e-06 4.0421635323e-06 4.0324560483e-06
1.8334649444e+01 5.0068026361e-06 3.4157574897e-06 4.6235846623e-06 4.7034700327e-06 3.4682126717e-06 4.4308369105e-06 4.0832088253e-06 4.0831609128e-06
1.8347381840e+01 5.0319815719e-06 3.4853439339e-06 4.6671350808e-06 4.7189833223e-06 3.5067885374e-06 4.4662790269e-06 4.1228838384e-06 4.1327906368e-06
1.8360114235e+01 5.0543131616e-06 3.5547527185e-06 4.7081242423e-06 4.7340709701e-06 3.5434682777e-06 4.4995990191e-06 4.1610263015e-06 4.1812965205e-06
1.8372846631e+01 5.0735692524e-06 3.6236472255e-06 4.7462082326e-06 4.7485790203e-06 3.5780424476e-06 4.5306119717e-06 4.1974559147e-06 4.2286055143e-06
1.8385579026e+01 5.0895581960e-06 3.6917282387e-06 4.7810793386e-06 4.7623444612e-06 3.6103581338e-06 4.5591505802e-06 4.2320464680e-06 4.2746642358e-06
1.8398311421e+01 5.1021065964e-06 3.7587432946e-06 4.8124207973e-06 4.7752042810e-06 3.6402364740e-06 4.5851003733e-06 4.2646717514e-06 4.3194118102e-06
1.8411043817e+01 5.1110958142e-06 3.8244212284e-06 4.8399791981e-06 4.7869864117e-06 3.6675755259e-06 4.6083380740e-06 4.2952325999e-06 4.3628163955e-06
1.8423776212e+01 5.1163707054e-06 3.8885189273e-06 4.8634920799e-06 4.7975097290e-06 3.6922918824e-06 4.6287580163e-06 4.3236659086e-06 4.4048292919e-06
1.8436508608e+01 5.1178947657e-06 3.9508400306e-06 4.8827331833e-06 4.8066202774e-06 3.7143114036e-06 4.6462897564e-06 4.3499175873e-06 4.4454270861e-06
1.8449241003e+01 5.1156132383e-06 4.0111788272e-06 4.8974943497e-06 4.8141550450e-06 3.7336155545e-06 4.6608980722e-06 4.3739696061e-06 4.4845919839e-06
1.8461973399e+01 5.1095078711e-06 4.0693670081e-06 4.9076307729e-06 4.8199600763e-06 3.7502043352e-06 4.6725213253e-06 4.3958129500e-06 4.5222865239e-06
1.8474705794e+01 5.0995969163e-06 4.1252830167e-06 4.9130066974e-06 4.8238904720e-06 3.7641055481e-06 4.6811947377e-06 4.4154566341e-06 4.5585210081e-06
1.8487438190e+01 5.0859625089e-06 4.1787959461e-06 4.9135135186e-06 4.8258285012e-06 3.7753840655e-06 4.6869095038e-06 4.4329637632e-06 4.5932851346e-06
1.8500170585e+01 5.0686685316e-06 4.2298309921e-06 4.9091059845e-06 4.8256383207e-06 3.7841232946e-06 4.6897360676e-06 4.4483523675e-06 4.6265695380e-06
1.8512902980e+01 5.0478336239e-06 4.2782946498e-06 4.8997478938e-06 4.8232203124e-06 3.7904437128e-06 4.6897448731e-06 4.4617035818e-06 4.6583835837e-06
1.8525635376e+01 5.0236220557e-06 4.3241682180e-06 4.8854482967e-06 4.8184748577e-06 3.7944935994e-06 4.6870151697e-06 4.4731165712e-06 4.6887553677e-06
1.8538367771e+01 4.9961889709e-06 4.3673955940e-06 4.8662614955e-06 4.8113476196e-06 3.7964119668e-06 4.6816790399e-06 4.4826634558e-06 4.7176848900e-06
1.8551100167e+01 4.9657533961e-06 4.4080048290e-06 4.8422689437e-06 4.8017661482e-06 3.7963934319e-06 4.6738597605e-06 4.4904704454e-06 4.7452096119e-06
1.8563832562e+01 4.9325343579e-06 4.4460052737e-06 4.8135792457e-06 4.7897032750e-06 3.7946326116e-06 4.6637246361e-06 4.4966457201e-06 4.7713295335e-06
1.8576564958e+01 4.8967691352e-06 4.4813969280e-06 4.7803462580e-06 4.7751137189e-06 3.7913148554e-06 4.6514497764e-06 4.5012884449e-06 4.7961008467e-06
1.8589297353e+01 4.8587132591e-06 4.5142452454e-06 4.7427419378e-06 4.7580065361e-06 3.7866811178e-06 4.6372200968e-06 4.5045428597e-06 4.8195422822e-06
1.8602029749e+01 4.8186405128e-06 4.5445969785e-06 4.7009925445e-06 4.7383998390e-06 3.7809630856e-06 4.6212293183e-06 4.5065081296e-06 4.8416913013e-06
1.8614762144e+01 4.7768338057e-06 4.5724988798e-06 4.6553152872e-06 4.7163026839e-06 3.7743646432e-06 4.6036975782e-06 4.5073104646e-06 4.8625760002e-06
1.8627494539e+01 4.7335760472e-06 4.5980444544e-06 4.6059816773e-06 4.6917512955e-06 3.7671082101e-06 4.5848274030e-06 4.5070580446e-06 4.8822338400e-06
1.8640226935e+01 4.6891318945e-06 4.6213085061e-06 4.5532722763e-06 4.6648271798e-06 3.7594440081e-06 4.5648741518e-06 4.5058680646e-06 4.9007210129e-06
1.8652959330e+01 4.6438116352e-06 4.6423564886e-06 4.4974947973e-06 4.6355665617e-06 3.7515573866e-06 4.5440227402e-06 4.5038216597e-06 4.9180468841e-06
1.8665691726e+01 4.5978890528e-06 4.6612725564e-06 4.4389750537e-06 4.6040781156e-06 3.7436800327e-06 4.5225285275e-06 4.5010270099e-06 4.9342676457e-06
1.8678424121e+01 4.5516288043e-06 4.6781408641e-06 4.3780388593e-06 4.5704342913e-06 3.7359787607e-06 4.5005940400e-06 4.4975562350e-06 4.9494207590e-06
