# freq_THz abs_cross_spectrum auto_left auto_right
1.140136718749999822e+01 7.398117747171884347e-20 4.389975468778859606e-19 4.106364016716915643e-19
1.142578124999999822e+01 7.505503494758036881e-20 4.566576398178540695e-19 4.135850240318471218e-19
1.145019531249999822e+01 7.605264526456012804e-20 4.721521716506039327e-19 4.203020210256226392e-19
1.147460937499999822e+01 7.566357120491026520e-20 4.682085864850028596e-19 4.186405964841326283e-19
1.149902343749999822e+01 7.041265646756135037e-20 4.550180244824855484e-19 4.081064588116867721e-19
1.152343749999999822e+01 6.634318869093136888e-20 4.194424865916835874e-19 3.843337009309853135e-19
1.154785156249999822e+01 6.309016517123255438e-20 4.064908088143969492e-19 3.661233696895819620e-19
1.157226562499999822e+01 6.200063372046088637e-20 4.166460330865594531e-19 3.585576521986221750e-19
1.159667968749999822e+01 6.317482019941514161e-20 4.234030916309859278e-19 3.588280360475081589e-19
1.162109374999999822e+01 6.504742582888685772e-20 4.360858575661295009e-19 3.713790397618503670e-19
1.164550781249999822e+01 6.656926737259666984e-20 4.595029153593740163e-19 3.840372328870675825e-19
1.166992187499999822e+01 6.697392607309255351e-20 4.650237563231835246e-19 3.737341074460730349e-19
1.169433593749999822e+01 6.298047900339859329e-20 4.527416729896140011e-19 3.572834251530462481e-19
1.171874999999999822e+01 6.007086012774516413e-20 4.303426056792665926e-19 3.483285500165954240e-19
1.174316406249999822e+01 6.231677571884123129e-20 4.198313857391778823e-19 3.467457265387311192e-19
1.176757812499999822e+01 6.527323859310986521e-20 4.358589784523306383e-19 3.598777853474694219e-19
1.179199218749999822e+01 6.281572574391888263e-20 4.547422032834395205e-19 3.599767035730426092e-19
1.181640624999999822e+01 6.473970976040864246e-20 4.929447639661552496e-19 3.656082746116974507e-19
1.184082031249999822e+01 6.804952682022859611e-20 4.953162555803100196e-19 3.676222999017213428e-19
1.186523437499999822e+01 6.707547642648821120e-20 4.837711237502962388e-19 3.672381140197623713e-19
1.188964843749999822e+01 6.016806462697542797e-20 4.328338581182459992e-19 3.498711265215916426e-19
1.191406249999999822e+01 6.106392203533418233e-20 4.236067572666148883e-19 3.489881298321806692e-19
1.193847656249999822e+01 5.960597737307619844e-20 4.443533323443544839e-19 3.500446077503332866e-19
1.196289062499999822e+01 5.978911042072425973e-20 4.527865415547936970e-19 3.472581213646502687e-19
1.198730468749999822e+01 6.212433532113287090e-20 4.572713514705163353e-19 3.524430730239205455e-19
1.201171874999999822e+01 5.712621405140949039e-20 4.327499255356577849e-19 3.411892399501502689e-19
1.203613281249999822e+01 5.350889726844015890e-20 4.015349192923606972e-19 3.192930711494273338e-19
1.206054687499999822e+01 5.254083867406435549e-20 4.006035785855170259e-19 3.157746737761862248e-19
1.208496093749999822e+01 4.886093759962387379e-20 3.812916785734937318e-19 3.038917031497780112e-19
1.210937499999999822e+01 5.116259402697418801e-20 3.744043558297395611e-19 2.987076422185068757e-19
1.213378906249999822e+01 4.989018973244636047e-20 3.943728403332239251e-19 3.143249010843014301e-19
1.215820312499999822e+01 5.137763986918390096e-20 4.033694391079686857e-19 3.199162201273085832e-19
1.218261718749999822e+01 5.284962684151725304e-20 4.120040135519667971e-19 3.221144756953824247e-19
1.220703124999999822e+01 4.978461537678418304e-20 4.243068836299730988e-19 3.266372112566373116e-19
1.223144531249999822e+01 5.212628978877219009e-20 4.029607537721012475e-19 3.214340799945110579e-19
1.225585937499999822e+01 5.062812373078430542e-20 3.990053587248212784e-19 3.197567735647209394e-19
1.228027343749999822e+01 4.982973199818667106e-20 3.966445829956227087e-19 3.160408176579718950e-19
1.230468749999999822e+01 5.125231713827147521e-20 4.019328026292302243e-19 3.259035041906687246e-19
1.232910156249999822e+01 5.535060031755050362e-20 4.241247754714715316e-19 3.425054805658474653e-19
1.235351562499999822e+01 5.378460320191457541e-20 4.348555202535655471e-19 3.471386273739372494e-19
1.237792968749999822e+01 5.230181836981571591e-20 4.208335176126846863e-19 3.424845882066770362e-19
1.240234374999999822e+01 5.406236724123772448e-20 4.295109012953690221e-19 3.470357603300152426e-19
1.242675781249999822e+01 5.714896920167127458e-20 4.366897888146635771e-19 3.583832877664652232e-19
1.245117187499999822e+01 5.781443933810526228e-20 4.361141354458276066e-19 3.725157276851364874e-19
1.247558593749999822e+01 5.831346711882787426e-20 4.324460316251691988e-19 3.699677346926822773e-19
1.249999999999999822e+01 6.125269505371278867e-20 4.430804192960087588e-19 3.747847849493016684e-19
1.252441406249999822e+01 6.072962329559074530e-20 4.611581868261434948e-19 3.899437250824668801e-19
1.254882812499999822e+01 6.306898334074179493e-20 4.800468407300819021e-19 3.980634875419650744e-19
1.257324218749999822e+01 5.997291244540984640e-20 4.630604281487064947e-19 3.926078691541473618e-19
1.259765624999999822e+01 5.547936496545708535e-20 4.290466660383229843e-19 3.776591080651755033e-19
1.262207031249999822e+01 5.466218410588740576e-20 4.138055109297112014e-19 3.777347659895187104e-19
1.264648437499999822e+01 5.369027015450652974e-20 3.908157262756787763e-19 3.783187244674397609e-19
1.267089843749999822e+01 5.056413780739439033e-20 3.699621686635442774e-19 3.715398788224383641e-19
1.269531249999999822e+01 4.992650985954203736e-20 3.750999558037596663e-19 3.677846136156297031e-19
1.271972656249999822e+01 5.027574737329284722e-20 3.635976127818753369e-19 3.794288717778617053e-19
1.274414062499999822e+01 4.924909373418642496e-20 3.631745109677520460e-19 3.785243945694824419e-19
1.276855468749999822e+01 5.060413728642734568e-20 3.679086834206147235e-19 3.764069293584816881e-19
1.279296874999999822e+01 4.931559597530463834e-20 3.656032226683527376e-19 3.844455801387249250e-19
1.281738281249999822e+01 5.009534947643290122e-20 3.661047514636938665e-19 3.960225394633760950e-19
1.284179687499999822e+01 4.908429651843018590e-20 3.628766103010669412e-19 3.989337773914977963e-19
1.286621093749999822e+01 5.344590112686341959e-20 3.696308542424651381e-19 4.062353139018594669e-19
1.289062499999999822e+01 5.430245305980519215e-20 3.704037219905866572e-19 4.179549256438637562e-19
1.291503906249999822e+01 5.376898409390673638e-20 3.813761753381005810e-19 4.305983217258631981e-19
1.293945312499999822e+01 6.006562796907886611e-20 4.063323275054482632e-19 4.528198527098989170e-19
1.296386718749999822e+01 6.122843921762400301e-20 4.092155568933681554e-19 4.685746648585486795e-19
1.298828124999999822e+01 6.134246684946864972e-20 4.257029038928507322e-19 4.748267747955311576e-19
1.301269531249999822e+01 6.331593197704631852e-20 4.542986997071229481e-19 4.807896788485861446e-19
1.303710937499999822e+01 6.227661302819945041e-20 4.481258959899058394e-19 4.901948551681775295e-19
1.306152343749999822e+01 5.987626361298390972e-20 4.265965401909706997e-19 4.930160762412096626e-19
1.308593749999999822e+01 5.808281763197609038e-20 3.963247484290741365e-19 4.886627067709057369e-19
1.311035156249999822e+01 5.695471741594473585e-20 3.832891655192299513e-19 4.932098587618664119e-19
1.313476562499999822e+01 5.821444248496342575e-20 3.880791509745501339e-19 5.021037106888195111e-19
1.315917968749999822e+01 6.023320843019386951e-20 4.119659860017187424e-19 5.244965519893443375e-19
1.318359374999999822e+01 6.009304266975495423e-20 4.197971313803546969e-19 5.380910642821003229e-19
1.320800781249999822e+01 5.777075547003380789e-20 3.935685942905593673e-19 5.314491991938695091e-19
1.323242187499999822e+01 5.894310200963945214e-20 4.031522981138435638e-19 5.486190794638073752e-19
1.325683593749999822e+01 6.466803054621091121e-20 4.465463064963280645e-19 5.606581810990315521e-19
1.328124999999999822e+01 6.523178768581564702e-20 4.608909469786793319e-19 5.538231901436550253e-19
1.330566406249999822e+01 6.092353389780846980e-20 4.428889210839368516e-19 5.613162635989871121e-19
1.333007812499999822e+01 6.191722725994329477e-20 4.417593131857705533e-19 5.544935422990521421e-19
1.335449218749999822e+01 6.098175230554429502e-20 4.277878220152906757e-19 5.626341778429751708e-19
1.337890624999999822e+01 6.612139219874342605e-20 4.450838399657163565e-19 5.804039439415951119e-19
1.340332031249999822e+01 6.553946611960949012e-20 4.408660501993807912e-19 5.861275576024868123e-19
1.342773437499999822e+01 6.431071294653053452e-20 4.209824419156319854e-19 5.628969256362490652e-19
1.345214843749999822e+01 5.890825979144798545e-20 3.914387993026578056e-19 5.568792359493489305e-19
1.347656249999999822e+01 5.815961995482407150e-20 3.759566601051418045e-19 5.660182584867498917e-19
1.350097656249999822e+01 5.553287586128250050e-20 3.474079509865410568e-19 5.784183861269702400e-19
1.352539062499999822e+01 5.081617495487232924e-20 3.137608341734881479e-19 5.664926021651672877e-19
1.354980468749999822e+01 5.014993379544703385e-20 2.942284119046485605e-19 5.644070066808856442e-19
1.357421874999999822e+01 4.640707211996669426e-20 2.670605294360119096e-19 5.465161829864088148e-19
1.359863281249999822e+01 4.419201469235660073e-20 2.484609202570437345e-19 5.469649881372938274e-19
1.362304687499999822e+01 4.340893092467021739e-20 2.366729150937897966e-19 5.503363555860253959e-19
1.364746093749999822e+01 4.603223421040764997e-20 2.240378516447907450e-19 5.591799421268378715e-19
1.367187499999999822e+01 4.342619936805841861e-20 2.133712242874433797e-19 5.694472083173241017e-19
1.369628906249999822e+01 4.046420192938169168e-20 2.088684839607798748e-19 5.684937845722324294e-19
1.372070312499999822e+01 4.472287713148045746e-20 2.300779135251232635e-19 5.959676961762246781e-19
1.374511718749999822e+01 4.885729467834164138e-20 2.447194167145563357e-19 6.126297661042958371e-19
1.376953124999999822e+01 4.644361104532704978e-20 2.496796882994948369e-19 6.075746544059470624e-19
1.379394531249999822e+01 4.745789866315216604e-20 2.538415721327705266e-19 6.299323904632493479e-19
1.381835937499999822e+01 4.465475048780335201e-20 2.348468449912725827e-19 6.238641450734348053e-19
1.384277343749999822e+01 4.359304748225855195e-20 2.203886868178549531e-19 6.351571272732751021e-19
1.386718749999999822e+01 4.542986536124171352e-20 2.162489757011798194e-19 6.377973287379776326e-19
1.389160156249999822e+01 4.172208489285513229e-20 2.069094355915085551e-19 6.197618593624645824e-19
1.391601562499999822e+01 4.088324524085777766e-20 2.005851394705402937e-19 6.054502982373172803e-19
1.394042968749999822e+01 4.301458848709422700e-20 1.983791705269681084e-19 5.966504524911947655e-19
1.396484374999999822e+01 4.346269512836548459e-20 2.106055429615454514e-19 5.955723702496536729e-19
1.398925781249999822e+01 4.259730066777816139e-20 2.042488758454989773e-19 5.983268333082361445e-19
1.401367187499999822e+01 3.895287171422934761e-20 1.902834722944440500e-19 5.879976416486523652e-19
1.403808593749999822e+01 3.871165515498225073e-20 1.832798620552735673e-19 5.776684784258874009e-19
1.406249999999999822e+01 3.796906398185873222e-20 1.762925811333014806e-19 5.563173312017893336e-19
1.408691406249999822e+01 3.860410595803912216e-20 1.795931525711518977e-19 5.489806816547798130e-19
1.411132812499999822e+01 4.051060161175472216e-20 1.985916861428287879e-19 5.530712164136753856e-19
1.413574218749999822e+01 3.935988302214059452e-20 2.010966899940101247e-19 5.380038001724898109e-19
1.416015624999999822e+01 3.913057537338937424e-20 2.032538595418332484e-19 5.515899808961208740e-19
1.418457031249999822e+01 4.080784843057799729e-20 1.972464641147280136e-19 5.531424504660552162e-19
1.420898437499999822e+01 4.127049661029428148e-20 1.979456395455421548e-19 5.604590933785828800e-19
1.423339843749999822e+01 4.012884738998405366e-20 1.954205830360885489e-19 5.600148221459922931e-19
1.425781249999999822e+01 4.254825943238620084e-20 1.978954273950421168e-19 5.482061058247710513e-19
1.428222656249999822e+01 4.168602973654992090e-20 1.985127722003313827e-19 5.512376860282029845e-19
1.430664062499999822e+01 4.156998571191387101e-20 1.966221139143687730e-19 5.824180028645569904e-19
1.433105468749999822e+01 4.133678992564494209e-20 1.919986559205306110e-19 5.706341954246584540e-19
1.435546874999999822e+01 3.780949715988342958e-20 1.841676367398768747e-19 5.597329739719678294e-19
1.437988281249999822e+01 3.902734444240960022e-20 1.781990459945838293e-19 5.402945486146955675e-19
1.440429687499999822e+01 3.917753427731115119e-20 1.760735666252576322e-19 5.671526034256556019e-19
1.442871093749999822e+01 3.936988945827348517e-20 1.786061115813562112e-19 5.804035731124209604e-19
1.445312499999999822e+01 4.186142688747837693e-20 1.840058290200785066e-19 5.752344651411477936e-19
1.447753906249999822e+01 4.271443804361757486e-20 1.899760335705990933e-19 5.818653526984425037e-19
1.450195312499999822e+01 4.175967372660381054e-20 1.940462226560446824e-19 5.934415193602094273e-19
1.452636718749999822e+01 4.144793948594198725e-20 1.973989358463057844e-19 6.055879274178699790e-19
1.455078124999999822e+01 4.228331810071699886e-20 1.988665843685852113e-19 6.006223397961874734e-19
1.457519531249999822e+01 4.049470616068320045e-20 1.937229227692201133e-19 5.629066717043621237e-19
1.459960937499999822e+01 4.289500614261200902e-20 1.963772881743796958e-19 5.605699587624708954e-19
1.462402343749999822e+01 4.538468739256176626e-20 2.002298236209193181e-19 5.934468978227126056e-19
1.464843749999999822e+01 4.558125915333556166e-20 2.020199780806851518e-19 5.911652893728827648e-19
1.467285156249999822e+01 4.296390990797017719e-20 1.973462064356737703e-19 5.921403847407019659e-19
1.469726562499999822e+01 4.074141509942824263e-20 1.835744821760124448e-19 5.821566713824206058e-19
1.472167968749999822e+01 4.128488242906115476e-20 1.780357662386196291e-19 5.871750690923139338e-19
1.474609374999999822e+01 4.077314894344555857e-20 1.817825130849463008e-19 5.975032291118870509e-19
1.477050781249999822e+01 4.126377692996483008e-20 1.805736533358590610e-19 5.802626555243800739e-19
1.479492187499999822e+01 4.117156066522601077e-20 1.873579919498458729e-19 5.750733486885991688e-19
1.481933593749999822e+01 4.262547232093713328e-20 1.917601182520946284e-19 5.804017213771447510e-19
1.484374999999999822e+01 4.211789318480810744e-20 1.990712796206177653e-19 5.696145737072123098e-19
1.486816406249999822e+01 4.257615768082317137e-20 2.072395444769998965e-19 5.790563251170984336e-19
1.489257812499999822e+01 4.365457737909665775e-20 2.122410253363000005e-19 5.813587570195532481e-19
1.491699218749999822e+01 4.338502566667772048e-20 2.148496904024912744e-19 5.642696656966735573e-19
1.494140624999999822e+01 4.611569332661333567e-20 2.167216229665226439e-19 5.840429871569821315e-19
1.496582031249999822e+01 4.596057979989695552e-20 2.202754893282735111e-19 5.915173766152969762e-19
1.499023437499999822e+01 4.510460136080836189e-20 2.100992083114687910e-19 5.855228308250736023e-19
1.501464843749999822e+01 4.369455892047028331e-20 1.894251695971072665e-19 5.926209239717334468e-19
1.503906249999999822e+01 4.178657665877090762e-20 1.775635436002909555e-19 5.761662068345272361e-19
1.506347656249999822e+01 4.032817754324319758e-20 1.760933797616299822e-19 5.817186094968291229e-19
1.508789062499999822e+01 4.046434099819056584e-20 1.871806690368063470e-19 5.912352436142393530e-19
1.511230468749999822e+01 4.336645501073816092e-20 2.093826390777450238e-19 5.891503560164221474e-19
1.513671874999999822e+01 4.310616640092304238e-20 2.137604948046940725e-19 5.848955044693375319e-19
1.516113281249999822e+01 4.544785180262986240e-20 2.212046425828681684e-19 5.973596986024513295e-19
1.518554687499999822e+01 4.157651038699457504e-20 2.182317381403858356e-19 6.222123116393378340e-19
1.520996093749999822e+01 4.128834098768157060e-20 2.047068186239619493e-19 6.238483881423295436e-19
1.523437499999999822e+01 4.291358304957724841e-20 2.076780174404685508e-19 6.313716266579072799e-19
1.525878906249999822e+01 4.325148194341465197e-20 2.134724334550378128e-19 6.375815580146442905e-19
1.528320312499999822e+01 4.185075324919483319e-20 2.206207451864007869e-19 6.382640419805692389e-19
1.530761718749999822e+01 4.478947604964288561e-20 2.304420089209843473e-19 6.326180769971349497e-19
1.533203124999999822e+01 4.423291048709980747e-20 2.349187575820244459e-19 6.337736505935267620e-19
1.535644531249999822e+01 4.451157013173324421e-20 2.315372252999719079e-19 6.377074906588094034e-19
1.538085937499999822e+01 4.140970666674282913e-20 2.162446833194973776e-19 6.500196541991632848e-19
1.540527343749999822e+01 4.208851313479614908e-20 2.026190927322345494e-19 6.562980329550285469e-19
1.542968749999999822e+01 4.261682500178489666e-20 1.993438193848407112e-19 6.347869535389130864e-19
1.545410156249999822e+01 4.283729318040622266e-20 1.923765156662009991e-19 6.552841960898186780e-19
1.547851562499999822e+01 4.229424505733128779e-20 1.911579782066189997e-19 6.643779131922090569e-19
1.550292968749999822e+01 4.478492971203338356e-20 2.083753542721658228e-19 6.413413052573337575e-19
1.552734374999999822e+01 4.852382446333462302e-20 2.317744412290845034e-19 6.513525123547121697e-19
1.555175781249999822e+01 5.004712988439353277e-20 2.495110106929067494e-19 6.687481852580540560e-19
1.557617187499999822e+01 4.981897475447935923e-20 2.506506958916389797e-19 6.550088712039786764e-19
1.560058593749999822e+01 4.945734771841496067e-20 2.549326023161070678e-19 6.444129518427033952e-19
1.562499999999999822e+01 4.877767476505331114e-20 2.557784921407489748e-19 6.526536539160260189e-19
1.564941406249999822e+01 4.731666922932028923e-20 2.438429625525240523e-19 6.544281973373276300e-19
1.567382812499999822e+01 4.675211636295428594e-20 2.340300658093202488e-19 6.615461798333038079e-19
1.569824218749999822e+01 4.710836275121748871e-20 2.324467046261304269e-19 6.460621926705874007e-19
1.572265624999999822e+01 4.672415936655311993e-20 2.221378268341425218e-19 6.365954466507698984e-19
1.574707031249999822e+01 4.839930586910121208e-20 2.245382094217900093e-19 6.393295847460698817e-19
1.577148437499999822e+01 5.105663303403584899e-20 2.377217776146344280e-19 6.553488466119570104e-19
1.579589843749999822e+01 4.987285360541357360e-20 2.389184450928998318e-19 6.500667177857292802e-19
1.582031249999999822e+01 5.003341460648717882e-20 2.475725866341942001e-19 6.417871494796247647e-19
1.584472656249999822e+01 5.140143440792695481e-20 2.645024280632890084e-19 6.444395464073013380e-19
1.586914062499999822e+01 4.941030773878926103e-20 2.740571440583626811e-19 6.207467766171089121e-19
1.589355468749999822e+01 5.029619661161640591e-20 2.773086069968336054e-19 6.034494384585703262e-19
1.591796874999999822e+01 5.037579063431714912e-20 2.688575509059388422e-19 5.810640145394544025e-19
1.594238281249999822e+01 4.778842388833103350e-20 2.572306267544661742e-19 5.671806894316057029e-19
1.596679687499999822e+01 4.779151486117676704e-20 2.587054081550116274e-19 5.564674074393959384e-19
1.599121093749999822e+01 4.825441286033563069e-20 2.607564558460268111e-19 5.651413554034155320e-19
1.601562499999999645e+01 4.794277473374907299e-20 2.581334029097777607e-19 5.560735763586136985e-19
1.604003906249999645e+01 4.680571179698448487e-20 2.594913278052138421e-19 5.457688670493391176e-19
1.606445312499999645e+01 4.754942108497108552e-20 2.574978253348585888e-19 5.076213493531283333e-19
1.608886718749999645e+01 4.545082139702955688e-20 2.501487441969398065e-19 4.973202747212560043e-19
1.611328124999999645e+01 4.636036991430417306e-20 2.447418677073941459e-19 5.026303014125210342e-19
1.613769531249999645e+01 4.448528562901823716e-20 2.417393389350963555e-19 4.826128082383147779e-19
1.616210937499999645e+01 4.408102403800808344e-20 2.304977870430444224e-19 4.709717102942827960e-19
1.618652343749999645e+01 4.407132317900995073e-20 2.272890970352592100e-19 4.824166422993654750e-19
1.621093749999999645e+01 4.013546687308390837e-20 2.227139030640622901e-19 4.565986474635316254e-19
1.623535156249999645e+01 4.064018504502314946e-20 2.158160654119957206e-19 4.425277090808418980e-19
1.625976562499999645e+01 3.876595299659445719e-20 2.123607787255276985e-19 4.325543290741270622e-19
1.628417968749999645e+01 3.873376605871144040e-20 2.037112192606475509e-19 4.356255186021067513e-19
1.630859374999999645e+01 3.627822181533834446e-20 1.892209483698411950e-19 4.232031870112219695e-19
1.633300781249999645e+01 3.853074517663955048e-20 1.937106681752279749e-19 4.235470297596601412e-19
1.635742187499999645e+01 3.820272987084849273e-20 2.007712614351861722e-19 4.281428653117444921e-19
1.638183593749999645e+01 4.054881296122690907e-20 2.170116059141620245e-19 4.368003483414904945e-19
1.640624999999999645e+01 3.843392507173240070e-20 2.121823809241150817e-19 4.096970290528670327e-19
1.643066406249999645e+01 3.930761083760160222e-20 2.008875937213552736e-19 3.973125399651885190e-19
1.645507812499999645e+01 3.733597123801520562e-20 1.975520410523492618e-19 3.981612529427006061e-19
1.647949218749999645e+01 3.716434629562000662e-20 2.000078198648186126e-19 3.844018675587103750e-19
1.650390624999999645e+01 3.772445750559366643e-20 2.067410065551813828e-19 3.759264140057128774e-19
1.652832031249999645e+01 4.026340050730445370e-20 2.213365793257049522e-19 3.764765014265846442e-19
1.655273437499999645e+01 4.039540433774547304e-20 2.265242751996006079e-19 3.848014799478683403e-19
1.657714843749999645e+01 3.977717343009154513e-20 2.163996815511314890e-19 3.867992935783840927e-19
1.660156249999999645e+01 3.772352266303483646e-20 2.070070157138008304e-19 3.713512779008513070e-19
1.662597656249999645e+01 3.627758191155312082e-20 2.011509362151781262e-19 3.648032191177582434e-19
1.665039062499999645e+01 3.506791500784678920e-20 1.995222870537330309e-19 3.647316843449258286e-19
1.667480468749999645e+01 3.573234824427365502e-20 1.959085778836302102e-19 3.477055213876466461e-19
1.669921874999999645e+01 3.596730595946877168e-20 2.061768965240062743e-19 3.575950024533227127e-19
1.672363281249999645e+01 3.650974928441399722e-20 2.137859478825011778e-19 3.531916949476187525e-19
1.674804687499999645e+01 3.569751708628117196e-20 2.088058707092613331e-19 3.391642844858228385e-19
1.677246093749999645e+01 3.363438734867174950e-20 1.987114242756274366e-19 3.331902235438461833e-19
1.679687499999999645e+01 3.373234744459353721e-20 1.926283294117332028e-19 3.300372614516690456e-19
1.682128906249999645e+01 3.406618430501383415e-20 1.905135603163580154e-19 3.392237894364927209e-19
1.684570312499999645e+01 3.111440821603890393e-20 1.830136494467241744e-19 3.387274212660125252e-19
1.687011718749999645e+01 3.144901813318591028e-20 1.840665563750859688e-19 3.293301692168637321e-19
1.689453124999999645e+01 3.479996311051931808e-20 1.959841333387552426e-19 3.326695354037229898e-19
1.691894531249999645e+01 3.430296996515366830e-20 1.945276767413320774e-19 3.386964345872926280e-19
1.694335937499999645e+01 3.419085032351542887e-20 1.961257134364012898e-19 3.392309700603996465e-19
1.696777343749999645e+01 3.402394541451369386e-20 1.976892321160875519e-19 3.303080833638174393e-19
1.699218749999999645e+01 3.235557251782091571e-20 1.938639946116819376e-19 3.176407378663906811e-19
1.701660156249999645e+01 3.178871851276190603e-20 1.839351506485844640e-19 3.169266043149355109e-19
1.704101562499999645e+01 3.243740414116589428e-20 1.822599742305592633e-19 3.253764031370715515e-19
1.706542968749999645e+01 3.237827587550357704e-20 1.739403806484323423e-19 3.164485420129864090e-19
1.708984374999999645e+01 3.033179264063175445e-20 1.653303370743927509e-19 3.221038058995680858e-19
1.711425781249999645e+01 3.016273035340320091e-20 1.541124421374341292e-19 3.259386597336753718e-19
1.713867187499999645e+01 2.801581138658773505e-20 1.452020038097898671e-19 3.179263394330351595e-19
1.716308593749999645e+01 2.893761120069566519e-20 1.497572524739140808e-19 3.222980661575963363e-19
1.718749999999999645e+01 2.908351617580704845e-20 1.566182059141575725e-19 3.214387436460186170e-19
1.721191406249999645e+01 3.153681888793596337e-20 1.666851553869442539e-19 3.363836603172039253e-19
1.723632812499999645e+01 3.198856392919581597e-20 1.724554089152688152e-19 3.460383548545453037e-19
1.726074218749999645e+01 3.161813338923466266e-20 1.622017938484923870e-19 3.308342544316407708e-19
1.728515624999999645e+01 2.896432922004443809e-20 1.465940311218307151e-19 3.243585264456134450e-19
1.730957031249999645e+01 2.851095711951610017e-20 1.474048689715250683e-19 3.306227406584597332e-19
1.733398437499999645e+01 2.876151117154715761e-20 1.427567996501106629e-19 3.227535979381538394e-19
1.735839843749999645e+01 2.837098769193209584e-20 1.414733680466907559e-19 3.195272708128461147e-19
1.738281249999999645e+01 2.706346761159071337e-20 1.360078427816992504e-19 3.197485826687696915e-19
1.740722656249999645e+01 2.778384229456846278e-20 1.364529767388991086e-19 3.237421411843659572e-19
1.743164062499999645e+01 2.930371917246540815e-20 1.341715482924193679e-19 3.255849220504763825e-19
1.745605468749999645e+01 2.735181269961203914e-20 1.279507803696767924e-19 3.236289296802709998e-19
1.748046874999999645e+01 2.699957678783255510e-20 1.244511958279065353e-19 3.165192484421713145e-19
1.750488281249999645e+01 2.690067136983402765e-20 1.208593815190560390e-19 3.173586102942030779e-19
1.752929687499999645e+01 2.374179127832083553e-20 1.104269435097025648e-19 3.127705623397343245e-19
1.755371093749999645e+01 2.423819247426924227e-20 1.083289197524393213e-19 3.133967773170696175e-19
1.757812499999999645e+01 2.328474059273412874e-20 1.062466812611081889e-19 3.118192743067145213e-19
1.760253906249999645e+01 2.343538293744749180e-20 1.053806524844209568e-19 3.153318858871488556e-19
1.762695312499999645e+01 2.314952000260302545e-20 1.035205981357501091e-19 3.200912386559801473e-19
1.765136718749999645e+01 2.201102847543379522e-20 1.005343311487831008e-19 3.262553804402130947e-19
1.767578124999999645e+01 2.086315476760363196e-20 9.240922395521460358e-20 3.215288787894103054e-19
1.770019531249999645e+01 2.051874761395552259e-20 9.137461684718291301e-20 3.330433163964777364e-19
1.772460937499999645e+01 2.077957720746177936e-20 8.886090410709873281e-20 3.275668811326869019e-19
1.774902343749999645e+01 2.089891498013839673e-20 8.372616967059573286e-20 3.161728988344168550e-19
1.777343749999999645e+01 1.914241556441710226e-20 7.824089742980890325e-20 3.205097784728205182e-19
1.779785156249999645e+01 1.794655759668945739e-20 7.569774230009220392e-20 3.141559047889169711e-19
1.782226562499999645e+01 1.827605671555249556e-20 8.344405045200588354e-20 3.055651480517645350e-19
1.784667968749999645e+01 1.902522990796419922e-20 8.905588778406038620e-20 3.066348672615480398e-19
1.787109374999999645e+01 2.014272924913917427e-20 8.313121909282607503e-20 3.039798680203819094e-19
1.789550781249999645e+01 1.795367462724230677e-20 7.070936298997205113e-20 2.954148454856821148e-19
1.791992187499999645e+01 1.712254142146467616e-20 6.972973308503407024e-20 2.993997911954406825e-19
1.794433593749999645e+01 1.755375834451446416e-20 7.123655072590118643e-20 2.989713243101638211e-19
1.796874999999999645e+01 1.710999190468543793e-20 6.614932297892215429e-20 2.907432894622943968e-19
1.799316406249999645e+01 1.577828946295464545e-20 5.888225772940144349e-20 2.806817756230412128e-19
1.801757812499999645e+01 1.402763143568830224e-20 5.240911185837556801e-20 2.685108236475447092e-19
1.804199218749999645e+01 1.433966512587435328e-20 4.880857995998830498e-20 2.649825949980883657e-19
1.806640624999999645e+01 1.390164981522919731e-20 4.839058269330372292e-20 2.620280292671121907e-19
1.809082031249999645e+01 1.269321781446669716e-20 4.346264450686083575e-20 2.647660607538619079e-19
1.811523437499999645e+01 1.316544071166349653e-20 4.225673573122774426e-20 2.650558160938658193e-19
1.813964843749999645e+01 1.227196188435181154e-20 3.999570881106206412e-20 2.547770897092025768e-19
1.816406249999999645e+01 1.147426514437780793e-20 3.598384670893646319e-20 2.464404047495961011e-19
1.818847656249999645e+01 1.149550690042299791e-20 3.311232142677635775e-20 2.439778494987274003e-19
1.821289062499999645e+01 1.091158514574600697e-20 2.993851963036423765e-20 2.423722842742949744e-19
1.823730468749999645e+01 1.019018002207263168e-20 2.830608779374560674e-20 2.368430142880299588e-19
1.826171874999999645e+01 1.004458811601739350e-20 2.985970977605037263e-20 2.357116066180687584e-19
1.828613281249999645e+01 1.012877194912214449e-20 2.737487891725579179e-20 2.308537061068429497e-19
1.831054687499999645e+01 9.648048258586699251e-21 2.382161105556052584e-20 2.200463297922524412e-19
1.833496093749999645e+01 9.400029725799778587e-21 2.286281367022055735e-20 2.200341409367326590e-19
1.835937499999999645e+01 9.010243667104485508e-21 2.220750570779871686e-20 2.178564174333198090e-19
1.838378906249999645e+01 9.241117783137539146e-21 2.139923627899814116e-20 2.139347118202614149e-19
1.840820312499999645e+01 8.495023642802134258e-21 2.079255034783106655e-20 2.048796636879313845e-19
1.843261718749999645e+01 8.537638565810666644e-21 2.037885230639187324e-20 2.030645888019373810e-19
1.845703124999999645e+01 8.333833498529586570e-21 2.039893328613031316e-20 2.055376611633651331e-19
1.848144531249999645e+01 8.037326355561726615e-21 1.928400606060144975e-20 1.980452336923738418e-19
