# freq_THz coherence
7.470703124999999112e+00 4.333336988518347171e-02
7.495117187499999112e+00 4.810843943411988871e-02
7.519531249999999112e+00 4.915735824296500744e-02
7.543945312499999112e+00 4.915748050666882835e-02
7.568359374999999112e+00 4.445705760534434531e-02
7.592773437499999112e+00 4.843166938664504595e-02
7.617187499999999112e+00 4.955144345104703363e-02
7.641601562499999112e+00 4.592089492028942482e-02
7.666015624999999112e+00 4.901895018568865059e-02
7.690429687499999112e+00 4.946139844584572509e-02
7.714843749999999112e+00 4.596718964848632571e-02
7.739257812499999112e+00 4.911147337504642024e-02
7.763671874999999112e+00 4.988503542639350502e-02
7.788085937499999112e+00 5.083736175981614508e-02
7.812499999999999112e+00 4.898442921663580946e-02
7.836914062499999112e+00 4.503730491419190990e-02
7.861328124999999112e+00 4.369254463716124720e-02
7.885742187499999112e+00 4.614034012615603891e-02
7.910156249999999112e+00 4.839748643246177817e-02
7.934570312499999112e+00 4.845713161062580737e-02
7.958984374999999112e+00 4.778094584692542390e-02
7.983398437499999112e+00 4.488701214295538755e-02
8.007812499999998224e+00 5.198738351054195406e-02
8.032226562499998224e+00 4.829980344332514275e-02
8.056640624999998224e+00 4.580706985201069698e-02
8.081054687499998224e+00 4.227272213742105933e-02
8.105468749999998224e+00 4.443976223006806947e-02
8.129882812499998224e+00 4.570771583100514956e-02
8.154296874999998224e+00 4.449210185012306834e-02
8.178710937499998224e+00 4.539381608829608228e-02
8.203124999999998224e+00 4.611262035171737050e-02
8.227539062499998224e+00 4.948478074291454143e-02
8.251953124999998224e+00 4.736256261491322839e-02
8.276367187499998224e+00 4.431320059959543284e-02
8.300781249999998224e+00 4.628724431610273249e-02
8.325195312499998224e+00 4.706321285297745266e-02
8.349609374999998224e+00 4.417493080589506710e-02
8.374023437499998224e+00 4.538464735792289984e-02
8.398437499999998224e+00 4.930698858017213554e-02
8.422851562499998224e+00 5.318330872120113212e-02
8.447265624999998224e+00 4.868586628811326367e-02
8.471679687499998224e+00 5.117996025139447125e-02
8.496093749999998224e+00 5.019370366133625583e-02
8.520507812499998224e+00 4.545210977232860133e-02
8.544921874999998224e+00 4.516521245802247730e-02
8.569335937499998224e+00 5.106013687921331923e-02
8.593749999999998224e+00 4.591920887479607194e-02
8.618164062499998224e+00 4.786975015191701627e-02
8.642578124999998224e+00 4.827276206307502121e-02
8.666992187499998224e+00 4.788807464955126270e-02
8.691406249999998224e+00 4.975102432518452994e-02
8.715820312499998224e+00 4.696912702924775640e-02
8.740234374999998224e+00 5.057547199570554264e-02
8.764648437499998224e+00 4.994893948816834378e-02
8.789062499999998224e+00 4.685287028651064639e-02
8.813476562499998224e+00 4.796400337390505780e-02
8.837890624999998224e+00 4.711901336231183457e-02
8.862304687499998224e+00 4.644524441678113402e-02
8.886718749999998224e+00 4.734144667014775210e-02
8.911132812499998224e+00 4.832235318507178967e-02
8.935546874999998224e+00 4.959966523008137174e-02
8.959960937499998224e+00 4.829596460560207222e-02
8.984374999999998224e+00 4.785632266423070491e-02
9.008789062499998224e+00 4.707560359263945199e-02
9.033203124999998224e+00 5.068984679055851816e-02
9.057617187499998224e+00 4.585045057742630215e-02
9.082031249999998224e+00 4.969800217447015861e-02
9.106445312499998224e+00 4.874169579169487787e-02
9.130859374999998224e+00 4.747593001674030311e-02
9.155273437499998224e+00 4.795964570415887918e-02
9.179687499999998224e+00 4.522738441329227782e-02
9.204101562499998224e+00 4.711990034360764162e-02
9.228515624999998224e+00 4.743265116279966886e-02
9.252929687499998224e+00 4.703465803915452687e-02
