# freq_w_over_2pi_THz  cumulative_G_native_eV_ps^-1_A^-2_K^-1
8.7598880678e+00 5.1595195118e-05
8.7726204632e+00 5.1666524821e-05
8.7853528587e+00 5.1737094639e-05
8.7980852541e+00 5.1806883080e-05
8.8108176496e+00 5.1875871324e-05
8.8235500450e+00 5.1944043453e-05
8.8362824405e+00 5.2011386661e-05
8.8490148359e+00 5.2077891419e-05
8.8617472314e+00 5.2143551632e-05
8.8744796268e+00 5.2208364733e-05
8.8872120223e+00 5.2272331769e-05
8.8999444177e+00 5.2335457432e-05
8.9126768131e+00 5.2397750061e-05
8.9254092086e+00 5.2459221613e-05
8.9381416040e+00 5.2519887589e-05
8.9508739995e+00 5.2579766927e-05
8.9636063949e+00 5.2638881871e-05
8.9763387904e+00 5.2697257796e-05
8.9890711858e+00 5.2754923013e-05
9.0018035813e+00 5.2811908546e-05
9.0145359767e+00 5.2868247876e-05
9.0272683722e+00 5.2923976681e-05
9.0400007676e+00 5.2979132541e-05
9.0527331631e+00 5.3033754644e-05
9.0654655585e+00 5.3087883472e-05
9.0781979540e+00 5.3141560483e-05
9.0909303494e+00 5.3194827788e-05
9.1036627449e+00 5.3247727836e-05
9.1163951403e+00 5.3300303089e-05
9.1291275358e+00 5.3352595722e-05
9.1418599312e+00 5.3404647318e-05
9.1545923266e+00 5.3456498592e-05
9.1673247221e+00 5.3508189118e-05
9.1800571175e+00 5.3559757083e-05
9.1927895130e+00 5.3611239057e-05
9.2055219084e+00 5.3662669796e-05
9.2182543039e+00 5.3714082066e-05
9.2309866993e+00 5.3765506488e-05
9.2437190948e+00 5.3816971416e-05
9.2564514902e+00 5.3868502846e-05
9.2691838857e+00 5.3920124343e-05
9.2819162811e+00 5.3971857010e-05
9.2946486766e+00 5.4023719473e-05
9.3073810720e+00 5.4075727894e-05
9.3201134675e+00 5.4127896015e-05
9.3328458629e+00 5.4180235222e-05
9.3455782584e+00 5.4232754630e-05
9.3583106538e+00 5.4285461194e-05
9.3710430493e+00 5.4338359830e-05
9.3837754447e+00 5.4391453561e-05
9.3965078401e+00 5.4444743670e-05
9.4092402356e+00 5.4498229860e-05
9.4219726310e+00 5.4551910430e-05
9.4347050265e+00 5.4605782455e-05
9.4474374219e+00 5.4659841967e-05
9.4601698174e+00 5.4714084138e-05
9.4729022128e+00 5.4768503458e-05
9.4856346083e+00 5.4823093909e-05
9.4983670037e+00 5.4877849137e-05
9.5110993992e+00 5.4932762609e-05
9.5238317946e+00 5.4987827765e-05
9.5365641901e+00 5.5043038149e-05
9.5492965855e+00 5.5098387540e-05
9.5620289810e+00 5.5153870055e-05
9.5747613764e+00 5.5209480243e-05
9.5874937719e+00 5.5265213166e-05
9.6002261673e+00 5.5321064450e-05
9.6129585628e+00 5.5377030334e-05
9.6256909582e+00 5.5433107692e-05
9.6384233536e+00 5.5489294047e-05
9.6511557491e+00 5.5545587560e-05
9.6638881445e+00 5.5601987009e-05
9.6766205400e+00 5.5658491752e-05
9.6893529354e+00 5.5715101679e-05
9.7020853309e+00 5.5771817149e-05
9.7148177263e+00 5.5828638921e-05
9.7275501218e+00 5.5885568068e-05
9.7402825172e+00 5.5942605895e-05
9.7530149127e+00 5.5999753844e-05
9.7657473081e+00 5.6057013395e-05
9.7784797036e+00 5.6114385968e-05
9.7912120990e+00 5.6171872821e-05
9.8039444945e+00 5.6229474956e-05
9.8166768899e+00 5.6287193019e-05
9.8294092854e+00 5.6345027210e-05
9.8421416808e+00 5.6402977196e-05
9.8548740763e+00 5.6461042035e-05
9.8676064717e+00 5.6519220102e-05
9.8803388671e+00 5.6577509035e-05
9.8930712626e+00 5.6635905677e-05
9.9058036580e+00 5.6694406039e-05
9.9185360535e+00 5.6753005270e-05
9.9312684489e+00 5.6811697643e-05
9.9440008444e+00 5.6870476548e-05
9.9567332398e+00 5.6929334498e-05
9.9694656353e+00 5.6988263151e-05
9.9821980307e+00 5.7047253334e-05
9.9949304262e+00 5.7106295089e-05
1.0007662822e+01 5.7165377722e-05
1.0020395217e+01 5.7224489861e-05
1.0033127613e+01 5.7283619527e-05
1.0045860008e+01 5.7342754213e-05
1.0058592403e+01 5.7401880958e-05
1.0071324799e+01 5.7460986438e-05
1.0084057194e+01 5.7520057059e-05
1.0096789590e+01 5.7579079048e-05
1.0109521985e+01 5.7638038546e-05
1.0122254381e+01 5.7696921706e-05
1.0134986776e+01 5.7755714779e-05
1.0147719172e+01 5.7814404209e-05
1.0160451567e+01 5.7872976718e-05
1.0173183962e+01 5.7931419381e-05
1.0185916358e+01 5.7989719701e-05
1.0198648753e+01 5.8047865680e-05
1.0211381149e+01 5.8105845869e-05
1.0224113544e+01 5.8163649423e-05
1.0236845940e+01 5.8221266138e-05
1.0249578335e+01 5.8278686481e-05
1.0262310731e+01 5.8335901604e-05
1.0275043126e+01 5.8392903358e-05
1.0287775521e+01 5.8449684285e-05
1.0300507917e+01 5.8506237607e-05
1.0313240312e+01 5.8562557204e-05
1.0325972708e+01 5.8618637581e-05
1.0338705103e+01 5.8674473823e-05
1.0351437499e+01 5.8730061547e-05
1.0364169894e+01 5.8785396846e-05
1.0376902290e+01 5.8840476223e-05
1.0389634685e+01 5.8895296523e-05
1.0402367080e+01 5.8949854858e-05
1.0415099476e+01 5.9004148530e-05
1.0427831871e+01 5.9058174956e-05
1.0440564267e+01 5.9111931592e-05
1.0453296662e+01 5.9165415854e-05
1.0466029058e+01 5.9218625043e-05
1.0478761453e+01 5.9271556279e-05
1.0491493849e+01 5.9324206435e-05
1.0504226244e+01 5.9376572079e-05
1.0516958640e+01 5.9428649426e-05
1.0529691035e+01 5.9480434294e-05
1.0542423430e+01 5.9531922075e-05
1.0555155826e+01 5.9583107718e-05
1.0567888221e+01 5.9633985716e-05
1.0580620617e+01 5.9684550112e-05
1.0593353012e+01 5.9734794517e-05
1.0606085408e+01 5.9784712136e-05
1.0618817803e+01 5.9834295811e-05
1.0631550199e+01 5.9883538074e-05
1.0644282594e+01 5.9932431219e-05
1.0657014989e+01 5.9980967371e-05
1.0669747385e+01 6.0029138587e-05
1.0682479780e+01 6.0076936951e-05
1.0695212176e+01 6.0124354684e-05
1.0707944571e+01 6.0171384263e-05
1.0720676967e+01 6.0218018548e-05
1.0733409362e+01 6.0264250907e-05
1.0746141758e+01 6.0310075362e-05
1.0758874153e+01 6.0355486714e-05
1.0771606548e+01 6.0400480691e-05
1.0784338944e+01 6.0445054083e-05
1.0797071339e+01 6.0489204875e-05
1.0809803735e+01 6.0532932383e-05
1.0822536130e+01 6.0576237376e-05
1.0835268526e+01 6.0619122191e-05
1.0848000921e+01 6.0661590843e-05
1.0860733317e+01 6.0703649125e-05
1.0873465712e+01 6.0745304690e-05
1.0886198107e+01 6.0786567120e-05
1.0898930503e+01 6.0827447988e-05
1.0911662898e+01 6.0867960894e-05
1.0924395294e+01 6.0908121495e-05
1.0937127689e+01 6.0947947508e-05
1.0949860085e+01 6.0987458699e-05
1.0962592480e+01 6.1026676856e-05
1.0975324876e+01 6.1065625742e-05
1.0988057271e+01 6.1104331030e-05
1.1000789667e+01 6.1142820220e-05
1.1013522062e+01 6.1181122541e-05
1.1026254457e+01 6.1219268832e-05
1.1038986853e+01 6.1257291417e-05
1.1051719248e+01 6.1295223948e-05
1.1064451644e+01 6.1333101256e-05
1.1077184039e+01 6.1370959170e-05
1.1089916435e+01 6.1408834340e-05
1.1102648830e+01 6.1446764049e-05
1.1115381226e+01 6.1484786005e-05
1.1128113621e+01 6.1522938141e-05
1.1140846016e+01 6.1561258406e-05
1.1153578412e+01 6.1599784553e-05
1.1166310807e+01 6.1638553932e-05
1.1179043203e+01 6.1677603274e-05
1.1191775598e+01 6.1716968485e-05
1.1204507994e+01 6.1756684445e-05
1.1217240389e+01 6.1796784812e-05
1.1229972785e+01 6.1837301832e-05
1.1242705180e+01 6.1878266157e-05
1.1255437575e+01 6.1919706680e-05
1.1268169971e+01 6.1961650373e-05
1.1280902366e+01 6.2004122143e-05
1.1293634762e+01 6.2047144701e-05
1.1306367157e+01 6.2090738436e-05
1.1319099553e+01 6.2134921321e-05
1.1331831948e+01 6.2179708816e-05
1.1344564344e+01 6.2225113797e-05
1.1357296739e+01 6.2271146495e-05
1.1370029134e+01 6.2317814455e-05
1.1382761530e+01 6.2365122501e-05
1.1395493925e+01 6.2413072729e-05
1.1408226321e+01 6.2461664504e-05
1.1420958716e+01 6.2510894469e-05
1.1433691112e+01 6.2560756580e-05
1.1446423507e+01 6.2611242139e-05
1.1459155903e+01 6.2662339850e-05
1.1471888298e+01 6.2714035876e-05
1.1484620694e+01 6.2766313916e-05
1.1497353089e+01 6.2819155287e-05
1.1510085484e+01 6.2872539013e-05
1.1522817880e+01 6.2926441926e-05
1.1535550275e+01 6.2980838771e-05
1.1548282671e+01 6.3035702319e-05
1.1561015066e+01 6.3091003483e-05
1.1573747462e+01 6.3146711446e-05
1.1586479857e+01 6.3202793784e-05
1.1599212253e+01 6.3259216600e-05
1.1611944648e+01 6.3315944660e-05
1.1624677043e+01 6.3372941529e-05
1.1637409439e+01 6.3430169708e-05
1.1650141834e+01 6.3487590783e-05
1.1662874230e+01 6.3545165564e-05
1.1675606625e+01 6.3602854230e-05
1.1688339021e+01 6.3660616479e-05
1.1701071416e+01 6.3718411672e-05
1.1713803812e+01 6.3776198980e-05
1.1726536207e+01 6.3833937535e-05
1.1739268602e+01 6.3891586576e-05
1.1752000998e+01 6.3949105600e-05
1.1764733393e+01 6.4006454508e-05
1.1777465789e+01 6.4063593756e-05
1.1790198184e+01 6.4120484495e-05
1.1802930580e+01 6.4177088727e-05
1.1815662975e+01 6.4233369441e-05
1.1828395371e+01 6.4289290759e-05
1.1841127766e+01 6.4344818073e-05
1.1853860161e+01 6.4399918186e-05
1.1866592557e+01 6.4454559446e-05
1.1879324952e+01 6.4508711869e-05
1.1892057348e+01 6.4562347270e-05
1.1904789743e+01 6.4615439382e-05
1.1917522139e+01 6.4667963967e-05
1.1930254534e+01 6.4719898923e-05
1.1942986930e+01 6.4771224381e-05
1.1955719325e+01 6.4821922798e-05
1.1968451721e+01 6.4871979035e-05
1.1981184116e+01 6.4921380429e-05
1.1993916511e+01 6.4970116853e-05
1.2006648907e+01 6.5018180766e-05
1.2019381302e+01 6.5065567247e-05
1.2032113698e+01 6.5112274020e-05
1.2044846093e+01 6.5158301463e-05
1.2057578489e+01 6.5203652601e-05
1.2070310884e+01 6.5248333096e-05
1.2083043280e+01 6.5292351208e-05
1.2095775675e+01 6.5335717752e-05
1.2108508070e+01 6.5378446037e-05
1.2121240466e+01 6.5420551791e-05
1.2133972861e+01 6.5462053067e-05
1.2146705257e+01 6.5502970144e-05
1.2159437652e+01 6.5543325413e-05
1.2172170048e+01 6.5583143240e-05
1.2184902443e+01 6.5622449830e-05
1.2197634839e+01 6.5661273074e-05
1.2210367234e+01 6.5699642388e-05
1.2223099629e+01 6.5737588541e-05
1.2235832025e+01 6.5775143480e-05
1.2248564420e+01 6.5812340138e-05
1.2261296816e+01 6.5849212249e-05
1.2274029211e+01 6.5885794155e-05
1.2286761607e+01 6.5922120604e-05
1.2299494002e+01 6.5958226562e-05
1.2312226398e+01 6.5994147012e-05
1.2324958793e+01 6.6029916761e-05
1.2337691188e+01 6.6065570250e-05
1.2350423584e+01 6.6101141370e-05
1.2363155979e+01 6.6136663284e-05
1.2375888375e+01 6.6172168253e-05
1.2388620770e+01 6.6207687477e-05
1.2401353166e+01 6.6243250942e-05
1.2414085561e+01 6.6278887278e-05
1.2426817957e+01 6.6314623633e-05
1.2439550352e+01 6.6350485550e-05
1.2452282748e+01 6.6386496867e-05
1.2465015143e+01 6.6422679628e-05
1.2477747538e+01 6.6459054005e-05
1.2490479934e+01 6.6495638231e-05
1.2503212329e+01 6.6532448557e-05
1.2515944725e+01 6.6569499216e-05
1.2528677120e+01 6.6606802402e-05
1.2541409516e+01 6.6644368256e-05
1.2554141911e+01 6.6682204879e-05
1.2566874307e+01 6.6720318339e-05
1.2579606702e+01 6.6758712707e-05
1.2592339097e+01 6.6797390090e-05
1.2605071493e+01 6.6836350680e-05
1.2617803888e+01 6.6875592810e-05
1.2630536284e+01 6.6915113019e-05
1.2643268679e+01 6.6954906118e-05
1.2656001075e+01 6.6994965269e-05
1.2668733470e+01 6.7035282065e-05
1.2681465866e+01 6.7075846614e-05
1.2694198261e+01 6.7116647620e-05
1.2706930656e+01 6.7157672479e-05
1.2719663052e+01 6.7198907361e-05
1.2732395447e+01 6.7240337297e-05
1.2745127843e+01 6.7281946269e-05
1.2757860238e+01 6.7323717291e-05
1.2770592634e+01 6.7365632494e-05
1.2783325029e+01 6.7407673203e-05
1.2796057425e+01 6.7449820017e-05
1.2808789820e+01 6.7492052878e-05
1.2821522215e+01 6.7534351142e-05
1.2834254611e+01 6.7576693647e-05
1.2846987006e+01 6.7619058767e-05
1.2859719402e+01 6.7661424472e-05
1.2872451797e+01 6.7703768387e-05
1.2885184193e+01 6.7746067835e-05
1.2897916588e+01 6.7788299891e-05
1.2910648984e+01 6.7830441422e-05
1.2923381379e+01 6.7872469133e-05
1.2936113775e+01 6.7914359605e-05
1.2948846170e+01 6.7956089339e-05
1.2961578565e+01 6.7997634788e-05
1.2974310961e+01 6.8038972400e-05
1.2987043356e+01 6.8080078658e-05
1.2999775752e+01 6.8120930118e-05
1.3012508147e+01 6.8161503448e-05
1.3025240543e+01 6.8201775472e-05
1.3037972938e+01 6.8241723217e-05
1.3050705334e+01 6.8281323955e-05
1.3063437729e+01 6.8320555255e-05
1.3076170124e+01 6.8359395034e-05
1.3088902520e+01 6.8397821610e-05
1.3101634915e+01 6.8435813762e-05
1.3114367311e+01 6.8473350787e-05
1.3127099706e+01 6.8510412562e-05
1.3139832102e+01 6.8546979612e-05
1.3152564497e+01 6.8583033172e-05
1.3165296893e+01 6.8618555256e-05
1.3178029288e+01 6.8653528727e-05
1.3190761683e+01 6.8687937363e-05
1.3203494079e+01 6.8721765925e-05
1.3216226474e+01 6.8755000226e-05
1.3228958870e+01 6.8787627199e-05
1.3241691265e+01 6.8819634961e-05
1.3254423661e+01 6.8851012868e-05
1.3267156056e+01 6.8881751575e-05
1.3279888452e+01 6.8911843091e-05
1.3292620847e+01 6.8941280825e-05
1.3305353242e+01 6.8970059624e-05
1.3318085638e+01 6.8998175813e-05
1.3330818033e+01 6.9025627218e-05
1.3343550429e+01 6.9052413190e-05
1.3356282824e+01 6.9078534613e-05
1.3369015220e+01 6.9103993910e-05
1.3381747615e+01 6.9128795035e-05
1.3394480011e+01 6.9152943462e-05
1.3407212406e+01 6.9176446158e-05
1.3419944802e+01 6.9199311549e-05
1.3432677197e+01 6.9221549483e-05
1.3445409592e+01 6.9243171175e-05
1.3458141988e+01 6.9264189153e-05
1.3470874383e+01 6.9284617184e-05
1.3483606779e+01 6.9304470206e-05
1.3496339174e+01 6.9323764244e-05
1.3509071570e+01 6.9342516317e-05
1.3521803965e+01 6.9360744354e-05
1.3534536361e+01 6.9378467088e-05
1.3547268756e+01 6.9395703956e-05
1.3560001151e+01 6.9412474996e-05
1.3572733547e+01 6.9428800736e-05
1.3585465942e+01 6.9444702090e-05
1.3598198338e+01 6.9460200250e-05
1.3610930733e+01 6.9475316576e-05
1.3623663129e+01 6.9490072494e-05
1.3636395524e+01 6.9504489390e-05
1.3649127920e+01 6.9518588518e-05
1.3661860315e+01 6.9532390905e-05
1.3674592710e+01 6.9545917259e-05
1.3687325106e+01 6.9559187895e-05
1.3700057501e+01 6.9572222657e-05
1.3712789897e+01 6.9585040850e-05
1.3725522292e+01 6.9597661182e-05
1.3738254688e+01 6.9610101716e-05
1.3750987083e+01 6.9622379830e-05
1.3763719479e+01 6.9634512175e-05
1.3776451874e+01 6.9646514661e-05
1.3789184269e+01 6.9658402436e-05
1.3801916665e+01 6.9670189884e-05
1.3814649060e+01 6.9681890624e-05
1.3827381456e+01 6.9693517520e-05
1.3840113851e+01 6.9705082698e-05
1.3852846247e+01 6.9716597573e-05
1.3865578642e+01 6.9728072872e-05
1.3878311038e+01 6.9739518680e-05
1.3891043433e+01 6.9750944474e-05
1.3903775829e+01 6.9762359172e-05
1.3916508224e+01 6.9773771175e-05
1.3929240619e+01 6.9785188424e-05
1.3941973015e+01 6.9796618445e-05
1.3954705410e+01 6.9808068406e-05
1.3967437806e+01 6.9819545165e-05
1.3980170201e+01 6.9831055321e-05
1.3992902597e+01 6.9842605258e-05
1.4005634992e+01 6.9854201193e-05
1.4018367388e+01 6.9865849214e-05
1.4031099783e+01 6.9877555323e-05
1.4043832178e+01 6.9889325456e-05
1.4056564574e+01 6.9901165519e-05
1.4069296969e+01 6.9913081398e-05
1.4082029365e+01 6.9925078982e-05
1.4094761760e+01 6.9937164163e-05
1.4107494156e+01 6.9949342839e-05
1.4120226551e+01 6.9961620909e-05
1.4132958947e+01 6.9974004258e-05
1.4145691342e+01 6.9986498739e-05
1.4158423737e+01 6.9999110149e-05
1.4171156133e+01 7.0011844194e-05
1.4183888528e+01 7.0024706460e-05
1.4196620924e+01 7.0037702368e-05
1.4209353319e+01 7.0050837131e-05
1.4222085715e+01 7.0064115709e-05
1.4234818110e+01 7.0077542756e-05
1.4247550506e+01 7.0091122570e-05
1.4260282901e+01 7.0104859046e-05
1.4273015296e+01 7.0118755616e-05
1.4285747692e+01 7.0132815205e-05
1.4298480087e+01 7.0147040177e-05
1.4311212483e+01 7.0161432294e-05
1.4323944878e+01 7.0175992668e-05
1.4336677274e+01 7.0190721727e-05
1.4349409669e+01 7.0205619180e-05
1.4362142065e+01 7.0220683989e-05
1.4374874460e+01 7.0235914349e-05
1.4387606856e+01 7.0251307670e-05
1.4400339251e+01 7.0266860574e-05
1.4413071646e+01 7.0282568893e-05
1.4425804042e+01 7.0298427679e-05
1.4438536437e+01 7.0314431217e-05
1.4451268833e+01 7.0330573054e-05
1.4464001228e+01 7.0346846028e-05
1.4476733624e+01 7.0363242304e-05
1.4489466019e+01 7.0379753429e-05
1.4502198415e+01 7.0396370381e-05
1.4514930810e+01 7.0413083629e-05
1.4527663205e+01 7.0429883205e-05
1.4540395601e+01 7.0446758769e-05
1.4553127996e+01 7.0463699695e-05
1.4565860392e+01 7.0480695142e-05
1.4578592787e+01 7.0497734143e-05
1.4591325183e+01 7.0514805691e-05
1.4604057578e+01 7.0531898825e-05
1.4616789974e+01 7.0549002717e-05
1.4629522369e+01 7.0566106760e-05
1.4642254764e+01 7.0583200648e-05
1.4654987160e+01 7.0600274467e-05
1.4667719555e+01 7.0617318764e-05
1.4680451951e+01 7.0634324633e-05
1.4693184346e+01 7.0651283774e-05
1.4705916742e+01 7.0668188564e-05
1.4718649137e+01 7.0685032107e-05
1.4731381533e+01 7.0701808296e-05
1.4744113928e+01 7.0718511841e-05
1.4756846323e+01 7.0735138315e-05
1.4769578719e+01 7.0751684173e-05
1.4782311114e+01 7.0768146774e-05
1.4795043510e+01 7.0784524387e-05
1.4807775905e+01 7.0800816188e-05
1.4820508301e+01 7.0817022256e-05
1.4833240696e+01 7.0833143551e-05
1.4845973092e+01 7.0849181893e-05
1.4858705487e+01 7.0865139925e-05
1.4871437883e+01 7.0881021070e-05
1.4884170278e+01 7.0896829489e-05
1.4896902673e+01 7.0912570020e-05
1.4909635069e+01 7.0928248121e-05
1.4922367464e+01 7.0943869806e-05
1.4935099860e+01 7.0959441572e-05
1.4947832255e+01 7.0974970331e-05
1.4960564651e+01 7.0990463328e-05
1.4973297046e+01 7.1005928076e-05
1.4986029442e+01 7.1021372266e-05
1.4998761837e+01 7.1036803699e-05
1.5011494232e+01 7.1052230203e-05
1.5024226628e+01 7.1067659563e-05
1.5036959023e+01 7.1083099445e-05
1.5049691419e+01 7.1098557328e-05
1.5062423814e+01 7.1114040440e-05
1.5075156210e+01 7.1129555697e-05
1.5087888605e+01 7.1145109644e-05
1.5100621001e+01 7.1160708409e-05
1.5113353396e+01 7.1176357653e-05
1.5126085791e+01 7.1192062535e-05
1.5138818187e+01 7.1207827679e-05
1.5151550582e+01 7.1223657143e-05
1.5164282978e+01 7.1239554406e-05
1.5177015373e+01 7.1255522350e-05
1.5189747769e+01 7.1271563255e-05
1.5202480164e+01 7.1287678797e-05
1.5215212560e+01 7.1303870055e-05
1.5227944955e+01 7.1320137516e-05
1.5240677350e+01 7.1336481093e-05
1.5253409746e+01 7.1352900145e-05
1.5266142141e+01 7.1369393501e-05
1.5278874537e+01 7.1385959486e-05
1.5291606932e+01 7.1402595949e-05
1.5304339328e+01 7.1419300300e-05
1.5317071723e+01 7.1436069544e-05
1.5329804119e+01 7.1452900315e-05
1.5342536514e+01 7.1469788916e-05
1.5355268910e+01 7.1486731350e-05
1.5368001305e+01 7.1503723363e-05
1.5380733700e+01 7.1520760476e-05
1.5393466096e+01 7.1537838019e-05
1.5406198491e+01 7.1554951170e-05
1.5418930887e+01 7.1572094980e-05
1.5431663282e+01 7.1589264402e-05
1.5444395678e+01 7.1606454324e-05
1.5457128073e+01 7.1623659583e-05
1.5469860469e+01 7.1640874992e-05
1.5482592864e+01 7.1658095359e-05
1.5495325259e+01 7.1675315498e-05
1.5508057655e+01 7.1692530250e-05
1.5520790050e+01 7.1709734481e-05
1.5533522446e+01 7.1726923103e-05
1.5546254841e+01 7.1744091071e-05
1.5558987237e+01 7.1761233390e-05
1.5571719632e+01 7.1778345119e-05
1.5584452028e+01 7.1795421370e-05
1.5597184423e+01 7.1812457311e-05
1.5609916818e+01 7.1829448161e-05
1.5622649214e+01 7.1846389197e-05
1.5635381609e+01 7.1863275748e-05
1.5648114005e+01 7.1880103199e-05
1.5660846400e+01 7.1896866990e-05
1.5673578796e+01 7.1913562620e-05
1.5686311191e+01 7.1930185651e-05
1.5699043587e+01 7.1946731716e-05
1.5711775982e+01 7.1963196523e-05
1.5724508377e+01 7.1979575871e-05
1.5737240773e+01 7.1995865656e-05
1.5749973168e+01 7.2012061890e-05
1.5762705564e+01 7.2028160715e-05
1.5775437959e+01 7.2044158425e-05
1.5788170355e+01 7.2060051479e-05
1.5800902750e+01 7.2075836535e-05
1.5813635146e+01 7.2091510465e-05
1.5826367541e+01 7.2107070387e-05
1.5839099937e+01 7.2122513685e-05
1.5851832332e+01 7.2137838043e-05
1.5864564727e+01 7.2153041463e-05
1.5877297123e+01 7.2168122300e-05
1.5890029518e+01 7.2183079284e-05
1.5902761914e+01 7.2197911547e-05
1.5915494309e+01 7.2212618642e-05
1.5928226705e+01 7.2227200568e-05
1.5940959100e+01 7.2241657789e-05
1.5953691496e+01 7.2255991244e-05
1.5966423891e+01 7.2270202360e-05
1.5979156286e+01 7.2284293063e-05
1.5991888682e+01 7.2298265777e-05
1.6004621077e+01 7.2312123426e-05
1.6017353473e+01 7.2325869424e-05
1.6030085868e+01 7.2339507666e-05
1.6042818264e+01 7.2353042511e-05
1.6055550659e+01 7.2366478760e-05
1.6068283055e+01 7.2379821631e-05
1.6081015450e+01 7.2393076722e-05
1.6093747845e+01 7.2406249979e-05
1.6106480241e+01 7.2419347653e-05
1.6119212636e+01 7.2432376253e-05
1.6131945032e+01 7.2445342497e-05
1.6144677427e+01 7.2458253256e-05
1.6157409823e+01 7.2471115500e-05
1.6170142218e+01 7.2483936240e-05
1.6182874614e+01 7.2496722463e-05
1.6195607009e+01 7.2509481071e-05
1.6208339404e+01 7.2522218819e-05
1.6221071800e+01 7.2534942254e-05
1.6233804195e+01 7.2547657651e-05
1.6246536591e+01 7.2560370950e-05
1.6259268986e+01 7.2573087703e-05
1.6272001382e+01 7.2585813012e-05
1.6284733777e+01 7.2598551487e-05
1.6297466173e+01 7.2611307194e-05
1.6310198568e+01 7.2624083611e-05
1.6322930964e+01 7.2636883596e-05
1.6335663359e+01 7.2649709353e-05
1.6348395754e+01 7.2662562408e-05
1.6361128150e+01 7.2675443595e-05
1.6373860545e+01 7.2688353048e-05
1.6386592941e+01 7.2701290193e-05
1.6399325336e+01 7.2714253755e-05
1.6412057732e+01 7.2727241774e-05
1.6424790127e+01 7.2740251626e-05
1.6437522523e+01 7.2753280045e-05
1.6450254918e+01 7.2766323170e-05
1.6462987313e+01 7.2779376579e-05
1.6475719709e+01 7.2792435342e-05
1.6488452104e+01 7.2805494079e-05
1.6501184500e+01 7.2818547021e-05
1.6513916895e+01 7.2831588077e-05
1.6526649291e+01 7.2844610909e-05
1.6539381686e+01 7.2857609008e-05
1.6552114082e+01 7.2870575775e-05
1.6564846477e+01 7.2883504601e-05
1.6577578872e+01 7.2896388951e-05
1.6590311268e+01 7.2909222457e-05
1.6603043663e+01 7.2921998997e-05
1.6615776059e+01 7.2934712785e-05
1.6628508454e+01 7.2947358451e-05
1.6641240850e+01 7.2959931125e-05
1.6653973245e+01 7.2972426516e-05
1.6666705641e+01 7.2984840986e-05
1.6679438036e+01 7.2997171621e-05
1.6692170431e+01 7.3009416293e-05
1.6704902827e+01 7.3021573723e-05
1.6717635222e+01 7.3033643534e-05
1.6730367618e+01 7.3045626288e-05
1.6743100013e+01 7.3057523531e-05
1.6755832409e+01 7.3069337819e-05
1.6768564804e+01 7.3081072738e-05
1.6781297200e+01 7.3092732923e-05
1.6794029595e+01 7.3104324050e-05
1.6806761991e+01 7.3115852841e-05
1.6819494386e+01 7.3127327041e-05
1.6832226781e+01 7.3138755395e-05
1.6844959177e+01 7.3150147622e-05
1.6857691572e+01 7.3161514359e-05
1.6870423968e+01 7.3172867125e-05
1.6883156363e+01 7.3184218251e-05
1.6895888759e+01 7.3195580823e-05
1.6908621154e+01 7.3206968595e-05
1.6921353550e+01 7.3218395920e-05
1.6934085945e+01 7.3229877656e-05
1.6946818340e+01 7.3241429078e-05
1.6959550736e+01 7.3253065775e-05
1.6972283131e+01 7.3264803550e-05
1.6985015527e+01 7.3276658319e-05
1.6997747922e+01 7.3288645997e-05
1.7010480318e+01 7.3300782396e-05
1.7023212713e+01 7.3313083110e-05
1.7035945109e+01 7.3325563410e-05
1.7048677504e+01 7.3338238130e-05
1.7061409899e+01 7.3351121569e-05
1.7074142295e+01 7.3364227382e-05
1.7086874690e+01 7.3377568481e-05
1.7099607086e+01 7.3391156946e-05
1.7112339481e+01 7.3405003934e-05
1.7125071877e+01 7.3419119598e-05
1.7137804272e+01 7.3433513014e-05
1.7150536668e+01 7.3448192111e-05
1.7163269063e+01 7.3463163620e-05
1.7176001458e+01 7.3478433023e-05
1.7188733854e+01 7.3494004519e-05
1.7201466249e+01 7.3509880989e-05
1.7214198645e+01 7.3526063990e-05
1.7226931040e+01 7.3542553744e-05
1.7239663436e+01 7.3559349148e-05
1.7252395831e+01 7.3576447791e-05
1.7265128227e+01 7.3593845981e-05
1.7277860622e+01 7.3611538790e-05
1.7290593018e+01 7.3629520103e-05
1.7303325413e+01 7.3647782684e-05
1.7316057808e+01 7.3666318245e-05
1.7328790204e+01 7.3685117532e-05
1.7341522599e+01 7.3704170416e-05
1.7354254995e+01 7.3723465997e-05
1.7366987390e+01 7.3742992702e-05
1.7379719786e+01 7.3762738410e-05
1.7392452181e+01 7.3782690567e-05
1.7405184577e+01 7.3802836309e-05
1.7417916972e+01 7.3823162591e-05
1.7430649367e+01 7.3843656313e-05
1.7443381763e+01 7.3864304454e-05
1.7456114158e+01 7.3885094199e-05
1.7468846554e+01 7.3906013066e-05
1.7481578949e+01 7.3927049028e-05
1.7494311345e+01 7.3948190634e-05
1.7507043740e+01 7.3969427120e-05
1.7519776136e+01 7.3990748512e-05
1.7532508531e+01 7.4012145727e-05
1.7545240926e+01 7.4033610658e-05
1.7557973322e+01 7.4055136252e-05
1.7570705717e+01 7.4076716572e-05
1.7583438113e+01 7.4098346853e-05
1.7596170508e+01 7.4120023538e-05
1.7608902904e+01 7.4141744305e-05
1.7621635299e+01 7.4163508078e-05
