# freq_w_over_2pi_THz  cumulative_G_paper_MW_m^-2_K^-1
8.5943669270e+00 8.1088733926e+02
8.6070993224e+00 8.1214619495e+02
8.6198317179e+00 8.1339907128e+02
8.6325641133e+00 8.1464551008e+02
8.6452965088e+00 8.1588503238e+02
8.6580289042e+00 8.1711714278e+02
8.6707612996e+00 8.1834133401e+02
8.6834936951e+00 8.1955709180e+02
8.6962260905e+00 8.2076390000e+02
8.7089584860e+00 8.2196124573e+02
8.7216908814e+00 8.2314862475e+02
8.7344232769e+00 8.2432554681e+02
8.7471556723e+00 8.2549154090e+02
8.7598880678e+00 8.2664616045e+02
8.7726204632e+00 8.2778898828e+02
8.7853528587e+00 8.2891964141e+02
8.7980852541e+00 8.3003777551e+02
8.8108176496e+00 8.3114308903e+02
8.8235500450e+00 8.3223532697e+02
8.8362824405e+00 8.3331428410e+02
8.8490148359e+00 8.3437980780e+02
8.8617472314e+00 8.3543180038e+02
8.8744796268e+00 8.3647022075e+02
8.8872120223e+00 8.3749508566e+02
8.8999444177e+00 8.3850647027e+02
8.9126768131e+00 8.3950450822e+02
8.9254092086e+00 8.4048939106e+02
8.9381416040e+00 8.4146136715e+02
8.9508739995e+00 8.4242073992e+02
8.9636063949e+00 8.4336786574e+02
8.9763387904e+00 8.4430315116e+02
8.9890711858e+00 8.4522704980e+02
9.0018035813e+00 8.4614005869e+02
9.0145359767e+00 8.4704271428e+02
9.0272683722e+00 8.4793558816e+02
9.0400007676e+00 8.4881928247e+02
9.0527331631e+00 8.4969442504e+02
9.0654655585e+00 8.5056166448e+02
9.0781979540e+00 8.5142166500e+02
9.0909303494e+00 8.5227510132e+02
9.1036627449e+00 8.5312265352e+02
9.1163951403e+00 8.5396500195e+02
9.1291275358e+00 8.5480282228e+02
9.1418599312e+00 8.5563678079e+02
9.1545923266e+00 8.5646752979e+02
9.1673247221e+00 8.5729570333e+02
9.1800571175e+00 8.5812191321e+02
9.1927895130e+00 8.5894674536e+02
9.2055219084e+00 8.5977075666e+02
9.2182543039e+00 8.6059447204e+02
9.2309866993e+00 8.6141838210e+02
9.2437190948e+00 8.6224294115e+02
9.2564514902e+00 8.6306856568e+02
9.2691838857e+00 8.6389563324e+02
9.2819162811e+00 8.6472448195e+02
9.2946486766e+00 8.6555541022e+02
9.3073810720e+00 8.6638867699e+02
9.3201134675e+00 8.6722450243e+02
9.3328458629e+00 8.6806306898e+02
9.3455782584e+00 8.6890452266e+02
9.3583106538e+00 8.6974897490e+02
9.3710430493e+00 8.7059650449e+02
9.3837754447e+00 8.7144715985e+02
9.3965078401e+00 8.7230096152e+02
9.4092402356e+00 8.7315790476e+02
9.4219726310e+00 8.7401796231e+02
9.4347050265e+00 8.7488108731e+02
9.4474374219e+00 8.7574721618e+02
9.4601698174e+00 8.7661627157e+02
9.4729022128e+00 8.7748816519e+02
9.4856346083e+00 8.7836280064e+02
9.4983670037e+00 8.7924007611e+02
9.5110993992e+00 8.8011988694e+02
9.5238317946e+00 8.8100212799e+02
9.5365641901e+00 8.8188669587e+02
9.5492965855e+00 8.8277349088e+02
9.5620289810e+00 8.8366241876e+02
9.5747613764e+00 8.8455339221e+02
9.5874937719e+00 8.8544633207e+02
9.6002261673e+00 8.8634116830e+02
9.6129585628e+00 8.8723784061e+02
9.6256909582e+00 8.8813629894e+02
9.6384233536e+00 8.8903650359e+02
9.6511557491e+00 8.8993842510e+02
9.6638881445e+00 8.9084204390e+02
9.6766205400e+00 8.9174734969e+02
9.6893529354e+00 8.9265434071e+02
9.7020853309e+00 8.9356302273e+02
9.7148177263e+00 8.9447340787e+02
9.7275501218e+00 8.9538551336e+02
9.7402825172e+00 8.9629936010e+02
9.7530149127e+00 8.9721497119e+02
9.7657473081e+00 8.9813237034e+02
9.7784797036e+00 8.9905158028e+02
9.7912120990e+00 8.9997262121e+02
9.8039444945e+00 9.0089550916e+02
9.8166768899e+00 9.0182025448e+02
9.8294092854e+00 9.0274686038e+02
9.8421416808e+00 9.0367532152e+02
9.8548740763e+00 9.0460562279e+02
9.8676064717e+00 9.0553773820e+02
9.8803388671e+00 9.0647162986e+02
9.8930712626e+00 9.0740724721e+02
9.9058036580e+00 9.0834452634e+02
9.9185360535e+00 9.0928338953e+02
9.9312684489e+00 9.1022374501e+02
9.9440008444e+00 9.1116548689e+02
9.9567332398e+00 9.1210849523e+02
9.9694656353e+00 9.1305263633e+02
9.9821980307e+00 9.1399776326e+02
9.9949304262e+00 9.1494371647e+02
1.0007662822e+01 9.1589032460e+02
1.0020395217e+01 9.1683740547e+02
1.0033127613e+01 9.1778476718e+02
1.0045860008e+01 9.1873220930e+02
1.0058592403e+01 9.1967952419e+02
1.0071324799e+01 9.2062649838e+02
1.0084057194e+01 9.2157291407e+02
1.0096789590e+01 9.2251855058e+02
1.0109521985e+01 9.2346318588e+02
1.0122254381e+01 9.2440659811e+02
1.0134986776e+01 9.2534856699e+02
1.0147719172e+01 9.2628887533e+02
1.0160451567e+01 9.2722731038e+02
1.0173183962e+01 9.2816366506e+02
1.0185916358e+01 9.2909773917e+02
1.0198648753e+01 9.3002934046e+02
1.0211381149e+01 9.3095828550e+02
1.0224113544e+01 9.3188440053e+02
1.0236845940e+01 9.3280752208e+02
1.0249578335e+01 9.3372749739e+02
1.0262310731e+01 9.3464418473e+02
1.0275043126e+01 9.3555745351e+02
1.0287775521e+01 9.3646718426e+02
1.0300507917e+01 9.3737326837e+02
1.0313240312e+01 9.3827560780e+02
1.0325972708e+01 9.3917411449e+02
1.0338705103e+01 9.4006870971e+02
1.0351437499e+01 9.4095932324e+02
1.0364169894e+01 9.4184589247e+02
1.0376902290e+01 9.4272836138e+02
1.0389634685e+01 9.4360667942e+02
1.0402367080e+01 9.4448080031e+02
1.0415099476e+01 9.4535068083e+02
1.0427831871e+01 9.4621627961e+02
1.0440564267e+01 9.4707755588e+02
1.0453296662e+01 9.4793446822e+02
1.0466029058e+01 9.4878697341e+02
1.0478761453e+01 9.4963502531e+02
1.0491493849e+01 9.5047857381e+02
1.0504226244e+01 9.5131756392e+02
1.0516958640e+01 9.5215193500e+02
1.0529691035e+01 9.5298162005e+02
1.0542423430e+01 9.5380654526e+02
1.0555155826e+01 9.5462662966e+02
1.0567888221e+01 9.5544178506e+02
1.0580620617e+01 9.5625191601e+02
1.0593353012e+01 9.5705692012e+02
1.0606085408e+01 9.5785668855e+02
1.0618817803e+01 9.5865110660e+02
1.0631550199e+01 9.5944005464e+02
1.0644282594e+01 9.6022340917e+02
1.0657014989e+01 9.6100104407e+02
1.0669747385e+01 9.6177283203e+02
1.0682479780e+01 9.6253864624e+02
1.0695212176e+01 9.6329836209e+02
1.0707944571e+01 9.6405185902e+02
1.0720676967e+01 9.6479902263e+02
1.0733409362e+01 9.6553974669e+02
1.0746141758e+01 9.6627393539e+02
1.0758874153e+01 9.6700150547e+02
1.0771606548e+01 9.6772238846e+02
1.0784338944e+01 9.6843653292e+02
1.0797071339e+01 9.6914390659e+02
1.0809803735e+01 9.6984449851e+02
1.0822536130e+01 9.7053832100e+02
1.0835268526e+01 9.7122541148e+02
1.0848000921e+01 9.7190583430e+02
1.0860733317e+01 9.7257968227e+02
1.0873465712e+01 9.7324707799e+02
1.0886198107e+01 9.7390817501e+02
1.0898930503e+01 9.7456315872e+02
1.0911662898e+01 9.7521224704e+02
1.0924395294e+01 9.7585569080e+02
1.0937127689e+01 9.7649377387e+02
1.0949860085e+01 9.7712681294e+02
1.0962592480e+01 9.7775515710e+02
1.0975324876e+01 9.7837918705e+02
1.0988057271e+01 9.7899931412e+02
1.1000789667e+01 9.7961597893e+02
1.1013522062e+01 9.8022964976e+02
1.1026254457e+01 9.8084082074e+02
1.1038986853e+01 9.8145000970e+02
1.1051719248e+01 9.8205775585e+02
1.1064451644e+01 9.8266461723e+02
1.1077184039e+01 9.8327116788e+02
1.1089916435e+01 9.8387799501e+02
1.1102648830e+01 9.8448569593e+02
1.1115381226e+01 9.8509487483e+02
1.1128113621e+01 9.8570613944e+02
1.1140846016e+01 9.8632009777e+02
1.1153578412e+01 9.8693735471e+02
1.1166310807e+01 9.8755850864e+02
1.1179043203e+01 9.8818414807e+02
1.1191775598e+01 9.8881484827e+02
1.1204507994e+01 9.8945116811e+02
1.1217240389e+01 9.9009364683e+02
1.1229972785e+01 9.9074280105e+02
1.1242705180e+01 9.9139912189e+02
1.1255437575e+01 9.9206307227e+02
1.1268169971e+01 9.9273508432e+02
1.1280902366e+01 9.9341555710e+02
1.1293634762e+01 9.9410485446e+02
1.1306367157e+01 9.9480330310e+02
1.1319099553e+01 9.9551119096e+02
1.1331831948e+01 9.9622876575e+02
1.1344564344e+01 9.9695623374e+02
1.1357296739e+01 9.9769375887e+02
1.1370029134e+01 9.9844146201e+02
1.1382761530e+01 9.9919942047e+02
1.1395493925e+01 9.9996766783e+02
1.1408226321e+01 1.0007461939e+03
1.1420958716e+01 1.0015349449e+03
1.1433691112e+01 1.0023338240e+03
1.1446423507e+01 1.0031426918e+03
1.1459155903e+01 1.0039613674e+03
1.1471888298e+01 1.0047896290e+03
1.1484620694e+01 1.0056272156e+03
1.1497353089e+01 1.0064738277e+03
1.1510085484e+01 1.0073291293e+03
1.1522817880e+01 1.0081927491e+03
1.1535550275e+01 1.0090642827e+03
1.1548282671e+01 1.0099432936e+03
1.1561015066e+01 1.0108293160e+03
1.1573747462e+01 1.0117218559e+03
1.1586479857e+01 1.0126203940e+03
1.1599212253e+01 1.0135243872e+03
1.1611944648e+01 1.0144332709e+03
1.1624677043e+01 1.0153464615e+03
1.1637409439e+01 1.0162633580e+03
1.1650141834e+01 1.0171833450e+03
1.1662874230e+01 1.0181057947e+03
1.1675606625e+01 1.0190300690e+03
1.1688339021e+01 1.0199555223e+03
1.1701071416e+01 1.0208815034e+03
1.1713803812e+01 1.0218073581e+03
1.1726536207e+01 1.0227324318e+03
1.1739268602e+01 1.0236560712e+03
1.1752000998e+01 1.0245776276e+03
1.1764733393e+01 1.0254964584e+03
1.1777465789e+01 1.0264119301e+03
1.1790198184e+01 1.0273234202e+03
1.1802930580e+01 1.0282303200e+03
1.1815662975e+01 1.0291320364e+03
1.1828395371e+01 1.0300279947e+03
1.1841127766e+01 1.0309176404e+03
1.1853860161e+01 1.0318004415e+03
1.1866592557e+01 1.0326758910e+03
1.1879324952e+01 1.0335435085e+03
1.1892057348e+01 1.0344028423e+03
1.1904789743e+01 1.0352534717e+03
1.1917522139e+01 1.0360950084e+03
1.1930254534e+01 1.0369270981e+03
1.1942986930e+01 1.0377494226e+03
1.1955719325e+01 1.0385617008e+03
1.1968451721e+01 1.0393636901e+03
1.1981184116e+01 1.0401551877e+03
1.1993916511e+01 1.0409360313e+03
1.2006648907e+01 1.0417061001e+03
1.2019381302e+01 1.0424653152e+03
1.2032113698e+01 1.0432136402e+03
1.2044846093e+01 1.0439510811e+03
1.2057578489e+01 1.0446776865e+03
1.2070310884e+01 1.0453935469e+03
1.2083043280e+01 1.0460987948e+03
1.2095775675e+01 1.0467936035e+03
1.2108508070e+01 1.0474781861e+03
1.2121240466e+01 1.0481527946e+03
1.2133972861e+01 1.0488177184e+03
1.2146705257e+01 1.0494732822e+03
1.2159437652e+01 1.0501198449e+03
1.2172170048e+01 1.0507577968e+03
1.2184902443e+01 1.0513875578e+03
1.2197634839e+01 1.0520095748e+03
1.2210367234e+01 1.0526243190e+03
1.2223099629e+01 1.0532322834e+03
1.2235832025e+01 1.0538339798e+03
1.2248564420e+01 1.0544299360e+03
1.2261296816e+01 1.0550206923e+03
1.2274029211e+01 1.0556067991e+03
1.2286761607e+01 1.0561888130e+03
1.2299494002e+01 1.0567672942e+03
1.2312226398e+01 1.0573428032e+03
1.2324958793e+01 1.0579158978e+03
1.2337691188e+01 1.0584871297e+03
1.2350423584e+01 1.0590570418e+03
1.2363155979e+01 1.0596261656e+03
1.2375888375e+01 1.0601950180e+03
1.2388620770e+01 1.0607640987e+03
1.2401353166e+01 1.0613338882e+03
1.2414085561e+01 1.0619048452e+03
1.2426817957e+01 1.0624774048e+03
1.2439550352e+01 1.0630519760e+03
1.2452282748e+01 1.0636289409e+03
1.2465015143e+01 1.0642086527e+03
1.2477747538e+01 1.0647914344e+03
1.2490479934e+01 1.0653775784e+03
1.2503212329e+01 1.0659673448e+03
1.2515944725e+01 1.0665609618e+03
1.2528677120e+01 1.0671586247e+03
1.2541409516e+01 1.0677604961e+03
1.2554141911e+01 1.0683667056e+03
1.2566874307e+01 1.0689773506e+03
1.2579606702e+01 1.0695924961e+03
1.2592339097e+01 1.0702121761e+03
1.2605071493e+01 1.0708363936e+03
1.2617803888e+01 1.0714651219e+03
1.2630536284e+01 1.0720983054e+03
1.2643268679e+01 1.0727358611e+03
1.2656001075e+01 1.0733776795e+03
1.2668733470e+01 1.0740236258e+03
1.2681465866e+01 1.0746735415e+03
1.2694198261e+01 1.0753272457e+03
1.2706930656e+01 1.0759845364e+03
1.2719663052e+01 1.0766451920e+03
1.2732395447e+01 1.0773089728e+03
1.2745127843e+01 1.0779756220e+03
1.2757860238e+01 1.0786448676e+03
1.2770592634e+01 1.0793164232e+03
1.2783325029e+01 1.0799899896e+03
1.2796057425e+01 1.0806652560e+03
1.2808789820e+01 1.0813419010e+03
1.2821522215e+01 1.0820195939e+03
1.2834254611e+01 1.0826979956e+03
1.2846987006e+01 1.0833767597e+03
1.2859719402e+01 1.0840555331e+03
1.2872451797e+01 1.0847339574e+03
1.2885184193e+01 1.0854116693e+03
1.2897916588e+01 1.0860883014e+03
1.2910648984e+01 1.0867634832e+03
1.2923381379e+01 1.0874368414e+03
1.2936113775e+01 1.0881080007e+03
1.2948846170e+01 1.0887765848e+03
1.2961578565e+01 1.0894422162e+03
1.2974310961e+01 1.0901045178e+03
1.2987043356e+01 1.0907631127e+03
1.2999775752e+01 1.0914176252e+03
1.3012508147e+01 1.0920676816e+03
1.3025240543e+01 1.0927129106e+03
1.3037972938e+01 1.0933529440e+03
1.3050705334e+01 1.0939874178e+03
1.3063437729e+01 1.0946159725e+03
1.3076170124e+01 1.0952382544e+03
1.3088902520e+01 1.0958539160e+03
1.3101634915e+01 1.0964626174e+03
1.3114367311e+01 1.0970640268e+03
1.3127099706e+01 1.0976578219e+03
1.3139832102e+01 1.0982436907e+03
1.3152564497e+01 1.0988213324e+03
1.3165296893e+01 1.0993904589e+03
1.3178029288e+01 1.0999507957e+03
1.3190761683e+01 1.1005020828e+03
1.3203494079e+01 1.1010440761e+03
1.3216226474e+01 1.1015765483e+03
1.3228958870e+01 1.1020992901e+03
1.3241691265e+01 1.1026121110e+03
1.3254423661e+01 1.1031148404e+03
1.3267156056e+01 1.1036073288e+03
1.3279888452e+01 1.1040894481e+03
1.3292620847e+01 1.1045610926e+03
1.3305353242e+01 1.1050221797e+03
1.3318085638e+01 1.1054726508e+03
1.3330818033e+01 1.1059124708e+03
1.3343550429e+01 1.1063416293e+03
1.3356282824e+01 1.1067601407e+03
1.3369015220e+01 1.1071680436e+03
1.3381747615e+01 1.1075654014e+03
1.3394480011e+01 1.1079523019e+03
1.3407212406e+01 1.1083288566e+03
1.3419944802e+01 1.1086952005e+03
1.3432677197e+01 1.1090514915e+03
1.3445409592e+01 1.1093979092e+03
1.3458141988e+01 1.1097346543e+03
1.3470874383e+01 1.1100619475e+03
1.3483606779e+01 1.1103800280e+03
1.3496339174e+01 1.1106891525e+03
1.3509071570e+01 1.1109895939e+03
1.3521803965e+01 1.1112816392e+03
1.3534536361e+01 1.1115655887e+03
1.3547268756e+01 1.1118417538e+03
1.3560001151e+01 1.1121104555e+03
1.3572733547e+01 1.1123720227e+03
1.3585465942e+01 1.1126267904e+03
1.3598198338e+01 1.1128750983e+03
1.3610930733e+01 1.1131172886e+03
1.3623663129e+01 1.1133537044e+03
1.3636395524e+01 1.1135846886e+03
1.3649127920e+01 1.1138105815e+03
1.3661860315e+01 1.1140317201e+03
1.3674592710e+01 1.1142484362e+03
1.3687325106e+01 1.1144610553e+03
1.3700057501e+01 1.1146698952e+03
1.3712789897e+01 1.1148752653e+03
1.3725522292e+01 1.1150774653e+03
1.3738254688e+01 1.1152767846e+03
1.3750987083e+01 1.1154735017e+03
1.3763719479e+01 1.1156678833e+03
1.3776451874e+01 1.1158601843e+03
1.3789184269e+01 1.1160506474e+03
1.3801916665e+01 1.1162395032e+03
1.3814649060e+01 1.1164269697e+03
1.3827381456e+01 1.1166132531e+03
1.3840113851e+01 1.1167985477e+03
1.3852846247e+01 1.1169830363e+03
1.3865578642e+01 1.1171668909e+03
1.3878311038e+01 1.1173502729e+03
1.3891043433e+01 1.1175333344e+03
1.3903775829e+01 1.1177162180e+03
1.3916508224e+01 1.1178990584e+03
1.3929240619e+01 1.1180819829e+03
1.3941973015e+01 1.1182651120e+03
1.3954705410e+01 1.1184485606e+03
1.3967437806e+01 1.1186324386e+03
1.3980170201e+01 1.1188168516e+03
1.3992902597e+01 1.1190019020e+03
1.4005634992e+01 1.1191876894e+03
1.4018367388e+01 1.1193743113e+03
1.4031099783e+01 1.1195618638e+03
1.4043832178e+01 1.1197504421e+03
1.4056564574e+01 1.1199401408e+03
1.4069296969e+01 1.1201310543e+03
1.4082029365e+01 1.1203232768e+03
1.4094761760e+01 1.1205169027e+03
1.4107494156e+01 1.1207120266e+03
1.4120226551e+01 1.1209087430e+03
1.4132958947e+01 1.1211071461e+03
1.4145691342e+01 1.1213073298e+03
1.4158423737e+01 1.1215093868e+03
1.4171156133e+01 1.1217134087e+03
1.4183888528e+01 1.1219194849e+03
1.4196620924e+01 1.1221277023e+03
1.4209353319e+01 1.1223381444e+03
1.4222085715e+01 1.1225508907e+03
1.4234818110e+01 1.1227660157e+03
1.4247550506e+01 1.1229835883e+03
1.4260282901e+01 1.1232036709e+03
1.4273015296e+01 1.1234263185e+03
1.4285747692e+01 1.1236515780e+03
1.4298480087e+01 1.1238794872e+03
1.4311212483e+01 1.1241100743e+03
1.4323944878e+01 1.1243433572e+03
1.4336677274e+01 1.1245793427e+03
1.4349409669e+01 1.1248180263e+03
1.4362142065e+01 1.1250593911e+03
1.4374874460e+01 1.1253034084e+03
1.4387606856e+01 1.1255500366e+03
1.4400339251e+01 1.1257992216e+03
1.4413071646e+01 1.1260508966e+03
1.4425804042e+01 1.1263049823e+03
1.4438536437e+01 1.1265613873e+03
1.4451268833e+01 1.1268200080e+03
1.4464001228e+01 1.1270807298e+03
1.4476733624e+01 1.1273434271e+03
1.4489466019e+01 1.1276079645e+03
1.4502198415e+01 1.1278741974e+03
1.4514930810e+01 1.1281419732e+03
1.4527663205e+01 1.1284111321e+03
1.4540395601e+01 1.1286815084e+03
1.4553127996e+01 1.1289529320e+03
1.4565860392e+01 1.1292252290e+03
1.4578592787e+01 1.1294982239e+03
1.4591325183e+01 1.1297717403e+03
1.4604057578e+01 1.1300456025e+03
1.4616789974e+01 1.1303196371e+03
1.4629522369e+01 1.1305936740e+03
1.4642254764e+01 1.1308675483e+03
1.4654987160e+01 1.1311411010e+03
1.4667719555e+01 1.1314141808e+03
1.4680451951e+01 1.1316866449e+03
1.4693184346e+01 1.1319583603e+03
1.4705916742e+01 1.1322292048e+03
1.4718649137e+01 1.1324990682e+03
1.4731381533e+01 1.1327678523e+03
1.4744113928e+01 1.1330354726e+03
1.4756846323e+01 1.1333018581e+03
1.4769578719e+01 1.1335669520e+03
1.4782311114e+01 1.1338307119e+03
1.4795043510e+01 1.1340931102e+03
1.4807775905e+01 1.1343541336e+03
1.4820508301e+01 1.1346137835e+03
1.4833240696e+01 1.1348720751e+03
1.4845973092e+01 1.1351290377e+03
1.4858705487e+01 1.1353847135e+03
1.4871437883e+01 1.1356391575e+03
1.4884170278e+01 1.1358924363e+03
1.4896902673e+01 1.1361446274e+03
1.4909635069e+01 1.1363958183e+03
1.4922367464e+01 1.1366461053e+03
1.4935099860e+01 1.1368955925e+03
1.4947832255e+01 1.1371443906e+03
1.4960564651e+01 1.1373926158e+03
1.4973297046e+01 1.1376403884e+03
1.4986029442e+01 1.1378878316e+03
1.4998761837e+01 1.1381350704e+03
1.5011494232e+01 1.1383822303e+03
1.5024226628e+01 1.1386294358e+03
1.5036959023e+01 1.1388768100e+03
1.5049691419e+01 1.1391244726e+03
1.5062423814e+01 1.1393725394e+03
1.5075156210e+01 1.1396211212e+03
1.5087888605e+01 1.1398703230e+03
1.5100621001e+01 1.1401202427e+03
1.5113353396e+01 1.1403709713e+03
1.5126085791e+01 1.1406225912e+03
1.5138818187e+01 1.1408751766e+03
1.5151550582e+01 1.1411287926e+03
1.5164282978e+01 1.1413834949e+03
1.5177015373e+01 1.1416393295e+03
1.5189747769e+01 1.1418963332e+03
1.5202480164e+01 1.1421545326e+03
1.5215212560e+01 1.1424139452e+03
1.5227944955e+01 1.1426745786e+03
1.5240677350e+01 1.1429364316e+03
1.5253409746e+01 1.1431994938e+03
1.5266142141e+01 1.1434637465e+03
1.5278874537e+01 1.1437291628e+03
1.5291606932e+01 1.1439957084e+03
1.5304339328e+01 1.1442633416e+03
1.5317071723e+01 1.1445320145e+03
1.5329804119e+01 1.1448016732e+03
1.5342536514e+01 1.1450722584e+03
1.5355268910e+01 1.1453437061e+03
1.5368001305e+01 1.1456159482e+03
1.5380733700e+01 1.1458889128e+03
1.5393466096e+01 1.1461625252e+03
1.5406198491e+01 1.1464367081e+03
1.5418930887e+01 1.1467113822e+03
1.5431663282e+01 1.1469864667e+03
1.5444395678e+01 1.1472618796e+03
1.5457128073e+01 1.1475375383e+03
1.5469860469e+01 1.1478133595e+03
1.5482592864e+01 1.1480892602e+03
1.5495325259e+01 1.1483651573e+03
1.5508057655e+01 1.1486409680e+03
1.5520790050e+01 1.1489166102e+03
1.5533522446e+01 1.1491920022e+03
1.5546254841e+01 1.1494670634e+03
1.5558987237e+01 1.1497417136e+03
1.5571719632e+01 1.1500158738e+03
1.5584452028e+01 1.1502894655e+03
1.5597184423e+01 1.1505624113e+03
1.5609916818e+01 1.1508346348e+03
1.5622649214e+01 1.1511060601e+03
1.5635381609e+01 1.1513766125e+03
1.5648114005e+01 1.1516462179e+03
1.5660846400e+01 1.1519148035e+03
1.5673578796e+01 1.1521822970e+03
1.5686311191e+01 1.1524486273e+03
1.5699043587e+01 1.1527137245e+03
1.5711775982e+01 1.1529775198e+03
1.5724508377e+01 1.1532399459e+03
1.5737240773e+01 1.1535009370e+03
1.5749973168e+01 1.1537604293e+03
1.5762705564e+01 1.1540183609e+03
1.5775437959e+01 1.1542746724e+03
1.5788170355e+01 1.1545293073e+03
1.5800902750e+01 1.1547822117e+03
1.5813635146e+01 1.1550333358e+03
1.5826367541e+01 1.1552826332e+03
1.5839099937e+01 1.1555300621e+03
1.5851832332e+01 1.1557755854e+03
1.5864564727e+01 1.1560191710e+03
1.5877297123e+01 1.1562607927e+03
1.5890029518e+01 1.1565004300e+03
1.5902761914e+01 1.1567380690e+03
1.5915494309e+01 1.1569737027e+03
1.5928226705e+01 1.1572073309e+03
1.5940959100e+01 1.1574389611e+03
1.5953691496e+01 1.1576686084e+03
1.5966423891e+01 1.1578962956e+03
1.5979156286e+01 1.1581220535e+03
1.5991888682e+01 1.1583459211e+03
1.6004621077e+01 1.1585679451e+03
1.6017353473e+01 1.1587881802e+03
1.6030085868e+01 1.1590066890e+03
1.6042818264e+01 1.1592235411e+03
1.6055550659e+01 1.1594388135e+03
1.6068283055e+01 1.1596525899e+03
1.6081015450e+01 1.1598649599e+03
1.6093747845e+01 1.1600760187e+03
1.6106480241e+01 1.1602858666e+03
1.6119212636e+01 1.1604946078e+03
1.6131945032e+01 1.1607023499e+03
1.6144677427e+01 1.1609092031e+03
1.6157409823e+01 1.1611152789e+03
1.6170142218e+01 1.1613206898e+03
1.6182874614e+01 1.1615255477e+03
1.6195607009e+01 1.1617299632e+03
1.6208339404e+01 1.1619340444e+03
1.6221071800e+01 1.1621378963e+03
1.6233804195e+01 1.1623416194e+03
1.6246536591e+01 1.1625453089e+03
1.6259268986e+01 1.1627490537e+03
1.6272001382e+01 1.1629529357e+03
1.6284733777e+01 1.1631570286e+03
1.6297466173e+01 1.1633613975e+03
1.6310198568e+01 1.1635660983e+03
1.6322930964e+01 1.1637711766e+03
1.6335663359e+01 1.1639766679e+03
1.6348395754e+01 1.1641825966e+03
1.6361128150e+01 1.1643889759e+03
1.6373860545e+01 1.1645958082e+03
1.6386592941e+01 1.1648030841e+03
1.6399325336e+01 1.1650107832e+03
1.6412057732e+01 1.1652188743e+03
1.6424790127e+01 1.1654273151e+03
1.6437522523e+01 1.1656360534e+03
1.6450254918e+01 1.1658450272e+03
1.6462987313e+01 1.1660541659e+03
1.6475719709e+01 1.1662633904e+03
1.6488452104e+01 1.1664726144e+03
1.6501184500e+01 1.1666817456e+03
1.6513916895e+01 1.1668906863e+03
1.6526649291e+01 1.1670993351e+03
1.6539381686e+01 1.1673075876e+03
1.6552114082e+01 1.1675153381e+03
1.6564846477e+01 1.1677224808e+03
1.6577578872e+01 1.1679289108e+03
1.6590311268e+01 1.1681345262e+03
1.6603043663e+01 1.1683392290e+03
1.6615776059e+01 1.1685429263e+03
1.6628508454e+01 1.1687455322e+03
1.6641240850e+01 1.1689469687e+03
1.6653973245e+01 1.1691471669e+03
1.6666705641e+01 1.1693460686e+03
1.6679438036e+01 1.1695436272e+03
1.6692170431e+01 1.1697398085e+03
1.6704902827e+01 1.1699345920e+03
1.6717635222e+01 1.1701279717e+03
1.6730367618e+01 1.1703199566e+03
1.6743100013e+01 1.1705105714e+03
1.6755832409e+01 1.1706998572e+03
1.6768564804e+01 1.1708878713e+03
1.6781297200e+01 1.1710746880e+03
1.6794029595e+01 1.1712603984e+03
1.6806761991e+01 1.1714451100e+03
1.6819494386e+01 1.1716289469e+03
1.6832226781e+01 1.1718120493e+03
1.6844959177e+01 1.1719945729e+03
1.6857691572e+01 1.1721766881e+03
1.6870423968e+01 1.1723585795e+03
1.6883156363e+01 1.1725404446e+03
1.6895888759e+01 1.1727224931e+03
1.6908621154e+01 1.1729049453e+03
1.6921353550e+01 1.1730880312e+03
1.6934085945e+01 1.1732719889e+03
1.6946818340e+01 1.1734570631e+03
1.6959550736e+01 1.1736435035e+03
1.6972283131e+01 1.1738315634e+03
1.6985015527e+01 1.1740214978e+03
1.6997747922e+01 1.1742135615e+03
1.7010480318e+01 1.1744080081e+03
1.7023212713e+01 1.1746050873e+03
1.7035945109e+01 1.1748050437e+03
1.7048677504e+01 1.1750081151e+03
1.7061409899e+01 1.1752145306e+03
1.7074142295e+01 1.1754245088e+03
1.7086874690e+01 1.1756382568e+03
1.7099607086e+01 1.1758559680e+03
1.7112339481e+01 1.1760778212e+03
1.7125071877e+01 1.1763039791e+03
1.7137804272e+01 1.1765345870e+03
1.7150536668e+01 1.1767697721e+03
1.7163269063e+01 1.1770096421e+03
1.7176001458e+01 1.1772542849e+03
1.7188733854e+01 1.1775037678e+03
1.7201466249e+01 1.1777581369e+03
1.7214198645e+01 1.1780174171e+03
1.7226931040e+01 1.1782816121e+03
1.7239663436e+01 1.1785507042e+03
1.7252395831e+01 1.1788246546e+03
1.7265128227e+01 1.1791034044e+03
1.7277860622e+01 1.1793868744e+03
1.7290593018e+01 1.1796749668e+03
1.7303325413e+01 1.1799675656e+03
1.7316057808e+01 1.1802645380e+03
1.7328790204e+01 1.1805657358e+03
1.7341522599e+01 1.1808709967e+03
1.7354254995e+01 1.1811801460e+03
1.7366987390e+01 1.1814929983e+03
1.7379719786e+01 1.1818093594e+03
1.7392452181e+01 1.1821290282e+03
1.7405184577e+01 1.1824517986e+03
1.7417916972e+01 1.1827774615e+03
1.7430649367e+01 1.1831058071e+03
1.7443381763e+01 1.1834366268e+03
1.7456114158e+01 1.1837697153e+03
1.7468846554e+01 1.1841048725e+03
