# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1
2.8074931961e+01 -5.8684747217e-09 -3.4837993758e-09 -2.5710934473e-09 -3.0661968368e-09
2.8087664357e+01 -5.8588615785e-09 -3.1616595526e-09 -2.8023868998e-09 -2.9591556465e-09
2.8100396752e+01 -5.8368936065e-09 -2.8287477425e-09 -3.0215963535e-09 -2.8353868415e-09
2.8113129148e+01 -5.8023380211e-09 -2.4867950047e-09 -3.2272512244e-09 -2.6946658900e-09
2.8125861543e+01 -5.7550913623e-09 -2.1376180944e-09 -3.4180826084e-09 -2.5369496127e-09
2.8138593939e+01 -5.6951708736e-09 -1.7830766146e-09 -3.5930400885e-09 -2.3624193623e-09
2.8151326334e+01 -5.6227403662e-09 -1.4251021532e-09 -3.7513169443e-09 -2.1715069305e-09
2.8164058730e+01 -5.5380671116e-09 -1.0656280118e-09 -3.8923165389e-09 -1.9648176894e-09
2.8176791125e+01 -5.4415390839e-09 -7.0664148061e-10 -4.0157111420e-09 -1.7432100413e-09
2.8189523520e+01 -5.3336563392e-09 -3.5009728537e-10 -4.1214335271e-09 -1.5077660563e-09
2.8202255916e+01 -5.2150655014e-09 2.0138559352e-12 -4.2096601642e-09 -1.2597526117e-09
2.8214988311e+01 -5.0864649244e-09 3.4774150240e-10 -4.2808112201e-09 -1.0006542077e-09
2.8227720707e+01 -4.9486736652e-09 6.8515835106e-10 -4.3355505585e-09 -7.3215483240e-10
2.8240453102e+01 -4.8025797542e-09 1.0123782330e-09 -4.3748025465e-09 -4.5609219168e-10
2.8253185498e+01 -4.6491488164e-09 1.3275655400e-09 -4.3996764245e-09 -1.7447670826e-10
2.8265917893e+01 -4.4894240718e-09 1.6289695027e-09 -4.4114915166e-09 1.1054388539e-10
2.8278650289e+01 -4.3244573622e-09 1.9149010532e-09 -4.4117688267e-09 3.9668972851e-10
2.8291382684e+01 -4.1553781241e-09 2.1837602471e-09 -4.4021638123e-09 6.8161187363e-10
2.8304115079e+01 -3.9832899291e-09 2.4340388349e-09 -4.3844831909e-09 9.6284910742e-10
2.8316847475e+01 -3.8093567003e-09 2.6643639667e-09 -4.3606177133e-09 1.2379151726e-09
2.8329579870e+01 -3.6347078743e-09 2.8734570582e-09 -4.3325673738e-09 1.5043004953e-09
2.8342312266e+01 -3.4604470227e-09 3.0601672122e-09 -4.3023489733e-09 1.7594713209e-09
2.8355044661e+01 -3.2876777171e-09 3.2234875007e-09 -4.2720297327e-09 2.0009664364e-09
2.8367777057e+01 -3.1174345558e-09 3.3625541081e-09 -4.2436180497e-09 2.2263458723e-09
2.8380509452e+01 -2.9507090290e-09 3.4766351905e-09 -4.2191223219e-09 2.4332662947e-09
2.8393241848e+01 -2.7884322752e-09 3.5651505860e-09 -4.2004333000e-09 2.6194892083e-09
2.8405974243e+01 -2.6314578379e-09 3.6276915248e-09 -4.1893661049e-09 2.7829301814e-09
2.8418706638e+01 -2.4805271795e-09 3.6639923492e-09 -4.1876014041e-09 2.9216277566e-09
2.8431439034e+01 -2.3363300321e-09 3.6739587937e-09 -4.1966265882e-09 3.0338521757e-09
2.8444171429e+01 -2.1994354249e-09 3.6576337062e-09 -4.2177945946e-09 3.1180248080e-09
2.8456903825e+01 -2.0703089270e-09 3.6152484660e-09 -4.2522314703e-09 3.1728174618e-09
2.8469636220e+01 -1.9493040264e-09 3.5471801354e-09 -4.3008111626e-09 3.1971480668e-09
2.8482368616e+01 -1.8366707508e-09 3.4539685992e-09 -4.3642311483e-09 3.1901711747e-09
2.8495101011e+01 -1.7325384252e-09 3.3362908558e-09 -4.4428863843e-09 3.1513047301e-09
2.8507833407e+01 -1.6369070495e-09 3.1949867259e-09 -4.5369365340e-09 3.0802447516e-09
2.8520565802e+01 -1.5496817855e-09 3.0310502832e-09 -4.6462891608e-09 2.9769713767e-09
2.8533298198e+01 -1.4706470919e-09 2.8455955756e-09 -4.7705745177e-09 2.8417255453e-09
2.8546030593e+01 -1.3994925892e-09 2.6398651950e-09 -4.9091791611e-09 2.6750539059e-09
2.8558762988e+01 -1.3357871948e-09 2.4152388470e-09 -5.0612291441e-09 2.4777682269e-09
2.8571495384e+01 -1.2789877445e-09 2.1732076420e-09 -5.2256068227e-09 2.2509307164e-09
2.8584227779e+01 -1.2285165875e-09 1.9153569559e-09 -5.4009928730e-09 1.9959101542e-09
2.8596960175e+01 -1.1836753699e-09 1.6433921391e-09 -5.5858377196e-09 1.7142782627e-09
2.8609692570e+01 -1.1436881430e-09 1.3590699594e-09 -5.7784262415e-09 1.4078744750e-09
2.8622424966e+01 -1.1077530931e-09 1.0642500201e-09 -5.9768517213e-09 1.0787342575e-09
2.8635157361e+01 -1.0749821898e-09 7.6082620270e-10 -6.1790897953e-09 7.2909947354e-10
2.8647889757e+01 -1.0444874030e-09 4.5076094549e-10 -6.3830093770e-09 3.6138383920e-10
2.8660622152e+01 -1.0153375940e-09 1.3604239562e-10 -6.5863877838e-09 -2.1844347773e-11
2.8673354547e+01 -9.8660162433e-10 -1.8128988216e-10 -6.7869510726e-09 -4.1788984290e-10
2.8686086943e+01 -9.5734835550e-10 -4.9923917113e-10 -6.9823992501e-09 -8.2395549881e-10
2.8698819338e+01 -9.2666389227e-10 -8.1575733693e-10 -7.1704516505e-09 -1.2371750815e-09
2.8711551734e+01 -8.9367744767e-10 -1.1288476629e-09 -7.3488713056e-09 -1.6546207833e-09
2.8724284129e+01 -8.5757858632e-10 -1.4365134321e-09 -7.5154775492e-09 -2.0733713600e-09
2.8737016525e+01 -8.1755687283e-10 -1.7368264849e-09 -7.6681913958e-09 -2.4904801779e-09
2.8749748920e+01 -7.7293981826e-10 -2.0279100787e-09 -7.8050531871e-09 -2.9030598451e-09
2.8762481316e+01 -7.2313252854e-10 -2.3079303193e-09 -7.9242578864e-09 -3.3082843705e-09
2.8775213711e+01 -6.6760046120e-10 -2.5751475779e-09 -8.0241769268e-09 -3.7034023769e-09
2.8787946106e+01 -6.0594702019e-10 -2.8279370584e-09 -8.1033565310e-09 -4.0857738889e-09
2.8800678502e+01 -5.3788769095e-10 -3.0647408076e-09 -8.1605496439e-09 -4.4529048771e-09
2.8813410897e+01 -4.6325004043e-10 -3.2841311301e-09 -8.1947915622e-09 -4.8024515756e-09
2.8826143293e+01 -3.8202544698e-10 -3.4848165873e-09 -8.2052024567e-09 -5.1322342992e-09
2.8838875688e+01 -2.9430012712e-10 -3.6656162884e-09 -8.1913066983e-09 -5.4402832138e-09
2.8851608084e+01 -2.0034135210e-10 -3.8255044522e-09 -8.1527866410e-09 -5.7248167463e-09
2.8864340479e+01 -1.0052847465e-10 -3.9636198340e-09 -8.0895641337e-09 -5.9842718103e-09
2.8877072875e+01 4.6125843858e-12 -4.0792237343e-09 -8.0017912769e-09 -6.2173271230e-09
2.8889805270e+01 1.1440071442e-10 -4.1717668417e-09 -7.8899243716e-09 -6.4228945689e-09
2.8902537665e+01 2.2802548006e-10 -4.2408720939e-09 -7.7545289626e-09 -6.6000932927e-09
2.8915270061e+01 3.4455574279e-10 -4.2863081116e-09 -7.5964983246e-09 -6.7483274218e-09
2.8928002456e+01 4.6293103927e-10 -4.3080491861e-09 -7.4168593454e-09 -6.8672169793e-09
2.8940734852e+01 5.8197020303e-10 -4.3062152917e-09 -7.2168153828e-09 -6.9566410636e-09
2.8953467247e+01 7.0041447274e-10 -4.2811235038e-09 -6.9977571891e-09 -7.0166860330e-09
2.8966199643e+01 8.1690162720e-10 -4.2332451501e-09 -6.7611906425e-09 -7.0476886851e-09
2.8978932038e+01 9.2997460704e-10 -4.1632315204e-09 -6.5087543936e-09 -7.0502017134e-09
2.8991664434e+01 1.0381677313e-09 -4.0718967265e-09 -6.2421753282e-09 -7.0249677999e-09
2.9004396829e+01 1.1399291023e-09 -3.9602177029e-09 -5.9632433571e-09 -6.9729515675e-09
2.9017129225e+01 1.2337240659e-09 -3.8293187810e-09 -5.6738240213e-09 -6.8952808564e-09
2.9029861620e+01 1.3179921029e-09 -3.6804802591e-09 -5.3757744581e-09 -6.7932536327e-09
2.9042594015e+01 1.3911899374e-09 -3.5151006958e-09 -5.0709770152e-09 -6.6683258984e-09
2.9055326411e+01 1.4518346450e-09 -3.3347140494e-09 -4.7612804268e-09 -6.5220702394e-09
2.9068058806e+01 1.4984777880e-09 -3.1409589132e-09 -4.4484998135e-09 -6.3561905061e-09
2.9080791202e+01 1.5297830103e-09 -2.9355635183e-09 -4.1343998764e-09 -6.1724777710e-09
2.9093523597e+01 1.5444656854e-09 -2.7203560174e-09 -3.8206360727e-09 -5.9728134373e-09
2.9106255993e+01 1.5414136202e-09 -2.4972207798e-09 -3.5088134399e-09 -5.7591234693e-09
2.9118988388e+01 1.5196353246e-09 -2.2680971059e-09 -3.2004109654e-09 -5.5333939365e-09
2.9131720784e+01 1.4782686332e-09 -2.0349628593e-09 -2.8967899897e-09 -5.2976114268e-09
2.9144453179e+01 1.4166496788e-09 -1.7997959036e-09 -2.5991933665e-09 -5.0538114067e-09
2.9157185574e+01 1.3342956488e-09 -1.5646032392e-09 -2.3087437815e-09 -4.8039680284e-09
2.9169917970e+01 1.2309306503e-09 -1.3313473043e-09 -2.0264042572e-09 -4.5500666706e-09
2.9182650365e+01 1.1064770884e-09 -1.1019562589e-09 -1.7530151273e-09 -4.2940486694e-09
2.9195382761e+01 9.6106428797e-10 -8.7832398452e-10 -1.4893049613e-09 -4.0377888648e-09
2.9208115156e+01 7.9504573670e-10 -6.6225009708e-10 -1.2358409842e-09 -3.7831094182e-09
2.9220847552e+01 6.0900770702e-10 -4.5546565573e-10 -9.9306437137e-10 -3.5317547685e-09
2.9233579947e+01 4.0376063433e-10 -2.5958174524e-10 -7.6132806293e-10 -3.2853743606e-09
2.9246312343e+01 1.8030463039e-10 -7.6106615149e-11 -5.4083037764e-10 -3.0455226448e-09
2.9259044738e+01 -6.0110165117e-11 9.3605737786e-11 -3.3169904621e-10 -2.8136590775e-09
2.9271777133e+01 -3.1606117943e-10 2.4832986080e-10 -1.3396011900e-10 -2.5911308493e-09
2.9284509529e+01 -5.8591892013e-10 3.8700312354e-10 5.2444807180e-11 -2.3791556129e-09
2.9297241924e+01 -8.6786421842e-10 5.0872571802e-10 2.2763699250e-10 -2.1788560271e-09
2.9309974320e+01 -1.1599572024e-09 6.1278636747e-10 3.9179996583e-10 -1.9912165772e-09
2.9322706715e+01 -1.4600769453e-09 6.9862804791e-10 5.4515994502e-10 -1.8171094828e-09
2.9335439111e+01 -1.7660163040e-09 7.6591654494e-10 6.8797617301e-10 -1.6572774256e-09
2.9348171506e+01 -2.0754474323e-09 8.1447189698e-10 8.2053377504e-10 -1.5123335501e-09
2.9360903902e+01 -2.3859907537e-09 8.4432838241e-10 9.4313006117e-10 -1.3827960065e-09
2.9373636297e+01 -2.6952235840e-09 8.5569167165e-10 1.0560608289e-09 -1.2690447715e-09
2.9386368692e+01 -3.0006887518e-09 8.4894311187e-10 1.1596378420e-09 -1.1713302845e-09
2.9399101088e+01 -3.2999549511e-09 8.2465343841e-10 1.2541224442e-09 -1.0898166262e-09
2.9411833483e+01 -3.5906426055e-09 7.8357763301e-10 1.3397999290e-09 -1.0245556117e-09
2.9424565879e+01 -3.8704152473e-09 7.2658722397e-10 1.4169248332e-09 -9.7548679018e-10
2.9437298274e+01 -4.1370398681e-09 6.5474312772e-10 1.4857041313e-09 -9.4245471655e-10
2.9450030670e+01 -4.3884300279e-09 5.6921852247e-10 1.5463594190e-09 -9.2520895158e-10
2.9462763065e+01 -4.6226113683e-09 4.7132112914e-10 1.5990592675e-09 -9.2340406181e-10
2.9475495461e+01 -4.8378078286e-09 3.6245122033e-10 1.6439700627e-09 -9.3665143460e-10
2.9488227856e+01 -5.0324416463e-09 2.4410162030e-10 1.6812220565e-09 -9.6443291979e-10
2.9500960252e+01 -5.2051135273e-09 1.1782856837e-10 1.7109614667e-09 -1.0061785522e-09
2.9513692647e+01 -5.3546819645e-09 -1.4754279845e-11 1.7332815706e-09 -1.0612751874e-09
2.9526425042e+01 -5.4802459953e-09 -1.5200413207e-10 1.7483176619e-09 -1.1290233227e-09
2.9539157438e+01 -5.5811520984e-09 -2.9227134035e-10 1.7561857065e-09 -1.2086802762e-09
2.9551889833e+01 -5.6570131615e-09 -4.3390968459e-10 1.7570100738e-09 -1.2994601868e-09
2.9564622229e+01 -5.7077102058e-09 -5.7530636612e-10 1.7509521081e-09 -1.4005201968e-09
2.9577354624e+01 -5.7333768669e-09 -7.1489246261e-10 1.7381773549e-09 -1.5109811782e-09
2.9590087020e+01 -5.7344287086e-09 -8.5116418072e-10 1.7188958053e-09 -1.6299475947e-09
2.9602819415e+01 -5.7115382197e-09 -9.8270170916e-10 1.6933514334e-09 -1.7564625956e-09
2.9615551811e+01 -5.6655977414e-09 -1.1081880718e-09 1.6618464819e-09 -1.8895891928e-09
2.9628284206e+01 -5.5977815428e-09 -1.2264116988e-09 1.6247222189e-09 -2.0283161297e-09
2.9641016601e+01 -5.5094320153e-09 -1.3362971051e-09 1.5823736012e-09 -2.1716641027e-09
2.9653748997e+01 -5.4021329565e-09 -1.4369067768e-09 1.5352644930e-09 -2.3186084696e-09
2.9666481392e+01 -5.2776302511e-09 -1.5274531675e-09 1.4838948928e-09 -2.4681375424e-09
2.9679213788e+01 -5.1378129035e-09 -1.6072944142e-09 1.4288530342e-09 -2.6192189066e-09
2.9691946183e+01 -4.9847078642e-09 -1.6759729003e-09 1.3707607643e-09 -2.7708236026e-09
2.9704678579e+01 -4.8204610626e-09 -1.7331766924e-09 1.3103323666e-09 -2.9219395103e-09
2.9717410974e+01 -4.6472520527e-09 -1.7787738186e-09 1.2482821249e-09 -3.0715527824e-09
2.9730143370e+01 -4.4673267750e-09 -1.8128054130e-09 1.1853999528e-09 -3.2186435268e-09
2.9742875765e+01 -4.2829527244e-09 -1.8354642916e-09 1.1225429907e-09 -3.3622255309e-09
2.9755608160e+01 -4.0963629089e-09 -1.8470992372e-09 1.0605347656e-09 -3.5013341718e-09
2.9768340556e+01 -3.9097299852e-09 -1.8482424218e-09 1.0002744347e-09 -3.6350143261e-09
2.9781072951e+01 -3.7251921232e-09 -1.8395365654e-09 9.4266115496e-10 -3.7623402320e-09
2.9793805347e+01 -3.5447495463e-09 -1.8217854965e-09 8.8858568020e-10 -3.8824301708e-09
2.9806537742e+01 -3.3702903967e-09 -1.7958829387e-09 8.3893036080e-10 -3.9944196952e-09
2.9819270138e+01 -3.2035303833e-09 -1.7628704240e-09 7.9455233714e-10 -4.0974884007e-09
2.9832002533e+01 -3.0460472685e-09 -1.7238540819e-09 7.5628353962e-10 -4.1908676980e-09
2.9844734929e+01 -2.8991860303e-09 -1.6800246070e-09 7.2489707525e-10 -4.2738408126e-09
2.9857467324e+01 -2.7641149027e-09 -1.6326355775e-09 7.0110722769e-10 -4.3457341493e-09
2.9870199719e+01 -2.6417701972e-09 -1.5829824598e-09 6.8556945724e-10 -4.4059172921e-09
2.9882932115e+01 -2.5328511298e-09 -1.5323883999e-09 6.7882157749e-10 -4.4538548191e-09
2.9895664510e+01 -2.4378224076e-09 -1.4821731164e-09 6.8135098198e-10 -4.4890631234e-09
2.9908396906e+01 -2.3569366451e-09 -1.4336563276e-09 6.9350220754e-10 -4.5111104134e-09
2.9921129301e+01 -2.2901705638e-09 -1.3881286151e-09 7.1553575763e-10 -4.5196685271e-09
2.9933861697e+01 -2.2372913791e-09 -1.3468274293e-09 7.4758608564e-10 -4.5144697537e-09
2.9946594092e+01 -2.1978378326e-09 -1.3109268052e-09 7.8965319157e-10 -4.4953068330e-09
2.9959326488e+01 -2.1711357109e-09 -1.2815339351e-09 8.4161942869e-10 -4.4621106785e-09
2.9972058883e+01 -2.1562952595e-09 -1.2596497482e-09 9.0325790692e-10 -4.4148553826e-09
2.9984791279e+01 -2.1522758448e-09 -1.2461911919e-09 9.7416526605e-10 -4.3536100320e-09
2.9997523674e+01 -2.1578359489e-09 -1.2419321008e-09 1.0538793226e-09 -4.2785300717e-09
3.0010256069e+01 -2.1716124883e-09 -1.2475451886e-09 1.1417698261e-09 -4.1898659410e-09
3.0022988465e+01 -2.1921139171e-09 -1.2635360617e-09 1.2370972831e-09 -4.0879717092e-09
3.0035720860e+01 -2.2177539373e-09 -1.2903246305e-09 1.3390465698e-09 -3.9732705322e-09
3.0048453256e+01 -2.2468654490e-09 -1.3281165652e-09 1.4466765124e-09 -3.8462719245e-09
3.0061185651e+01 -2.2777688332e-09 -1.3770155582e-09 1.5589703072e-09 -3.7075803944e-09
3.0073918047e+01 -2.3087226369e-09 -1.4369719057e-09 1.6748355202e-09 -3.5578781732e-09
3.0086650442e+01 -2.3380276356e-09 -1.5077627982e-09 1.7931208944e-09 -3.3979338501e-09
3.0099382838e+01 -2.3640012276e-09 -1.5890523072e-09 1.9126415591e-09 -3.2285764656e-09
3.0112115233e+01 -2.3850234043e-09 -1.6803322557e-09 2.0321706272e-09 -3.0507041465e-09
3.0124847628e+01 -2.3995483032e-09 -1.7809873462e-09 2.1504896147e-09 -2.8652927424e-09
3.0137580024e+01 -2.4061576624e-09 -1.8902583123e-09 2.2663548277e-09 -2.6733699178e-09
3.0150312419e+01 -2.4035323690e-09 -2.0072719117e-09 2.3785645891e-09 -2.4759806088e-09
3.0163044815e+01 -2.3905067756e-09 -2.1310498390e-09 2.4859508349e-09 -2.2742682002e-09
3.0175777210e+01 -2.3660816325e-09 -2.2605147240e-09 2.5873959214e-09 -2.0693484421e-09
3.0188509606e+01 -2.3294051204e-09 -2.3945004157e-09 2.6818578346e-09 -1.8623940809e-09
3.0201242001e+01 -2.2798366505e-09 -2.5317845463e-09 2.7683617876e-09 -1.6545916805e-09
3.0213974397e+01 -2.2169072048e-09 -2.6710662506e-09 2.8460422365e-09 -1.4471053518e-09
3.0226706792e+01 -2.1403452013e-09 -2.8110258103e-09 2.9141260743e-09 -1.2411182043e-09
3.0239439187e+01 -2.0500661478e-09 -2.9502903754e-09 2.9719830508e-09 -1.0377813949e-09
3.0252171583e+01 -1.9461993691e-09 -3.0874982366e-09 3.0190585457e-09 -8.3822621820e-10
3.0264903978e+01 -1.8290551585e-09 -3.2212525491e-09 3.0549912155e-09 -6.4354597106e-10
3.0277636374e+01 -1.6991246225e-09 -3.3502078857e-09 3.0795037500e-09 -4.5478472607e-10
3.0290368769e+01 -1.5570837333e-09 -3.4730273890e-09 3.0924700993e-09 -2.7293474083e-10
3.0303101165e+01 -1.4037516859e-09 -3.5883999101e-09 3.0939238766e-09 -9.8921431547e-11
3.0315833560e+01 -1.2401273676e-09 -3.6950914266e-09 3.0840079388e-09 6.6401722087e-11
3.0328565956e+01 -1.0673287484e-09 -3.7919021947e-09 3.0629827891e-09 2.2226138093e-10
3.0341298351e+01 -8.8659475969e-10 -3.8777438751e-09 3.0312854013e-09 3.6797125509e-10
3.0354030746e+01 -6.9925658473e-10 -3.9515538376e-09 2.9894199755e-09 5.0293814896e-10
3.0366763142e+01 -5.0674369361e-10 -4.0124151348e-09 2.9380167619e-09 6.2666463837e-10
3.0379495537e+01 -3.1052607817e-10 -4.0594536677e-09 2.8778068510e-09 7.3875951996e-10
3.0392227933e+01 -1.1212718451e-10 -4.0919367354e-09 2.8096053665e-09 8.3892917527e-10
3.0404960328e+01 8.6906262819e-11 -4.1092181902e-09 2.7342778520e-09 9.2699311535e-10
3.0417692724e+01 2.8504909339e-10 -4.1107495777e-09 2.6527654813e-09 1.0028744812e-09
3.0430425119e+01 4.8076579078e-10 -4.0961084166e-09 2.5660346383e-09 1.0666034984e-09
3.0443157515e+01 6.7259239832e-10 -4.0649862013e-09 2.4750853200e-09 1.1183148858e-09
3.0455889910e+01 8.5909341076e-10 -4.0171531808e-09 2.3809175235e-09 1.1582478561e-09
3.0468622306e+01 1.0389290232e-09 -3.9525162893e-09 2.2845144394e-09 1.1867366163e-09
3.0481354701e+01 1.2108404744e-09 -3.8710707278e-09 2.1868508546e-09 1.2042103674e-09
3.0494087096e+01 1.3736638410e-09 -3.7729171035e-09 2.0888427331e-09 1.2112002132e-09
3.0506819492e+01 1.5263593518e-09 -3.6582618579e-09 1.9913640218e-09 1.2082864821e-09
3.0519551887e+01 1.6680088007e-09 -3.5273912157e-09 1.8952214411e-09 1.1961536503e-09
3.0532284283e+01 1.7978302038e-09 -3.3806813823e-09 1.8011292747e-09 1.1755383547e-09
3.0545016678e+01 1.9151803857e-09 -3.2185874036e-09 1.7097093695e-09 1.1472380285e-09
3.0557749074e+01 2.0195498068e-09 -3.0416337389e-09 1.6214995391e-09 1.1121057195e-09
3.0570481469e+01 2.1105763576e-09 -2.8504459690e-09 1.5369283537e-09 1.0710181379e-09
3.0583213865e+01 2.1880548428e-09 -2.6456582444e-09 1.4562899301e-09 1.0248837735e-09
3.0595946260e+01 2.2518990459e-09 -2.4280075506e-09 1.3797943518e-09 9.7463356956e-10
3.0608678655e+01 2.3021856995e-09 -2.1982394428e-09 1.3075088453e-09 9.2121660449e-10
3.0621411051e+01 2.3391027558e-09 -1.9571851722e-09 1.2393997975e-09 8.6556295783e-10
3.0634143446e+01 2.3629821482e-09 -1.7056588507e-09 1.1753243515e-09 8.0859925481e-10
3.0646875842e+01 2.3742497866e-09 -1.4445688559e-09 1.1150136005e-09 7.5124003049e-10
3.0659608237e+01 2.3734652162e-09 -1.1747978566e-09 1.0581314112e-09 6.9434714133e-10
3.0672340633e+01 2.3612759231e-09 -8.9727136951e-10 1.0042071965e-09 6.3878417095e-10
3.0685073028e+01 2.3383949180e-09 -6.1292348106e-10 9.5272835290e-10 5.8531107295e-10
3.0697805424e+01 2.3056438446e-09 -3.2270541681e-10 9.0309824351e-10 5.3469643673e-10
3.0710537819e+01 2.2638788328e-09 -2.7576971912e-11 8.5466140800e-10 4.8761385755e-10
3.0723270214e+01 2.2140077429e-09 2.7151062806e-10 8.0671196604e-10 4.4467647975e-10
3.0736002610e+01 2.1569849917e-09 5.7358044873e-10 7.5852723065e-10 4.0642836104e-10
3.0748735005e+01 2.0937770667e-09 8.7767269494e-10 7.0937611148e-10 3.7337037991e-10
3.0761467401e+01 2.0253642497e-09 1.1828275715e-09 6.5853508120e-10 3.4586524148e-10
3.0774199796e+01 1.9527182010e-09 1.4880852833e-09 6.0526800747e-10 3.2426701504e-10
3.0786932192e+01 1.8768131675e-09 1.7924946047e-09 5.4891690900e-10 3.0879159649e-10
3.0799664587e+01 1.7985889093e-09 2.0951214493e-09 4.8884649350e-10 2.9962033840e-10
3.0812396983e+01 1.7189507000e-09 2.3950145917e-09 4.2448029203e-10 2.9682232746e-10
3.0825129378e+01 1.6387693266e-09 2.6912656541e-09 3.5532082703e-10 3.0040619950e-10
3.0837861773e+01 1.5588552244e-09 2.9829534048e-09 2.8098238532e-10 3.1029423200e-10
3.0850594169e+01 1.4799843422e-09 3.2691831773e-09 2.0114143843e-10 3.2634825157e-10
3.0863326564e+01 1.4028291690e-09 3.5490637334e-09 1.1559966760e-10 3.4833509064e-10
3.0876058960e+01 1.3280535720e-09 3.8217218309e-09 2.4266316778e-11 3.7598703829e-10
3.0888791355e+01 1.2562093371e-09 4.0863133641e-09 -7.2833404016e-11 4.0895866106e-10
3.0901523751e+01 1.1877878984e-09 4.3419976554e-09 -1.7554991538e-10 4.4682680298e-10
3.0914256146e+01 1.1232117170e-09 4.5879837307e-09 -2.8361935253e-10 4.8913376472e-10
3.0926988542e+01 1.0628342807e-09 4.8234677615e-09 -3.9665096029e-10 5.3537866780e-10
3.0939720937e+01 1.0069228606e-09 5.0477170471e-09 -5.1414389975e-10 5.8500018284e-10
3.0952453333e+01 9.5568437646e-10 5.2600117410e-09 -6.3548388698e-10 6.3740243716e-10
3.0965185728e+01 9.0925677475e-10 5.4596405666e-09 -7.5995420133e-10 6.9195501469e-10
3.0977918123e+01 8.6771765032e-10 5.6459950822e-09 -8.8674308046e-10 7.4801022774e-10
3.0990650519e+01 8.3108424648e-10 5.8184497071e-09 -1.0149498547e-09 8.0489448106e-10
3.1003382914e+01 7.9929621165e-10 5.9764816956e-09 -1.1436076360e-09 8.6189963609e-10
3.1016115310e+01 7.7227595097e-10 6.1195854414e-09 -1.2716870996e-09 9.1832619010e-10
3.1028847705e+01 7.4987689633e-10 6.2473410340e-09 -1.3981245512e-09 9.7344009699e-10
3.1041580101e+01 7.3190937136e-10 6.3593628416e-09 -1.5218166325e-09 1.0265504899e-09
3.1054312496e+01 7.1814921308e-10 6.4553594977e-09 -1.6416389770e-09 1.0768974152e-09
3.1067044892e+01 7.0836363686e-10 6.5351167624e-09 -1.7564915879e-09 1.1238072776e-09
3.1079777287e+01 7.0225950649e-10 6.5984803827e-09 -1.8652744684e-09 1.1665546670e-09
3.1092509682e+01 6.9955230743e-10 6.6453903716e-09 -1.9669271173e-09 1.2044659881e-09
3.1105242078e+01 6.9991441686e-10 6.6758810074e-09 -2.0604461761e-09 1.2368762815e-09
3.1117974473e+01 7.0304407692e-10 6.6900636950e-09 -2.1448728241e-09 1.2631119520e-09
3.1130706869e+01 7.0860504314e-10 6.6881355351e-09 -2.2193532822e-09 1.2825943986e-09
3.1143439264e+01 7.1627831436e-10 6.6704050332e-09 -2.2831018384e-09 1.2947104768e-09
3.1156171660e+01 7.2573626777e-10 6.6372578215e-09 -2.3354428644e-09 1.2989247649e-09
3.1168904055e+01 7.3664265888e-10 6.5892080758e-09 -2.3758049332e-09 1.2947277485e-09
3.1181636451e+01 7.4871297316e-10 6.5268128202e-09 -2.4037502310e-09 1.2816444566e-09
3.1194368846e+01 7.6164545275e-10 6.4507747619e-09 -2.4189560696e-09 1.2592603691e-09
3.1207101241e+01 7.7513833979e-10 6.3618394560e-09 -2.4212174076e-09 1.2272041449e-09
3.1219833637e+01 7.8894160633e-10 6.2608638624e-09 -2.4104903796e-09 1.1851562583e-09
3.1232566032e+01 8.0280263795e-10 6.1487906372e-09 -2.3868219603e-09 1.1328921774e-09
3.1245298428e+01 8.1650072033e-10 6.0266138540e-09 -2.3504280313e-09 1.0701960062e-09
