# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
5.602253996834716254e-01 -3.429699999999999936e-03 -5.291119999999999851e-03 -8.720820000000000655e-03 -7.189040629133117404e-04 -5.223297128117902954e-07 1.082679459532312298e-06 4.075358831482344216e-07
5.729577951308232331e-01 -4.828360000000000291e-03 -3.299040000000000045e-03 -8.127399999999999902e-03 -6.699852629594063146e-04 -4.867870805619819841e-07 1.081518572415942272e-06 4.213135957328070304e-07
5.856901905781748408e-01 -7.068539999999999893e-03 -1.109689999999999982e-03 -8.178229999999999875e-03 -6.741754530467929541e-04 -4.898315212570339987e-07 1.078744861080941556e-06 4.350662598856749868e-07
5.984225860255264484e-01 -9.861570000000000058e-03 1.081029999999999968e-03 -8.780539999999999873e-03 -7.238271034802748255e-04 -5.259066161820146572e-07 1.075581538571311091e-06 4.487811277071958390e-07
6.111549814728780561e-01 -1.281550000000000050e-02 3.133410000000000101e-03 -9.682090000000000835e-03 -7.981467153882716367e-04 -5.799045604791643900e-07 1.073415905316166225e-06 4.624620703426574028e-07
6.238873769202297748e-01 -1.549790000000000022e-02 4.987779999999999818e-03 -1.051012000000000127e-02 -8.664056785607840558e-04 -6.294990564210078091e-07 1.073539133934260766e-06 4.761300106263678934e-07
6.366197723675813824e-01 -1.749610000000000054e-02 6.661379999999999732e-03 -1.083472000000000081e-02 -8.931642011333931460e-04 -6.489408319396754120e-07 1.076892500116849379e-06 4.898200835999845233e-07
6.493521678149329901e-01 -1.847110000000000071e-02 8.215010000000000021e-03 -1.025609000000000069e-02 -8.454646203687941853e-04 -6.142840402934441979e-07 1.083888274160301130e-06 5.035760412465501668e-07
6.620845632622845978e-01 -1.820290000000000102e-02 9.697769999999999654e-03 -8.505130000000001370e-03 -7.011235769808224971e-04 -5.094110542732154719e-07 1.018146304539923664e-06 5.169580089965593741e-07
6.748169587096363164e-01 -1.662349999999999939e-02 1.108899999999999990e-02 -5.534499999999999489e-03 -4.562385803392024529e-04 -3.314864652127727710e-07 9.601855283240908474e-07 5.295524606076137945e-07
6.875493541569879241e-01 -1.382899999999999928e-02 1.226290000000000019e-02 -1.566099999999999090e-03 -1.291020400522584915e-04 -9.380087689397835290e-08 9.115453899951346289e-07 5.414682697191513123e-07
7.002817496043395318e-01 -1.006620000000000084e-02 1.299660000000000051e-02 2.930399999999999672e-03 2.415686215242567048e-04 1.755150307452361008e-07 8.726877774551788273e-07 5.528270508482804154e-07
7.130141450516912505e-01 -5.689210000000000100e-03 1.303020000000000046e-02 7.340990000000000362e-03 6.051572600748544948e-04 4.396853963794945997e-07 8.431482765561269154e-07 5.637504024295281623e-07
7.257465404990427471e-01 -1.094560000000000064e-03 1.216560000000000037e-02 1.107104000000000074e-02 9.126453288424473190e-04 6.630951153363837988e-07 8.218261171265526424e-07 5.743499586245692838e-07
7.384789359463943548e-01 3.350380000000000025e-03 1.037259999999999918e-02 1.372297999999999921e-02 1.131258995974933389e-03 8.219319057522046744e-07 8.073298156060990122e-07 5.847214874150447727e-07
7.512113313937459624e-01 7.365110000000000233e-03 7.861550000000000135e-03 1.522665999999999950e-02 1.255215419948996431e-03 9.119941639527904265e-07 7.982921943601540695e-07 5.949431945999756692e-07
7.639437268410975701e-01 1.078299999999999918e-02 5.087829999999999783e-03 1.587082999999999897e-02 1.308317815160325989e-03 9.505764453325196721e-07 7.935933768513325049e-07 6.050774528997746027e-07
7.766761222884492888e-01 1.354170000000000026e-02 2.672540000000000159e-03 1.621424000000000129e-02 1.336626947127854490e-03 9.711448376025926020e-07 7.924643643173617965e-07 6.151746100812212111e-07
7.894085177358008965e-01 1.564559999999999909e-02 1.255950000000000035e-03 1.690154999999999783e-02 1.393285604396430873e-03 1.012310970479165071e-06 7.944787015314362042e-07 6.252774034146309399e-07
8.021409131831525041e-01 1.712030000000000149e-02 1.325360000000000036e-03 1.844566000000000261e-02 1.520574890562763522e-03 1.104794765907784859e-06 7.994653450367848408e-07 6.354247663755601536e-07
8.148733086305042228e-01 1.798160000000000036e-02 3.073530000000000099e-03 2.105513000000000176e-02 1.735687527338938222e-03 1.261087834184733865e-06 8.073850905795954318e-07 6.456542939610686983e-07
8.276057040778558305e-01 1.823450000000000071e-02 6.336890000000000404e-03 2.457139000000000198e-02 2.025551737385649503e-03 1.471692694274907081e-06 8.182124562844130515e-07 6.560031693635272764e-07
8.403380995252074381e-01 1.790160000000000015e-02 1.063689999999999948e-02 2.853850000000000137e-02 2.352581936039448932e-03 1.709301018605965438e-06 8.318521504927120688e-07 6.665078069071098569e-07
8.530704949725590458e-01 1.706490000000000090e-02 1.531279999999999968e-02 3.237770000000000231e-02 2.669067825937049016e-03 1.939248229238340181e-06 8.481029571197687750e-07 6.772027332890700210e-07
8.658028904199107645e-01 1.589580000000000159e-02 1.970059999999999867e-02 3.559640000000000026e-02 2.934402565938456272e-03 2.132030862824093195e-06 8.666657413637284676e-07 6.881192898739862886e-07
