# freq_w_over_2pi_THz  G_paper_avg_MW_m^-2_K^-1_THz^-1  G_paper_stderr_MW_m^-2_K^-1_THz^-1
# Averaged over 8 jobs
3.9101186419e+01 1.3038555340e-02 1.7041107248e-02
3.9113918814e+01 1.2774955443e-02 1.6467395191e-02
3.9126651210e+01 1.2497480795e-02 1.5937552294e-02
3.9139383605e+01 1.2206045335e-02 1.5461342088e-02
3.9152116001e+01 1.1900139900e-02 1.5048554965e-02
3.9164848396e+01 1.1578991471e-02 1.4708619379e-02
3.9177580792e+01 1.1241498394e-02 1.4450052009e-02
3.9190313187e+01 1.0886288960e-02 1.4280015108e-02
3.9203045582e+01 1.0511821926e-02 1.4203588480e-02
3.9215777978e+01 1.0116350824e-02 1.4223454301e-02
3.9228510373e+01 9.6979456608e-03 1.4339574658e-02
3.9241242769e+01 9.2547241241e-03 1.4549221794e-02
3.9253975164e+01 8.7847174380e-03 1.4847188784e-02
3.9266707560e+01 8.2858504754e-03 1.5226283314e-02
3.9279439955e+01 7.7564316644e-03 1.5677839724e-02
3.9292172351e+01 7.1944427658e-03 1.6192345682e-02
3.9304904746e+01 6.5984164582e-03 1.6759751498e-02
3.9317637141e+01 5.9667258249e-03 1.7370092446e-02
3.9330369537e+01 5.2982548393e-03 1.8013560059e-02
3.9343101932e+01 4.5918983945e-03 1.8680827693e-02
3.9355834328e+01 3.8469779282e-03 1.9362995777e-02
3.9368566723e+01 3.0630194560e-03 2.0051824642e-02
3.9381299119e+01 2.2398240766e-03 2.0739557591e-02
3.9394031514e+01 1.3776616174e-03 2.1419060675e-02
3.9406763910e+01 4.7681496411e-04 2.2083739451e-02
3.9419496305e+01 -4.6183375571e-04 2.2727550990e-02
3.9432228700e+01 -1.4372987456e-03 2.3344914687e-02
3.9444961096e+01 -2.4482013209e-03 2.3930852961e-02
3.9457693491e+01 -3.4929273380e-03 2.4480851974e-02
3.9470425887e+01 -4.5696657939e-03 2.4990932320e-02
3.9483158282e+01 -5.6762747025e-03 2.5457621402e-02
3.9495890678e+01 -6.8104734852e-03 2.5877991961e-02
3.9508623073e+01 -7.9698083551e-03 2.6249654701e-02
3.9521355469e+01 -9.1516667561e-03 2.6570684928e-02
3.9534087864e+01 -1.0353176464e-02 2.6839824859e-02
3.9546820259e+01 -1.1571610809e-02 2.7056296242e-02
3.9559552655e+01 -1.2804002793e-02 2.7219883078e-02
3.9572285050e+01 -1.4047426179e-02 2.7330918291e-02
3.9585017446e+01 -1.5298772132e-02 2.7390290099e-02
3.9597749841e+01 -1.6555125756e-02 2.7399437946e-02
3.9610482237e+01 -1.7813445318e-02 2.7360255062e-02
3.9623214632e+01 -1.9070953912e-02 2.7275364947e-02
3.9635947028e+01 -2.0324488196e-02 2.7147420352e-02
3.9648679423e+01 -2.1571394654e-02 2.6979920592e-02
3.9661411819e+01 -2.2808572777e-02 2.6776344679e-02
3.9674144214e+01 -2.4033861768e-02 2.6541165167e-02
3.9686876609e+01 -2.5244100159e-02 2.6278372508e-02
3.9699609005e+01 -2.6437091875e-02 2.5992771579e-02
3.9712341400e+01 -2.7610161696e-02 2.5688878306e-02
3.9725073796e+01 -2.8761081169e-02 2.5371541152e-02
3.9737806191e+01 -2.9887477616e-02 2.5045485339e-02
3.9750538587e+01 -3.0987008963e-02 2.4715264729e-02
3.9763270982e+01 -3.2057808324e-02 2.4385412018e-02
3.9776003378e+01 -3.3097479583e-02 2.4059817403e-02
3.9788735773e+01 -3.4104049849e-02 2.3742192686e-02
3.9801468168e+01 -3.5075750018e-02 2.3435880649e-02
3.9814200564e+01 -3.6010383752e-02 2.3143122483e-02
3.9826932959e+01 -3.6906525508e-02 2.2866317029e-02
3.9839665355e+01 -3.7762177740e-02 2.2606559284e-02
3.9852397750e+01 -3.8575823545e-02 2.2364473443e-02
3.9865130146e+01 -3.9345728330e-02 2.2139949226e-02
3.9877862541e+01 -4.0070530133e-02 2.1932266736e-02
3.9890594937e+01 -4.0748828372e-02 2.1740045588e-02
3.9903327332e+01 -4.1379489955e-02 2.1561379780e-02
3.9916059727e+01 -4.1961272408e-02 2.1393882095e-02
3.9928792123e+01 -4.2493369261e-02 2.1234824025e-02
3.9941524518e+01 -4.2974977638e-02 2.1081187237e-02
3.9954256914e+01 -4.3405570833e-02 2.0929846305e-02
3.9966989309e+01 -4.3784787810e-02 2.0777558069e-02
3.9979721705e+01 -4.4112652430e-02 2.0621144890e-02
3.9992454100e+01 -4.4389268321e-02 2.0457537509e-02
4.0005186496e+01 -4.4615082127e-02 2.0283898405e-02
4.0017918891e+01 -4.4790859739e-02 2.0097570525e-02
4.0030651286e+01 -4.4917775331e-02 1.9896234582e-02
4.0043383682e+01 -4.4997169078e-02 1.9677911224e-02
4.0056116077e+01 -4.5030766577e-02 1.9440974838e-02
4.0068848473e+01 -4.5020687885e-02 1.9184149446e-02
4.0081580868e+01 -4.4969466300e-02 1.8906553396e-02
4.0094313264e+01 -4.4879830144e-02 1.8607683340e-02
4.0107045659e+01 -4.4754968808e-02 1.8287418079e-02
4.0119778055e+01 -4.4598375039e-02 1.7945980529e-02
4.0132510450e+01 -4.4413814693e-02 1.7583915539e-02
4.0145242845e+01 -4.4205480542e-02 1.7202124262e-02
4.0157975241e+01 -4.3977734763e-02 1.6801779649e-02
4.0170707636e+01 -4.3735194675e-02 1.6384356790e-02
4.0183440032e+01 -4.3482812320e-02 1.5951554718e-02
4.0196172427e+01 -4.3225616949e-02 1.5505310351e-02
4.0208904823e+01 -4.2968777462e-02 1.5047764876e-02
4.0221637218e+01 -4.2717697609e-02 1.4581221267e-02
4.0234369614e+01 -4.2477655008e-02 1.4108129785e-02
4.0247102009e+01 -4.2254089753e-02 1.3631085446e-02
4.0259834405e+01 -4.2052319035e-02 1.3152759629e-02
4.0272566800e+01 -4.1877651773e-02 1.2675904036e-02
4.0285299195e+01 -4.1735113203e-02 1.2203376120e-02
4.0298031591e+01 -4.1629715742e-02 1.1738013197e-02
4.0310763986e+01 -4.1566181813e-02 1.1282684656e-02
4.0323496382e+01 -4.1548858998e-02 1.0840313978e-02
4.0336228777e+01 -4.1581831810e-02 1.0413750440e-02
4.0348961173e+01 -4.1668921788e-02 1.0005847499e-02
4.0361693568e+01 -4.1813335506e-02 9.6193975458e-03
4.0374425964e+01 -4.2018028098e-02 9.2571234925e-03
4.0387158359e+01 -4.2285497705e-02 8.9215937874e-03
4.0399890754e+01 -4.2617414406e-02 8.6152482413e-03
4.0412623150e+01 -4.3015420806e-02 8.3403128754e-03
4.0425355545e+01 -4.3480294654e-02 8.0987533149e-03
4.0438087941e+01 -4.4012395891e-02 7.8921424829e-03
4.0450820336e+01 -4.4611510209e-02 7.7216851529e-03
4.0463552732e+01 -4.5276858148e-02 7.5880414036e-03
4.0476285127e+01 -4.6007219948e-02 7.4914169113e-03
4.0489017523e+01 -4.6800711340e-02 7.4313237435e-03
4.0501749918e+01 -4.7655106111e-02 7.4068038164e-03
4.0514482313e+01 -4.8567576017e-02 7.4162847737e-03
4.0527214709e+01 -4.9534863390e-02 7.4576952077e-03
4.0539947104e+01 -5.0553233126e-02 7.5285651116e-03
4.0552679500e+01 -5.1618707751e-02 7.6260802522e-03
4.0565411895e+01 -5.2726740423e-02 7.7471414622e-03
4.0578144291e+01 -5.3872593565e-02 7.8886094260e-03
4.0590876686e+01 -5.5051283324e-02 8.0471292656e-03
4.0603609082e+01 -5.6257406181e-02 8.2194590058e-03
4.0616341477e+01 -5.7485673740e-02 8.4022880154e-03
4.0629073872e+01 -5.8730245885e-02 8.5923972433e-03
4.0641806268e+01 -5.9985524698e-02 8.7866744941e-03
4.0654538663e+01 -6.1245708951e-02 8.9821373108e-03
4.0667271059e+01 -6.2505002891e-02 9.1759022149e-03
4.0680003454e+01 -6.3757561414e-02 9.3652211660e-03
4.0692735850e+01 -6.4997768382e-02 9.5475051148e-03
4.0705468245e+01 -6.6220012122e-02 9.7203789926e-03
4.0718200641e+01 -6.7418761011e-02 9.8815827815e-03
4.0730933036e+01 -6.8588822499e-02 1.0029046662e-02
4.0743665432e+01 -6.9725064725e-02 1.0160954768e-02
4.0756397827e+01 -7.0822720103e-02 1.0275673109e-02
4.0769130222e+01 -7.1877214816e-02 1.0371765522e-02
4.0781862618e+01 -7.2884245962e-02 1.0448077159e-02
4.0794595013e+01 -7.3839902989e-02 1.0503703487e-02
4.0807327409e+01 -7.4740472609e-02 1.0537955001e-02
4.0820059804e+01 -7.5582737165e-02 1.0550451296e-02
4.0832792200e+01 -7.6363684237e-02 1.0541076309e-02
4.0845524595e+01 -7.7080693620e-02 1.0509975882e-02
4.0858256991e+01 -7.7731508204e-02 1.0457607516e-02
4.0870989386e+01 -7.8314323654e-02 1.0384670166e-02
4.0883721781e+01 -7.8827536756e-02 1.0292175101e-02
4.0896454177e+01 -7.9269879777e-02 1.0181407464e-02
4.0909186572e+01 -7.9640572374e-02 1.0053890559e-02
4.0921918968e+01 -7.9939032309e-02 9.9114186584e-03
4.0934651363e+01 -8.0165019862e-02 9.7560391090e-03
4.0947383759e+01 -8.0318609063e-02 9.5900000365e-03
4.0960116154e+01 -8.0400080932e-02 9.4157298325e-03
4.0972848550e+01 -8.0410092815e-02 9.2358036061e-03
4.0985580945e+01 -8.0349435897e-02 9.0529537551e-03
4.0998313340e+01 -8.0219136869e-02 8.8698788418e-03
4.1011045736e+01 -8.0020405200e-02 8.6893662616e-03
4.1023778131e+01 -7.9754703721e-02 8.5140715937e-03
4.1036510527e+01 -7.9423406232e-02 8.3464922087e-03
4.1049242922e+01 -7.9028253082e-02 8.1889022637e-03
4.1061975318e+01 -7.8570938787e-02 8.0432142239e-03
4.1074707713e+01 -7.8053207540e-02 7.9109894237e-03
4.1087440109e+01 -7.7476912170e-02 7.7931825253e-03
4.1100172504e+01 -7.6843869180e-02 7.6903484637e-03
4.1112904899e+01 -7.6155855570e-02 7.6023390519e-03
4.1125637295e+01 -7.5414681121e-02 7.5285065033e-03
4.1138369690e+01 -7.4622095323e-02 7.4676258271e-03
4.1151102086e+01 -7.3779687772e-02 7.4179729986e-03
4.1163834481e+01 -7.2889092810e-02 7.3774269916e-03
4.1176566877e+01 -7.1951770137e-02 7.3435516765e-03
4.1189299272e+01 -7.0969021015e-02 7.3136548763e-03
4.1202031668e+01 -6.9942110087e-02 7.2850155676e-03
4.1214764063e+01 -6.8872101457e-02 7.2548022376e-03
4.1227496459e+01 -6.7760007083e-02 7.2203771720e-03
4.1240228854e+01 -6.6606574681e-02 7.1791782444e-03
4.1252961249e+01 -6.5412619705e-02 7.1289345940e-03
4.1265693645e+01 -6.4178580253e-02 7.0675940905e-03
4.1278426040e+01 -6.2904985231e-02 6.9934720622e-03
4.1291158436e+01 -6.1592112558e-02 6.9051867077e-03
4.1303890831e+01 -6.0240137592e-02 6.8017746814e-03
4.1316623227e+01 -5.8849265215e-02 6.6825928370e-03
4.1329355622e+01 -5.7419537777e-02 6.5475109660e-03
4.1342088018e+01 -5.5951024498e-02 6.3966861444e-03
4.1354820413e+01 -5.4443617374e-02 6.2307752767e-03
4.1367552808e+01 -5.2897307434e-02 6.0508574927e-03
4.1380285204e+01 -5.1312117228e-02 5.8584321091e-03
4.1393017599e+01 -4.9688007575e-02 5.6554845323e-03
4.1405749995e+01 -4.8025169612e-02 5.4445206560e-03
4.1418482390e+01 -4.6323672903e-02 5.2285069223e-03
4.1431214786e+01 -4.4583848591e-02 5.0109853806e-03
4.1443947181e+01 -4.2806036617e-02 4.7960242978e-03
4.1456679577e+01 -4.0990851558e-02 4.5883095614e-03
4.1469411972e+01 -3.9138974871e-02 4.3929642586e-03
4.1482144367e+01 -3.7251322507e-02 4.2155732729e-03
4.1494876763e+01 -3.5329075792e-02 4.0619360751e-03
4.1507609158e+01 -3.3373484439e-02 3.9376443541e-03
4.1520341554e+01 -3.1386144426e-02 3.8477384831e-03
4.1533073949e+01 -2.9368838568e-02 3.7960005521e-03
4.1545806345e+01 -2.7323654024e-02 3.7846015986e-03
4.1558538740e+01 -2.5252775064e-02 3.8136392410e-03
4.1571271136e+01 -2.3158807029e-02 3.8812027894e-03
4.1584003531e+01 -2.1044397796e-02 3.9836826062e-03
4.1596735926e+01 -1.8912576650e-02 4.1162603124e-03
4.1609468322e+01 -1.6766466389e-02 4.2734452776e-03
4.1622200717e+01 -1.4609502989e-02 4.4497017265e-03
4.1634933113e+01 -1.2445227747e-02 4.6396815632e-03
4.1647665508e+01 -1.0277333654e-02 4.8384988957e-03
4.1660397904e+01 -8.1096443538e-03 5.0418610271e-03
4.1673130299e+01 -5.9461709135e-03 5.2460101147e-03
4.1685862695e+01 -3.7909253480e-03 5.4477660199e-03
4.1698595090e+01 -1.6479833968e-03 5.6444753925e-03
4.1711327486e+01 4.7850733122e-04 5.8339083190e-03
4.1724059881e+01 2.5843938121e-03 6.0142732855e-03
4.1736792276e+01 4.6656246626e-03 6.1841096532e-03
4.1749524672e+01 6.7181655588e-03 6.3423018162e-03
4.1762257067e+01 8.7379966916e-03 6.4880038622e-03
4.1774989463e+01 1.0721350288e-02 6.6205943768e-03
4.1787721858e+01 1.2664512977e-02 6.7397165784e-03
4.1800454254e+01 1.4563918124e-02 6.8451895352e-03
4.1813186649e+01 1.6416222207e-02 6.9370116930e-03
4.1825919045e+01 1.8218288469e-02 7.0153864255e-03
4.1838651440e+01 1.9967195027e-02 7.0806592780e-03
4.1851383835e+01 2.1660237778e-02 7.1333470489e-03
4.1864116231e+01 2.3294954036e-02 7.1740833664e-03
4.1876848626e+01 2.4869221660e-02 7.2036945840e-03
4.1889581022e+01 2.6381036819e-02 7.2230890397e-03
4.1902313417e+01 2.7828756163e-02 7.2333233077e-03
4.1915045813e+01 2.9211019605e-02 7.2355471986e-03
4.1927778208e+01 3.0526652978e-02 7.2310403471e-03
4.1940510604e+01 3.1774778841e-02 7.2211201116e-03
4.1953242999e+01 3.2954804943e-02 7.2072235344e-03
4.1965975394e+01 3.4066390582e-02 7.1907771635e-03
4.1978707790e+01 3.5109277529e-02 7.1732248327e-03
4.1991440185e+01 3.6083670682e-02 7.1559932593e-03
4.2004172581e+01 3.6989857974e-02 7.1404215843e-03
4.2016904976e+01 3.7828263799e-02 7.1277985031e-03
4.2029637372e+01 3.8599559150e-02 7.1191811520e-03
4.2042369767e+01 3.9304676864e-02 7.1155317830e-03
4.2055102163e+01 3.9944476810e-02 7.1175341937e-03
4.2067834558e+01 4.0520222416e-02 7.1256796638e-03
4.2080566953e+01 4.1033067101e-02 7.1401683061e-03
4.2093299349e+01 4.1484475240e-02 7.1609643931e-03
4.2106031744e+01 4.1875901572e-02 7.1877534993e-03
4.2118764140e+01 4.2208802062e-02 7.2199380151e-03
4.2131496535e+01 4.2484905040e-02 7.2567590979e-03
4.2144228931e+01 4.2705900454e-02 7.2972131595e-03
4.2156961326e+01 4.2873557349e-02 7.3401684442e-03
4.2169693722e+01 4.2989641319e-02 7.3843671141e-03
4.2182426117e+01 4.3056034083e-02 7.4284768653e-03
4.2195158513e+01 4.3074651347e-02 7.4711379159e-03
4.2207890908e+01 4.3047444022e-02 7.5109894515e-03
4.2220623303e+01 4.2976360518e-02 7.5467438479e-03
4.2233355699e+01 4.2863402735e-02 7.5771306773e-03
4.2246088094e+01 4.2710646857e-02 7.6010444528e-03
4.2258820490e+01 4.2520102335e-02 7.6174350558e-03
4.2271552885e+01 4.2293914623e-02 7.6254276924e-03
4.2284285281e+01 4.2034221839e-02 7.6242825957e-03
4.2297017676e+01 4.1743120749e-02 7.6133875508e-03
4.2309750072e+01 4.1422818382e-02 7.5923078626e-03
4.2322482467e+01 4.1075516017e-02 7.5606961400e-03
4.2335214862e+01 4.0703368223e-02 7.5184164592e-03
4.2347947258e+01 4.0308708359e-02 7.4654563141e-03
4.2360679653e+01 3.9893683296e-02 7.4018714602e-03
4.2373412049e+01 3.9460631790e-02 7.3278681351e-03
4.2386144444e+01 3.9011732809e-02 7.2437291898e-03
4.2398876840e+01 3.8549333574e-02 7.1498621826e-03
4.2411609235e+01 3.8075622190e-02 7.0466911687e-03
4.2424341631e+01 3.7592866037e-02 6.9347353058e-03
4.2437074026e+01 3.7103173781e-02 6.8145338053e-03
4.2449806421e+01 3.6608802848e-02 6.6867093519e-03
4.2462538817e+01 3.6111826456e-02 6.5518158777e-03
4.2475271212e+01 3.5614247510e-02 6.4105178657e-03
4.2488003608e+01 3.5118108073e-02 6.2634466877e-03
4.2500736003e+01 3.4625252044e-02 6.1112052449e-03
4.2513468399e+01 3.4137512841e-02 5.9544340104e-03
4.2526200794e+01 3.3656583141e-02 5.7937741274e-03
4.2538933190e+01 3.3184087001e-02 5.6298379632e-03
4.2551665585e+01 3.2721457849e-02 5.4632380428e-03
4.2564397980e+01 3.2270069607e-02 5.2946029522e-03
4.2577130376e+01 3.1831022883e-02 5.1245075080e-03
4.2589862771e+01 3.1405417530e-02 4.9536226577e-03
4.2602595167e+01 3.0994220705e-02 4.7825716647e-03
4.2615327562e+01 3.0598082200e-02 4.6120139242e-03
4.2628059958e+01 3.0217644278e-02 4.4425877594e-03
4.2640792353e+01 2.9853267657e-02 4.2750237622e-03
4.2653524749e+01 2.9505261949e-02 4.1100810201e-03
4.2666257144e+01 2.9173732876e-02 3.9485190795e-03
4.2678989540e+01 2.8858655459e-02 3.7911821123e-03
4.2691721935e+01 2.8559789742e-02 3.6389057038e-03
4.2704454330e+01 2.8276910373e-02 3.4926432927e-03
4.2717186726e+01 2.8009444364e-02 3.3533035845e-03
4.2729919121e+01 2.7756914896e-02 3.2218950424e-03
4.2742651517e+01 2.7518544102e-02 3.0993812223e-03
4.2755383912e+01 2.7293573702e-02 2.9867195380e-03
4.2768116308e+01 2.7081143048e-02 2.8848312263e-03
4.2780848703e+01 2.6880273632e-02 2.7945101356e-03
4.2793581099e+01 2.6690044500e-02 2.7164475247e-03
4.2806313494e+01 2.6509310537e-02 2.6511032662e-03
4.2819045889e+01 2.6337027682e-02 2.5986885224e-03
4.2831778285e+01 2.6172110217e-02 2.5591359479e-03
4.2844510680e+01 2.6013481039e-02 2.5320914084e-03
4.2857243076e+01 2.5860031940e-02 2.5168496431e-03
4.2869975471e+01 2.5710723677e-02 2.5124851527e-03
4.2882707867e+01 2.5564512705e-02 2.5177371540e-03
4.2895440262e+01 2.5420450369e-02 2.5312836308e-03
4.2908172658e+01 2.5277652221e-02 2.5515776990e-03
4.2920905053e+01 2.5135219133e-02 2.5770582882e-03
4.2933637448e+01 2.4992431462e-02 2.6061422980e-03
4.2946369844e+01 2.4848635210e-02 2.6372990132e-03
4.2959102239e+01 2.4703189844e-02 2.6690259371e-03
4.2971834635e+01 2.4555671134e-02 2.6999696931e-03
4.2984567030e+01 2.4405629637e-02 2.7288132582e-03
4.2997299426e+01 2.4252824256e-02 2.7544097395e-03
4.3010031821e+01 2.4097021762e-02 2.7757087490e-03
4.3022764217e+01 2.3938164140e-02 2.7917847808e-03
4.3035496612e+01 2.3776197941e-02 2.8018107251e-03
4.3048229007e+01 2.3611216301e-02 2.8051371619e-03
4.3060961403e+01 2.3443421259e-02 2.8011772434e-03
4.3073693798e+01 2.3273055641e-02 2.7895232561e-03
4.3086426194e+01 2.3100443056e-02 2.7698444990e-03
4.3099158589e+01 2.2925973363e-02 2.7419462956e-03
4.3111890985e+01 2.2750065738e-02 2.7057464863e-03
4.3124623380e+01 2.2573261320e-02 2.6613278527e-03
4.3137355776e+01 2.2396014011e-02 2.6088237812e-03
4.3150088171e+01 2.2218904173e-02 2.5485516029e-03
4.3162820567e+01 2.2042513220e-02 2.4809571090e-03
4.3175552962e+01 2.1867405582e-02 2.4065717986e-03
4.3188285357e+01 2.1694092759e-02 2.3260717677e-03
4.3201017753e+01 2.1523112696e-02 2.2402564299e-03
4.3213750148e+01 2.1355039708e-02 2.1501180188e-03
4.3226482544e+01 2.1190303556e-02 2.0567439976e-03
4.3239214939e+01 2.1029267627e-02 1.9613516996e-03
4.3251947335e+01 2.0872371283e-02 1.8653889165e-03
4.3264679730e+01 2.0719848568e-02 1.7704162908e-03
4.3277412126e+01 2.0571940004e-02 1.6781909970e-03
4.3290144521e+01 2.0428759902e-02 1.5906172505e-03
4.3302876916e+01 2.0290368525e-02 1.5097521577e-03
4.3315609312e+01 2.0156675450e-02 1.4376941498e-03
4.3328341707e+01 2.0027576399e-02 1.3765262034e-03
4.3341074103e+01 1.9902776417e-02 1.3281017800e-03
4.3353806498e+01 1.9781955764e-02 1.2938770976e-03
4.3366538894e+01 1.9664675264e-02 1.2746630105e-03
4.3379271289e+01 1.9550356863e-02 1.2704838865e-03
4.3392003685e+01 1.9438389842e-02 1.2805935918e-03
4.3404736080e+01 1.9328059916e-02 1.3035482312e-03
4.3417468475e+01 1.9218491281e-02 1.3374119088e-03
4.3430200871e+01 1.9108830858e-02 1.3800566674e-03
4.3442933266e+01 1.8998150086e-02 1.4293601635e-03
4.3455665662e+01 1.8885341617e-02 1.4833102696e-03
4.3468398057e+01 1.8769464145e-02 1.5402161638e-03
4.3481130453e+01 1.8649328857e-02 1.5986154782e-03
4.3493862848e+01 1.8523871117e-02 1.6573786139e-03
4.3506595244e+01 1.8391944905e-02 1.7156366649e-03
4.3519327639e+01 1.8252423092e-02 1.7727799154e-03
4.3532060034e+01 1.8104263170e-02 1.8284443860e-03
4.3544792430e+01 1.7946361140e-02 1.8824599276e-03
4.3557524825e+01 1.7777697328e-02 1.9348237138e-03
4.3570257221e+01 1.7597365059e-02 1.9857005889e-03
4.3582989616e+01 1.7404524410e-02 2.0353845712e-03
4.3595722012e+01 1.7198364780e-02 2.0842496345e-03
4.3608454407e+01 1.6978230063e-02 2.1327344517e-03
4.3621186803e+01 1.6743599280e-02 2.1813401071e-03
4.3633919198e+01 1.6494049563e-02 2.2305512824e-03
4.3646651594e+01 1.6229333442e-02 2.2808435919e-03
4.3659383989e+01 1.5949253331e-02 2.3326047546e-03
4.3672116384e+01 1.5653888602e-02 2.3861632270e-03
4.3684848780e+01 1.5343398899e-02 2.4417295909e-03
4.3697581175e+01 1.5018086316e-02 2.4993620444e-03
4.3710313571e+01 1.4678423926e-02 2.5589853066e-03
4.3723045966e+01 1.4325111295e-02 2.6203831358e-03
4.3735778362e+01 1.3958817732e-02 2.6831445766e-03
4.3748510757e+01 1.3580489013e-02 2.7467557607e-03
4.3761243153e+01 1.3191206454e-02 2.8105792861e-03
4.3773975548e+01 1.2792077824e-02 2.8738372559e-03
4.3786707943e+01 1.2384445825e-02 2.9357387918e-03
4.3799440339e+01 1.1969591764e-02 2.9953769127e-03
4.3812172734e+01 1.1548993845e-02 3.0518684772e-03
4.3824905130e+01 1.1124174621e-02 3.1043437109e-03
4.3837637525e+01 1.0696662025e-02 3.1519817875e-03
4.3850369921e+01 1.0268025380e-02 3.1940372683e-03
4.3863102316e+01 9.8399084720e-03 3.2299156642e-03
4.3875834712e+01 9.4138736438e-03 3.2591460534e-03
4.3888567107e+01 8.9915128507e-03 3.2814589735e-03
4.3901299502e+01 8.5743900236e-03 3.2968307955e-03
4.3914031898e+01 8.1639377537e-03 3.3054268972e-03
4.3926764293e+01 7.7617032132e-03 3.3078046151e-03
4.3939496689e+01 7.3690170893e-03 3.3047522765e-03
4.3952229084e+01 6.9871323824e-03 3.2974250405e-03
4.3964961480e+01 6.6173455519e-03 3.2873762837e-03
4.3977693875e+01 6.2607708861e-03 3.2764822057e-03
4.3990426271e+01 5.9184379480e-03 3.2669879116e-03
4.4003158666e+01 5.5913294345e-03 3.2614609383e-03
4.4015891061e+01 5.2803380529e-03 3.2627167819e-03
4.4028623457e+01 4.9862654047e-03 3.2736923114e-03
4.4041355852e+01 4.7098585291e-03 3.2973279020e-03
4.4054088248e+01 4.4518329271e-03 3.3364001517e-03
4.4066820643e+01 4.2128325369e-03 3.3933077128e-03
4.4079553039e+01 3.9934688415e-03 3.4699339979e-03
4.4092285434e+01 3.7943446495e-03 3.5675057762e-03
4.4105017830e+01 3.6161012883e-03 3.6865680926e-03
4.4117750225e+01 3.4593603471e-03 3.8269582039e-03
4.4130482621e+01 3.3248005376e-03 3.9878968884e-03
4.4143215016e+01 3.2131306718e-03 4.1681175355e-03
4.4155947411e+01 3.1251618799e-03 4.3659874871e-03
4.4168679807e+01 3.0617432667e-03 4.5796314053e-03
4.4181412202e+01 3.0238642446e-03 4.8070977112e-03
4.4194144598e+01 3.0126099854e-03 5.0463625445e-03
4.4206876993e+01 3.0290640624e-03 5.2955157394e-03
4.4219609389e+01 3.0746188978e-03 5.5527193649e-03
4.4232341784e+01 3.1506211332e-03 5.8162905409e-03
4.4245074180e+01 3.2585567226e-03 6.0846959233e-03
4.4257806575e+01 3.4000917201e-03 6.3565770858e-03
4.4270538970e+01 3.5769036600e-03 6.6307316901e-03
4.4283271366e+01 3.7907117035e-03 6.9061758078e-03
4.4296003761e+01 4.0433762312e-03 7.1820199382e-03
4.4308736157e+01 4.3367553248e-03 7.4575828454e-03
4.4321468552e+01 4.6726351243e-03 7.7323151674e-03
4.4334200948e+01 5.0528916668e-03 8.0058099613e-03
4.4346933343e+01 5.4792672218e-03 8.2777691850e-03
4.4359665739e+01 5.9533475317e-03 8.5480520366e-03
4.4372398134e+01 6.4766975650e-03 8.8165832975e-03
4.4385130529e+01 7.0506121007e-03 9.0834038569e-03
4.4397862925e+01 7.6762019529e-03 9.3486708497e-03
4.4410595320e+01 8.3542587539e-03 9.6125817849e-03
4.4423327716e+01 9.0853778238e-03 9.8754234807e-03
4.4436060111e+01 9.8696734081e-03 1.0137529997e-02
4.4448792507e+01 1.0706943600e-02 1.0399290048e-02
4.4461524902e+01 1.1596609484e-02 1.0661145261e-02
4.4474257298e+01 1.2537621611e-02 1.0923519392e-02
4.4486989693e+01 1.3528309903e-02 1.1186858571e-02
4.4499722088e+01 1.4566781539e-02 1.1451647353e-02
4.4512454484e+01 1.5650407355e-02 1.1718240281e-02
4.4525186879e+01 1.6776190608e-02 1.1987048459e-02
4.4537919275e+01 1.7940509286e-02 1.2258319958e-02
4.4550651670e+01 1.9139303256e-02 1.2532295497e-02
4.4563384066e+01 2.0367950370e-02 1.2809036278e-02
4.4576116461e+01 2.1621424680e-02 1.3088560192e-02
4.4588848857e+01 2.2894218928e-02 1.3370663413e-02
4.4601581252e+01 2.4180391269e-02 1.3655000009e-02
4.4614313648e+01 2.5473694695e-02 1.3941145562e-02
4.4627046043e+01 2.6767503322e-02 1.4228433534e-02
4.4639778438e+01 2.8054996908e-02 1.4516060893e-02
4.4652510834e+01 2.9329120422e-02 1.4803119299e-02
4.4665243229e+01 3.0582767398e-02 1.5088548486e-02
4.4677975625e+01 3.1808750686e-02 1.5371157771e-02
4.4690708020e+01 3.2999828302e-02 1.5649711748e-02
4.4703440416e+01 3.4149046117e-02 1.5922951730e-02
4.4716172811e+01 3.5249499549e-02 1.6189560780e-02
4.4728905207e+01 3.6294666176e-02 1.6448284286e-02
4.4741637602e+01 3.7278357793e-02 1.6697947179e-02
4.4754369997e+01 3.8194863875e-02 1.6937443281e-02
4.4767102393e+01 3.9038893265e-02 1.7165854456e-02
4.4779834788e+01 3.9805946618e-02 1.7382407425e-02
4.4792567184e+01 4.0491959672e-02 1.7586570878e-02
4.4805299579e+01 4.1093811405e-02 1.7778018850e-02
4.4818031975e+01 4.1609071393e-02 1.7956718238e-02
4.4830764370e+01 4.2036117090e-02 1.8122847506e-02
4.4843496766e+01 4.2374270108e-02 1.8276914553e-02
4.4856229161e+01 4.2623727218e-02 1.8419634665e-02
4.4868961556e+01 4.2785573310e-02 1.8551992721e-02
4.4881693952e+01 4.2861881950e-02 1.8675165516e-02
4.4894426347e+01 4.2855593199e-02 1.8790546167e-02
4.4907158743e+01 4.2770573888e-02 1.8899652890e-02
