# freq_THz coherence
8.789062499999998224e+00 4.628668386245839844e-02
8.813476562499998224e+00 4.540427080577509600e-02
8.837890624999998224e+00 4.687263757548325999e-02
8.862304687499998224e+00 4.826493343373421813e-02
8.886718749999998224e+00 4.335871739573461670e-02
8.911132812499998224e+00 5.001243495921444543e-02
8.935546874999998224e+00 4.831332416510353278e-02
8.959960937499998224e+00 4.818288239743641344e-02
8.984374999999998224e+00 4.743162505900780368e-02
9.008789062499998224e+00 4.943053350094921139e-02
9.033203124999998224e+00 4.789148348370444314e-02
9.057617187499998224e+00 4.970403723630752862e-02
9.082031249999998224e+00 4.950986345445786141e-02
9.106445312499998224e+00 4.804144842581908881e-02
9.130859374999998224e+00 4.588739082859466523e-02
9.155273437499998224e+00 4.678914230444860406e-02
9.179687499999998224e+00 4.421021990486926484e-02
9.204101562499998224e+00 4.561156408204876389e-02
9.228515624999998224e+00 5.055781739336737135e-02
9.252929687499998224e+00 4.603097761900885182e-02
9.277343749999998224e+00 4.811568637231872225e-02
9.301757812499998224e+00 4.778038188285548687e-02
9.326171874999998224e+00 4.907460652933848255e-02
9.350585937499998224e+00 4.799718617763870654e-02
9.374999999999998224e+00 5.100808970256902330e-02
9.399414062499998224e+00 4.579233861348966372e-02
9.423828124999998224e+00 4.553220743979676660e-02
9.448242187499998224e+00 4.956563940755760733e-02
9.472656249999998224e+00 4.572947007829004235e-02
9.497070312499998224e+00 4.570385170873256936e-02
9.521484374999998224e+00 4.607243551329850972e-02
9.545898437499998224e+00 4.822564250047001178e-02
9.570312499999998224e+00 4.777339654878105801e-02
9.594726562499998224e+00 4.588620218494784964e-02
9.619140624999998224e+00 4.412015101932890287e-02
9.643554687499998224e+00 4.635875213716902921e-02
9.667968749999998224e+00 4.764838345299027278e-02
9.692382812499998224e+00 4.625410752882595095e-02
9.716796874999998224e+00 4.717378533237678168e-02
9.741210937499998224e+00 4.667356047363306615e-02
9.765624999999998224e+00 4.814874887073238019e-02
9.790039062499998224e+00 4.872969833308851695e-02
9.814453124999998224e+00 5.074032983546779979e-02
9.838867187499998224e+00 4.794091171313807215e-02
9.863281249999998224e+00 4.694000701101500722e-02
9.887695312499998224e+00 4.936295295995163368e-02
9.912109374999998224e+00 5.002554833753462132e-02
9.936523437499998224e+00 4.719508862152412693e-02
