     #Energy           s           p           d       tot  
     2.76225     1.87086     0.16594     0.00000     2.03680
     2.84125     1.87145     0.16665     0.00000     2.03810
     2.91925     1.87200     0.16736     0.00000     2.03936
     2.99725     1.87306     0.16977     0.00000     2.04283
     3.07625     1.87493     0.17236     0.00000     2.04728
     3.15425     1.87788     0.17397     0.00000     2.05185
     3.23325     1.88122     0.17551     0.00000     2.05673
     3.31125     1.88407     0.17698     0.00000     2.06105
     3.39025     1.88663     0.17888     0.00000     2.06551
     3.46825     1.88939     0.18147     0.00000     2.07086
     3.54625     1.89152     0.18364     0.00000     2.07516
     3.62525     1.89345     0.18535     0.00000     2.07881
     3.70325     1.89793     0.18669     0.00000     2.08462
     3.78225     1.90551     0.18892     0.00000     2.09443
     3.86025     1.91166     0.19431     0.00000     2.10597
     3.93925     1.91601     0.19972     0.00000     2.11574
     4.01725     1.92481     0.20389     0.00000     2.12870
     4.09525     1.93740     0.20865     0.00000     2.14604
     4.17425     1.94856     0.21295     0.00000     2.16151
     4.25225     1.95425     0.21610     0.00000     2.17036
     4.33125     1.95651     0.21877     0.00000     2.17528
     4.40925     1.95920     0.22181     0.00000     2.18100
     4.48825     1.96192     0.22458     0.00000     2.18650
     4.56625     1.96386     0.22605     0.00000     2.18991
     4.64425     1.96445     0.22669     0.00000     2.19114
     4.72325     1.96449     0.22699     0.00000     2.19148
     4.80125     1.96449     0.22702     0.00000     2.19151
     4.88025     1.96449     0.22702     0.00000     2.19151
     4.95825     1.96449     0.22702     0.00000     2.19151
     5.03725     1.96449     0.22702     0.00000     2.19151
     5.11525     1.96449     0.22702     0.00000     2.19151
     5.19325     1.96449     0.22702     0.00000     2.19151
     5.27225     1.96449     0.22702     0.00000     2.19151
     5.35025     1.96449     0.22702     0.00000     2.19151
     5.42925     1.96449     0.22702     0.00000     2.19151
     5.50725     1.96449     0.22702     0.00000     2.19151
     5.58625     1.96449     0.22702     0.00000     2.19151
     5.66425     1.96449     0.22702     0.00000     2.19151
